"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HM Revenue and Customs","London","90","65","34380","32540"
"In post","2023","65+","Asian","HM Revenue and Customs","Outside London","35","25","28020","26920"
"In post","2023","65+","Asian","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Home Office","London","175","140","29230","26400"
"In post","2023","65+","Asian","Home Office","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Ministry of Defence","London","25","25","[c]","[c]"
"In post","2023","65+","Asian","Ministry of Defence","Outside London","35","30","39500","35090"
"In post","2023","65+","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Ministry of Justice","London","55","45","27810","25480"
"In post","2023","65+","Asian","Ministry of Justice","Outside London","45","35","28550","24790"
"In post","2023","65+","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Attorney General's Departments","London","15","10","[c]","[c]"
"In post","2023","65+","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Cabinet Office","London","5","5","[c]","[c]"
"In post","2023","65+","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Business, Energy and Industrial Strategy","London","10","10","[c]","[c]"
"In post","2023","65+","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Education","London","5","5","[c]","[c]"
"In post","2023","65+","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Environment, Food and Rural Affairs","London","10","10","[c]","[c]"
"In post","2023","65+","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Transport","London","5","5","[c]","[c]"
"In post","2023","65+","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department for Work and Pensions","London","80","65","30830","32520"
"In post","2023","65+","Black","Department for Work and Pensions","Outside London","35","30","26600","28120"
"In post","2023","65+","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2023","65+","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2023","65+","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HM Revenue and Customs","London","30","25","[c]","[c]"
"In post","2023","65+","Black","HM Revenue and Customs","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Home Office","London","50","40","30960","26400"
"In post","2023","65+","Black","Home Office","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Ministry of Defence","London","15","10","[c]","[c]"
"In post","2023","65+","Black","Ministry of Defence","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Ministry of Justice","London","105","90","29530","27190"
"In post","2023","65+","Black","Ministry of Justice","Outside London","55","45","30800","29050"
"In post","2023","65+","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
