"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","East of England","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","London","65","[c]","57240","56930"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","London","60","[c]","63520","59720"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","50","[c]","59950","59900"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
