"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions","Other","Male","Heterosexual / straight","1100","1045","28050","25610"
"In post","2023","Department for Work and Pensions","Other","Male","LGBO","145","140","27880","28120"
"In post","2023","Department for Work and Pensions","Other","Male","Undeclared","150","140","26790","22770"
"In post","2023","Department for Work and Pensions","Other","Male","Unknown","215","205","28100","21690"
"In post","2023","Department for Work and Pensions","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Female","Heterosexual / straight","475","445","47360","41480"
"In post","2023","Department for Work and Pensions","Policy","Female","LGBO","40","40","43790","39150"
"In post","2023","Department for Work and Pensions","Policy","Female","Undeclared","50","45","44430","39150"
"In post","2023","Department for Work and Pensions","Policy","Female","Unknown","80","80","46580","43760"
"In post","2023","Department for Work and Pensions","Policy","Male","Heterosexual / straight","350","345","46580","43760"
"In post","2023","Department for Work and Pensions","Policy","Male","LGBO","50","50","47010","39760"
"In post","2023","Department for Work and Pensions","Policy","Male","Undeclared","35","35","43220","39460"
"In post","2023","Department for Work and Pensions","Policy","Male","Unknown","70","65","45930","43760"
"In post","2023","Department for Work and Pensions","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Female","Heterosexual / straight","725","645","39040","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","Female","LGBO","30","30","42530","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","Female","Undeclared","70","65","40070","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","Female","Unknown","105","90","39480","37520"
"In post","2023","Department for Work and Pensions","Project Delivery","Male","Heterosexual / straight","440","420","41480","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","Male","LGBO","30","30","38270","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Male","Undeclared","45","45","39510","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Male","Unknown","85","80","41940","36650"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Female","Heterosexual / straight","110","105","42370","38470"
"In post","2023","Department for Work and Pensions","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Male","Heterosexual / straight","125","120","46010","41900"
"In post","2023","Department for Work and Pensions","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Male","Unknown","25","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Female","Unknown","15","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Female","Heterosexual / straight","185","170","37430","32850"
"In post","2023","Department for Work and Pensions","Science and Engineering","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Female","Undeclared","35","30","42500","40790"
"In post","2023","Department for Work and Pensions","Science and Engineering","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Male","Heterosexual / straight","165","160","41720","40790"
"In post","2023","Department for Work and Pensions","Science and Engineering","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Male","Undeclared","45","40","44870","40840"
"In post","2023","Department for Work and Pensions","Science and Engineering","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Female","Heterosexual / straight","180","165","38620","38470"
"In post","2023","Department for Work and Pensions","Security","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Female","Unknown","35","30","39120","34170"
"In post","2023","Department for Work and Pensions","Security","Male","Heterosexual / straight","190","185","42540","38470"
"In post","2023","Department for Work and Pensions","Security","Male","LGBO","20","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Male","Undeclared","35","35","41550","38470"
"In post","2023","Department for Work and Pensions","Security","Male","Unknown","40","40","42890","38470"
"In post","2023","Department for Work and Pensions","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Female","Heterosexual / straight","80","75","49730","53190"
"In post","2023","Department for Work and Pensions","Statistics","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Male","Heterosexual / straight","85","85","44050","38470"
"In post","2023","Department for Work and Pensions","Statistics","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Heterosexual / straight","180","165","31030","28120"
"In post","2023","Department for Work and Pensions","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Unknown","55","45","36850","28120"
"In post","2023","Department for Work and Pensions","Unknown","Male","Heterosexual / straight","90","90","35380","28120"
"In post","2023","Department for Work and Pensions","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Male","Unknown","40","40","37780","34170"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","Female","Heterosexual / straight","60","60","42380","38120"
"In post","2023","Department of Health and Social Care","Commercial","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Commercial","Female","Undeclared","20","20","[c]","[c]"
