"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","AO","55","[c]","23760","22150"
"Leaver CS","2023","White","Cumbria","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Cumbria","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","AO","255","[c]","21840","21690"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","EO","225","[c]","27640","27570"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","G7","55","[c]","57020","56310"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","HEO","100","[c]","33180","33710"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","SEO","75","[c]","41530","40300"
"Leaver CS","2023","White","Derbyshire and Nottinghamshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Devon","AA","75","[c]","21470","20000"
"Leaver CS","2023","White","Devon","AO","225","[c]","23400","21780"
"Leaver CS","2023","White","Devon","EO","120","[c]","28240","27570"
"Leaver CS","2023","White","Devon","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Devon","G7","45","[c]","53850","50080"
"Leaver CS","2023","White","Devon","HEO","70","[c]","34860","34300"
"Leaver CS","2023","White","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Devon","SEO","80","[c]","42380","41760"
"Leaver CS","2023","White","Devon","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Dorset and Somerset","AA","45","[c]","21070","19770"
"Leaver CS","2023","White","Dorset and Somerset","AO","125","[c]","22470","21690"
"Leaver CS","2023","White","Dorset and Somerset","EO","125","[c]","27940","27570"
"Leaver CS","2023","White","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Dorset and Somerset","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Dorset and Somerset","HEO","65","[c]","34620","34370"
"Leaver CS","2023","White","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Dorset and Somerset","SEO","35","[c]","43630","43610"
"Leaver CS","2023","White","Dorset and Somerset","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East Anglia","AA","110","[c]","21110","19930"
"Leaver CS","2023","White","East Anglia","AO","350","[c]","23060","21820"
"Leaver CS","2023","White","East Anglia","EO","230","[c]","27730","27570"
"Leaver CS","2023","White","East Anglia","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Anglia","G7","35","[c]","53630","52000"
"Leaver CS","2023","White","East Anglia","HEO","115","[c]","34470","33990"
"Leaver CS","2023","White","East Anglia","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Anglia","SEO","70","[c]","42200","41200"
"Leaver CS","2023","White","East Anglia","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","White","East Wales","AA","45","[c]","[c]","[c]"
"Leaver CS","2023","White","East Wales","AO","400","[c]","21660","21690"
"Leaver CS","2023","White","East Wales","EO","225","[c]","27660","27620"
"Leaver CS","2023","White","East Wales","G6","35","[c]","67730","66810"
"Leaver CS","2023","White","East Wales","G7","80","[c]","55920","55240"
"Leaver CS","2023","White","East Wales","HEO","135","[c]","33420","32460"
"Leaver CS","2023","White","East Wales","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East Wales","SEO","120","[c]","42690","41460"
"Leaver CS","2023","White","East Wales","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","AO","135","[c]","22780","21780"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","EO","95","[c]","27510","27740"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","East Yorkshire and Northern Lincolnshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Eastern Scotland","AA","55","[c]","23200","23340"
"Leaver CS","2023","White","Eastern Scotland","AO","350","[c]","23840","21690"
"Leaver CS","2023","White","Eastern Scotland","EO","250","[c]","29890","28120"
"Leaver CS","2023","White","Eastern Scotland","G6","55","[c]","76430","79110"
"Leaver CS","2023","White","Eastern Scotland","G7","55","[c]","60570","63070"
"Leaver CS","2023","White","Eastern Scotland","HEO","125","[c]","37790","38330"
"Leaver CS","2023","White","Eastern Scotland","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Eastern Scotland","SEO","95","[c]","47150","49370"
"Leaver CS","2023","White","Essex","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","AO","95","[c]","23960","23780"
"Leaver CS","2023","White","Essex","EO","140","[c]","29130","29290"
"Leaver CS","2023","White","Essex","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","SEO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA","85","[c]","20120","19770"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","AO","400","[c]","22500","21690"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","415","[c]","27820","27570"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6","70","[c]","73450","70800"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","G7","205","[c]","54530","54000"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","395","[c]","33070","32910"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","400","[c]","42320","41800"
"Leaver CS","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","125","[c]","44450","40890"
"Leaver CS","2023","White","Greater Manchester","AA","50","[c]","20000","19930"
"Leaver CS","2023","White","Greater Manchester","AO","435","[c]","21510","21500"
"Leaver CS","2023","White","Greater Manchester","EO","255","[c]","26990","27570"
"Leaver CS","2023","White","Greater Manchester","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Greater Manchester","G7","95","[c]","55620","54260"
"Leaver CS","2023","White","Greater Manchester","HEO","130","[c]","32730","32160"
"Leaver CS","2023","White","Greater Manchester","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Greater Manchester","SEO","120","[c]","39660","39030"
"Leaver CS","2023","White","Greater Manchester","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Hampshire and Isle of Wight","AA","100","[c]","20740","20150"
"Leaver CS","2023","White","Hampshire and Isle of Wight","AO","455","[c]","22260","21260"
"Leaver CS","2023","White","Hampshire and Isle of Wight","EO","265","[c]","27700","27470"
"Leaver CS","2023","White","Hampshire and Isle of Wight","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Hampshire and Isle of Wight","G7","80","[c]","55110","53020"
"Leaver CS","2023","White","Hampshire and Isle of Wight","HEO","170","[c]","33620","33300"
"Leaver CS","2023","White","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Hampshire and Isle of Wight","SEO","130","[c]","41750","40580"
"Leaver CS","2023","White","Hampshire and Isle of Wight","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","AO","155","[c]","23190","21690"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","EO","85","[c]","28040","27900"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Highlands and Islands","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Highlands and Islands","AO","65","[c]","24460","23560"
"Leaver CS","2023","White","Highlands and Islands","EO","45","[c]","29950","28120"
"Leaver CS","2023","White","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Highlands and Islands","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Inner London - East","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Inner London - East","AO","110","[c]","25150","25240"
"Leaver CS","2023","White","Inner London - East","EO","175","[c]","31360","31060"
"Leaver CS","2023","White","Inner London - East","G6","115","[c]","71150","70230"
"Leaver CS","2023","White","Inner London - East","G7","195","[c]","57890","56430"
"Leaver CS","2023","White","Inner London - East","HEO","145","[c]","36970","35600"
"Leaver CS","2023","White","Inner London - East","SCS level","70","[c]","101870","99370"
"Leaver CS","2023","White","Inner London - East","SEO","130","[c]","43770","41950"
"Leaver CS","2023","White","Inner London - East","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Inner London - West","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Inner London - West","AO","195","[c]","25260","24900"
"Leaver CS","2023","White","Inner London - West","EO","320","[c]","29450","29290"
"Leaver CS","2023","White","Inner London - West","G6","340","[c]","69290","67420"
"Leaver CS","2023","White","Inner London - West","G7","740","[c]","56100","54900"
"Leaver CS","2023","White","Inner London - West","HEO","520","[c]","35490","34850"
"Leaver CS","2023","White","Inner London - West","SCS level","225","[c]","96320","86700"
"Leaver CS","2023","White","Inner London - West","SEO","445","[c]","42830","42870"
"Leaver CS","2023","White","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","AA","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","AO","200","[c]","24510","24480"
"Leaver CS","2023","White","Kent","EO","180","[c]","29100","29290"
"Leaver CS","2023","White","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","HEO","45","[c]","34130","33560"
"Leaver CS","2023","White","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Lancashire","AA","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Lancashire","AO","340","[c]","21630","21690"
"Leaver CS","2023","White","Lancashire","EO","180","[c]","27850","28120"
"Leaver CS","2023","White","Lancashire","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Lancashire","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Lancashire","HEO","85","[c]","33680","34170"
"Leaver CS","2023","White","Lancashire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Lancashire","SEO","45","[c]","42120","41070"
"Leaver CS","2023","White","Lancashire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","AO","190","[c]","22030","21690"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","EO","110","[c]","27410","27570"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Leicestershire, Rutland and Northamptonshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","AO","90","[c]","22080","21690"
"Leaver CS","2023","White","Lincolnshire","EO","70","[c]","28070","27570"
"Leaver CS","2023","White","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Merseyside","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Merseyside","AO","425","[c]","21980","21830"
"Leaver CS","2023","White","Merseyside","EO","285","[c]","27340","27570"
"Leaver CS","2023","White","Merseyside","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Merseyside","G7","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Merseyside","HEO","105","[c]","32970","33240"
"Leaver CS","2023","White","Merseyside","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Merseyside","SEO","80","[c]","41950","40820"
"Leaver CS","2023","White","Merseyside","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","EO","35","[c]","29480","28120"
"Leaver CS","2023","White","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North Eastern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","AO","85","[c]","23890","21830"
"Leaver CS","2023","White","North Yorkshire","EO","65","[c]","28190","27450"
"Leaver CS","2023","White","North Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","HEO","45","[c]","34110","33850"
"Leaver CS","2023","White","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","White","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","AO","70","[c]","24230","22400"
"Leaver CS","2023","White","Northern Ireland","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","AO","525","[c]","21570","21690"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","EO","230","[c]","27290","27570"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","G7","70","[c]","55010","53750"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","HEO","100","[c]","33190","33900"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","SEO","80","[c]","41290","39490"
"Leaver CS","2023","White","Northumberland, and Tyne and Wear","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","AO","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","EO","70","[c]","31440","31060"
"Leaver CS","2023","White","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - South","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - South","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Outer London - South","EO","100","[c]","31140","30620"
