"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Declared non-disabled","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Grants Management","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Human Resources","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Human Resources","EO","40","[c]","27630","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Human Resources","SEO/HEO","70","[c]","33330","32400"
"Leaver Dept.","2023","20-29","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Legal","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Legal","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","AA/AO","440","[c]","22200","21780"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","EO","565","[c]","28490","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","G6/G7","125","[c]","55040","54700"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","SEO/HEO","615","[c]","36470","35620"
"Leaver Dept.","2023","20-29","Declared non-disabled","No function","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","SEO/HEO","50","[c]","35520","34420"
"Leaver Dept.","2023","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","SEO/HEO","65","[c]","35960","35500"
"Leaver Dept.","2023","20-29","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Debt","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","No function","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","No function","SEO/HEO","50","[c]","35280","34090"
"Leaver Dept.","2023","20-29","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Analysis","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Analysis","SEO/HEO","105","[c]","34120","33250"
"Leaver Dept.","2023","20-29","Unknown","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Communications","SEO/HEO","45","[c]","34410","33570"
"Leaver Dept.","2023","20-29","Unknown","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Debt","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data & Technology","SEO/HEO","60","[c]","34090","32960"
"Leaver Dept.","2023","20-29","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Finance","SEO/HEO","60","[c]","33740","33250"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Legal","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","No function","AA/AO","225","[c]","22710","22220"
"Leaver Dept.","2023","20-29","Unknown","No function","EO","215","[c]","28320","28120"
"Leaver Dept.","2023","20-29","Unknown","No function","G6/G7","65","[c]","56350","55190"
"Leaver Dept.","2023","20-29","Unknown","No function","SEO/HEO","360","[c]","36280","35650"
"Leaver Dept.","2023","20-29","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Project Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Project Delivery","SEO/HEO","70","[c]","33030","32020"
"Leaver Dept.","2023","20-29","Unknown","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Security","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","EO","55","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","SEO/HEO","350","[c]","32100","32000"
"Leaver Dept.","2023","30-39","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","No function","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","No function","EO","80","[c]","28360","28120"
"Leaver Dept.","2023","30-39","Declared disabled","No function","G6/G7","45","[c]","57900","54700"
"Leaver Dept.","2023","30-39","Declared disabled","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","No function","SEO/HEO","70","[c]","36990","35650"
"Leaver Dept.","2023","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Analysis","G6/G7","35","[c]","58410","57500"
"Leaver Dept.","2023","30-39","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Analysis","SEO/HEO","55","[c]","39540","39710"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","SEO/HEO","35","[c]","37740","38100"
"Leaver Dept.","2023","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
