"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","East of England","Breckland and South Norfolk","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","AA/AO","Heterosexual / straight","790","735","27490","25340"
"In post","2023","East of England","Cambridgeshire CC","AA/AO","LGBO","35","30","27980","28880"
"In post","2023","East of England","Cambridgeshire CC","AA/AO","Undeclared","100","95","28520","27110"
"In post","2023","East of England","Cambridgeshire CC","AA/AO","Unknown","195","180","27400","28210"
"In post","2023","East of England","Cambridgeshire CC","EO","Heterosexual / straight","475","450","30160","28120"
"In post","2023","East of England","Cambridgeshire CC","EO","LGBO","30","30","29070","28120"
"In post","2023","East of England","Cambridgeshire CC","EO","Undeclared","65","60","30670","28120"
"In post","2023","East of England","Cambridgeshire CC","EO","Unknown","115","110","29590","28120"
"In post","2023","East of England","Cambridgeshire CC","G6/G7","Heterosexual / straight","240","235","59480","56180"
"In post","2023","East of England","Cambridgeshire CC","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","G6/G7","Undeclared","35","35","58330","55110"
"In post","2023","East of England","Cambridgeshire CC","G6/G7","Unknown","35","30","61410","55110"
"In post","2023","East of England","Cambridgeshire CC","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","SEO/HEO","Heterosexual / straight","850","825","38490","36540"
"In post","2023","East of England","Cambridgeshire CC","SEO/HEO","LGBO","30","30","40170","40350"
"In post","2023","East of England","Cambridgeshire CC","SEO/HEO","Undeclared","135","130","38770","35650"
"In post","2023","East of England","Cambridgeshire CC","SEO/HEO","Unknown","120","115","37740","35570"
"In post","2023","East of England","Cambridgeshire CC","Unknown","Heterosexual / straight","125","120","31430","30810"
"In post","2023","East of England","Cambridgeshire CC","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","East of England","Cambridgeshire CC","Unknown","Unknown","35","30","24950","24570"
"In post","2023","East of England","Central Bedfordshire","AA/AO","Heterosexual / straight","90","90","22270","22220"
"In post","2023","East of England","Central Bedfordshire","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","EO","Heterosexual / straight","100","100","28840","28120"
"In post","2023","East of England","Central Bedfordshire","EO","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","EO","Unknown","10","10","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","SEO/HEO","Heterosexual / straight","120","115","38590","37300"
"In post","2023","East of England","Central Bedfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","East of England","Central Bedfordshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","AA/AO","Heterosexual / straight","110","105","24370","22440"
"In post","2023","East of England","Essex Haven Gateway","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","AA/AO","Unknown","45","45","24050","22400"
"In post","2023","East of England","Essex Haven Gateway","EO","Heterosexual / straight","285","260","29810","31280"
"In post","2023","East of England","Essex Haven Gateway","EO","LGBO","10","10","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","EO","Undeclared","45","45","30540","31280"
"In post","2023","East of England","Essex Haven Gateway","EO","Unknown","60","55","29040","28680"
"In post","2023","East of England","Essex Haven Gateway","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SEO/HEO","Heterosexual / straight","140","140","38570","37520"
"In post","2023","East of England","Essex Haven Gateway","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","Unknown","Heterosexual / straight","70","65","30900","26840"
"In post","2023","East of England","Essex Haven Gateway","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Haven Gateway","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","AA/AO","Heterosexual / straight","225","200","24890","25610"
"In post","2023","East of England","Essex Thames Gateway","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","AA/AO","Undeclared","35","25","24660","25610"
"In post","2023","East of England","Essex Thames Gateway","AA/AO","Unknown","85","70","24870","25610"
"In post","2023","East of England","Essex Thames Gateway","EO","Heterosexual / straight","260","235","31180","31280"
"In post","2023","East of England","Essex Thames Gateway","EO","LGBO","15","15","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","EO","Unknown","50","45","31470","31280"
"In post","2023","East of England","Essex Thames Gateway","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","SEO/HEO","Heterosexual / straight","60","55","38910","37630"
"In post","2023","East of England","Essex Thames Gateway","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","Unknown","Heterosexual / straight","95","90","29970","26840"
"In post","2023","East of England","Essex Thames Gateway","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Essex Thames Gateway","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","East of England","Heart of Essex","AA/AO","Heterosexual / straight","325","300","26880","25340"
"In post","2023","East of England","Heart of Essex","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","East of England","Heart of Essex","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2023","East of England","Heart of Essex","AA/AO","Unknown","95","90","26920","27520"
"In post","2023","East of England","Heart of Essex","EO","Heterosexual / straight","200","195","31010","31280"
"In post","2023","East of England","Heart of Essex","EO","LGBO","15","15","[c]","[c]"
"In post","2023","East of England","Heart of Essex","EO","Undeclared","30","30","29530","28520"
"In post","2023","East of England","Heart of Essex","EO","Unknown","40","40","30340","30560"
"In post","2023","East of England","Heart of Essex","G6/G7","Heterosexual / straight","100","95","61060","57620"
"In post","2023","East of England","Heart of Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Heart of Essex","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","East of England","Heart of Essex","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","East of England","Heart of Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Heart of Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Heart of Essex","SEO/HEO","Heterosexual / straight","140","140","39430","38500"
"In post","2023","East of England","Heart of Essex","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","East of England","Heart of Essex","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","East of England","Heart of Essex","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2023","East of England","Heart of Essex","Unknown","Heterosexual / straight","120","110","30490","26840"
"In post","2023","East of England","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Heart of Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Heart of Essex","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","AA/AO","Heterosexual / straight","480","445","27000","25610"
"In post","2023","East of England","Hertfordshire CC","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","AA/AO","Undeclared","60","50","25730","25480"
"In post","2023","East of England","Hertfordshire CC","AA/AO","Unknown","120","110","26550","25610"
"In post","2023","East of England","Hertfordshire CC","EO","Heterosexual / straight","580","540","31460","31280"
"In post","2023","East of England","Hertfordshire CC","EO","LGBO","30","30","31850","31280"
"In post","2023","East of England","Hertfordshire CC","EO","Undeclared","75","75","31620","31280"
"In post","2023","East of England","Hertfordshire CC","EO","Unknown","130","115","30950","31280"
"In post","2023","East of England","Hertfordshire CC","G6/G7","Heterosexual / straight","270","255","62020","60220"
"In post","2023","East of England","Hertfordshire CC","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","G6/G7","Unknown","60","60","62130","62040"
"In post","2023","East of England","Hertfordshire CC","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","SEO/HEO","Heterosexual / straight","535","515","40690","39780"
"In post","2023","East of England","Hertfordshire CC","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","SEO/HEO","Undeclared","60","55","41560","41630"
"In post","2023","East of England","Hertfordshire CC","SEO/HEO","Unknown","80","80","41780","41910"
"In post","2023","East of England","Hertfordshire CC","Unknown","Heterosexual / straight","165","155","31920","30810"
"In post","2023","East of England","Hertfordshire CC","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","East of England","Hertfordshire CC","Unknown","Undeclared","10","10","[c]","[c]"
