"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Cabinet Office","West Central Scotland","Outside London","110","110","30270","30130"
"In post","2023","20-29","Cabinet Office","West Midlands","Outside London","80","80","34100","32060"
"In post","2023","20-29","Cabinet Office","West Yorkshire","Outside London","65","65","34740","30130"
"In post","2023","20-29","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Chancellor's other departments","Inner London - West","London","65","65","38220","35000"
"In post","2023","20-29","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Charity Commission","Inner London - West","London","10","10","32100","30170"
"In post","2023","20-29","Charity Commission","Merseyside","Outside London","60","60","27100","25300"
"In post","2023","20-29","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Eastern Scotland","Outside London","15","15","40060","34110"
"In post","2023","20-29","Competition and Markets Authority","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Inner London - East","London","155","150","38660","34110"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","32340","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","20","20","28320","25160"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Devon","Outside London","305","305","27230","26650"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","15","15","28180","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","460","450","30510","27920"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","45","45","35420","34410"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","33380","31490"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","205","205","34480","31350"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","10","10","29090","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","10","10","26690","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Inner London - East","London","20","20","31020","30790"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Inner London - West","London","1690","1685","44710","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","15","15","29440","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","20","20","29090","25160"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","25","25","34600","34670"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","15","15","31100","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","10","10","32760","31120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","160","160","32590","31120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","15","15","26700","25160"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","65","65","35580","31880"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Inner London - West","London","560","555","41220","36030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Derbyshire and Nottinghamshire","Outside London","55","55","34610","31260"
"In post","2023","20-29","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","85","37330","37590"
"In post","2023","20-29","Department for Education","Greater Manchester","Outside London","280","280","34290","30330"
"In post","2023","20-29","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Inner London - West","London","525","520","42740","41440"
"In post","2023","20-29","Department for Education","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Northumberland, and Tyne and Wear","Outside London","30","30","35790","37590"
"In post","2023","20-29","Department for Education","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","South Yorkshire","Outside London","260","260","34690","30330"
"In post","2023","20-29","Department for Education","Tees Valley and Durham","Outside London","85","80","31790","30330"
"In post","2023","20-29","Department for Education","West Midlands","Outside London","225","220","33590","30660"
"In post","2023","20-29","Department for Education","West Yorkshire","Outside London","20","20","37110","37590"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","29810","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","75","75","28580","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","160","160","23400","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","40","40","27990","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Devon","Outside London","55","55","28220","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","30","30","28100","25970"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","120","120","29000","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Wales","Outside London","25","25","27220","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","10","10","26890","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","15","15","27540","24030"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Essex","Outside London","10","10","28910","29150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","210","210","31070","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","25","25","32120","30320"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","60","60","25490","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Inner London - West","London","770","765","38760","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","Kent","Outside London","20","20","30460","29150"
