"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Westminster","London","20","[c]","37030","29730"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Croydon","London","15","[c]","46450","38410"
"Leaver CS","2023","50-59","HM Land Registry","Dorset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Durham","Outside London","10","[c]","32870","28080"
"Leaver CS","2023","50-59","HM Land Registry","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Nottingham","Outside London","10","[c]","38830","30960"
"Leaver CS","2023","50-59","HM Land Registry","Peterborough","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Plymouth","Outside London","20","[c]","42670","39520"
"Leaver CS","2023","50-59","HM Land Registry","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Wirral","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bedford","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bexley and Greenwich","London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Buckinghamshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Cambridgeshire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Croydon","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Devon CC","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Dorset","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Durham","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","East Sussex CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Greater Manchester North East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Greater Manchester North West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Haringey and Islington","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Hertfordshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Kent Thames Gateway","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Lambeth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Lancaster and Wyre","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Leeds","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Leicester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Lincolnshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Manchester","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Medway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Mid Kent","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Mid Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Milton Keynes","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","North Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Oxfordshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Shropshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","South West Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Staffordshire CC","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Suffolk CC","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Wakefield","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Wandsworth","London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Warrington","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","West Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","West Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Worcestershire CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Croydon","London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Durham","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Westminster","London","15","[c]","55600","44180"
"Leaver CS","2023","50-59","Health and Safety Executive","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Sefton","Outside London","15","[c]","49810","41140"
"Leaver CS","2023","50-59","Health and Safety Executive","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","South and West Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","25300","26030"
"Leaver CS","2023","50-59","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Croydon","London","60","[c]","41540","37030"
"Leaver CS","2023","50-59","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Durham","Outside London","10","[c]","24560","24080"
"Leaver CS","2023","50-59","Home Office","East Kent","Outside London","20","[c]","26600","26750"
"Leaver CS","2023","50-59","Home Office","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Glasgow City","Outside London","15","[c]","27680","25750"
"Leaver CS","2023","50-59","Home Office","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Harrow and Hillingdon","London","20","[c]","34700","30410"
"Leaver CS","2023","50-59","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Leeds","Outside London","10","[c]","29720","27650"
"Leaver CS","2023","50-59","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Liverpool","Outside London","45","[c]","28460","25880"
"Leaver CS","2023","50-59","Home Office","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Sefton","Outside London","25","[c]","25800","25880"
