"Status","Year","Age","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","HM Prison and Probation Service","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Prison and Probation Service","Operational Delivery","London","555","485","36400","33050"
"In post","2023","60-64","HM Prison and Probation Service","Operational Delivery","Outside London","4280","3415","30860","29050"
"In post","2023","60-64","HM Prison and Probation Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Prison and Probation Service","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Prison and Probation Service","Policy","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Prison and Probation Service","Psychology","Outside London","20","20","35850","28480"
"In post","2023","60-64","HM Prison and Probation Service","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Commercial","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Communications","London","10","10","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Communications","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Counter Fraud","London","45","35","43670","42060"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Counter Fraud","Outside London","90","65","37320","35000"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","London","20","20","51800","48570"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Outside London","120","100","43720","42360"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Finance","London","25","25","49850","46820"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Finance","Outside London","55","45","38410","35000"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Human Resources","London","10","10","49010","42060"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Human Resources","Outside London","50","40","40220","36990"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Legal","London","70","60","48550","42060"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Legal","Outside London","100","80","34600","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","290","245","33480","32540"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","2935","2230","26410","22520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Other","London","20","20","50530","44010"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Other","Outside London","35","25","41660","36990"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Policy","London","70","60","60590","65230"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Policy","Outside London","35","30","49210","43320"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Project Delivery","London","40","35","50530","47520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Project Delivery","Outside London","145","115","46080","42510"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Property","Outside London","30","25","41530","36990"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Security","London","10","5","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Security","Outside London","15","15","45950","42510"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Tax","London","295","245","47810","42060"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Tax","Outside London","925","715","38740","35000"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Unknown","London","20","20","50970","39620"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","100","90","40080","35990"
"In post","2023","60-64","HM Treasury (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Operational Delivery","London","15","15","35170","30720"
"In post","2023","60-64","HM Treasury (excl. agencies)","Policy","London","10","10","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Commercial","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Digital, Data and Technology","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Operational Delivery","London","10","10","54030","51050"
"In post","2023","60-64","Health and Safety Executive","Operational Delivery","Outside London","160","135","46870","42940"
"In post","2023","60-64","Health and Safety Executive","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Property","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Science and Engineering","Outside London","35","35","55270","55320"
"In post","2023","60-64","Health and Safety Executive","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Commercial","London","5","5","[c]","[c]"
"In post","2023","60-64","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Counter Fraud","Outside London","20","15","26660","26180"
"In post","2023","60-64","Home Office","Digital, Data and Technology","London","70","65","57510","54950"
"In post","2023","60-64","Home Office","Digital, Data and Technology","Outside London","25","20","48350","45230"
"In post","2023","60-64","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Finance","London","25","20","48240","43790"
"In post","2023","60-64","Home Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Human Resources","London","25","20","44610","37720"
"In post","2023","60-64","Home Office","Human Resources","Outside London","15","10","32200","32160"
"In post","2023","60-64","Home Office","Intelligence Analysis","London","25","20","33830","31230"
"In post","2023","60-64","Home Office","Intelligence Analysis","Outside London","70","55","27770","27060"
"In post","2023","60-64","Home Office","Knowledge and Information Management","London","10","5","[c]","[c]"
"In post","2023","60-64","Home Office","Operational Delivery","London","685","575","33110","30210"
"In post","2023","60-64","Home Office","Operational Delivery","Outside London","1485","1160","27040","25880"
"In post","2023","60-64","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Operational Delivery","Unknown","15","10","31660","34630"
"In post","2023","60-64","Home Office","Other","London","70","60","36910","31010"
"In post","2023","60-64","Home Office","Other","Outside London","35","30","25930","25810"
"In post","2023","60-64","Home Office","Policy","London","55","50","54060","43660"
"In post","2023","60-64","Home Office","Policy","Outside London","10","10","47100","54260"
"In post","2023","60-64","Home Office","Project Delivery","London","50","50","56180","47220"
"In post","2023","60-64","Home Office","Project Delivery","Outside London","35","30","45010","39820"
"In post","2023","60-64","Home Office","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Home Office","Security","London","25","20","28960","26400"
"In post","2023","60-64","Home Office","Security","Outside London","15","15","25600","24140"
"In post","2023","60-64","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Unknown","London","5","5","[c]","[c]"
"In post","2023","60-64","Home Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
