"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Greater Manchester","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","National Savings and Investments","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","Counter Fraud","Inner London - West","35","[c]","47650","42210"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Dorset and Somerset","15","[c]","22090","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Greater Manchester","20","[c]","23160","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Herefordshire, Worcestershire and Warwickshire","40","[c]","21910","21590"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Highlands and Islands","20","[c]","21970","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Leicestershire, Rutland and Northamptonshire","15","[c]","22480","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Northumberland, and Tyne and Wear","50","[c]","21940","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","South Yorkshire","35","[c]","22300","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","Unknown","15","[c]","24310","25110"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","West Midlands","65","[c]","21840","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","West Wales and The Valleys","25","[c]","22800","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Other","West Yorkshire","20","[c]","23800","21690"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Wales","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Eastern Scotland","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outer London - South","20","[c]","[c]","[c]"
