"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","London","AA/AO","AA","25","[c]","26190","26630"
"New entrant CS","2023","40-49","London","AA/AO","AO","280","[c]","27710","26400"
"New entrant CS","2023","40-49","London","EO","EO","215","[c]","30020","29750"
"New entrant CS","2023","40-49","London","G6/G7","G6","75","[c]","73770","72150"
"New entrant CS","2023","40-49","London","G6/G7","G7","200","[c]","59080","57060"
"New entrant CS","2023","40-49","London","SCS level","SCS level","60","[c]","101650","90000"
"New entrant CS","2023","40-49","London","SEO/HEO","HEO","155","[c]","36910","36030"
"New entrant CS","2023","40-49","London","SEO/HEO","SEO","155","[c]","43860","43210"
"New entrant CS","2023","40-49","London","Unknown","Unknown","50","[c]","27390","27640"
"New entrant CS","2023","40-49","North East (England)","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North East (England)","AA/AO","AO","230","[c]","23560","22520"
"New entrant CS","2023","40-49","North East (England)","EO","EO","85","[c]","26570","25920"
"New entrant CS","2023","40-49","North East (England)","G6/G7","G6","10","[c]","66420","64700"
"New entrant CS","2023","40-49","North East (England)","G6/G7","G7","60","[c]","53700","52000"
"New entrant CS","2023","40-49","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North East (England)","SEO/HEO","HEO","60","[c]","33060","33200"
"New entrant CS","2023","40-49","North East (England)","SEO/HEO","SEO","65","[c]","40470","39190"
"New entrant CS","2023","40-49","North East (England)","Unknown","Unknown","35","[c]","21950","23640"
"New entrant CS","2023","40-49","North West (England)","AA/AO","AA","45","[c]","22150","23230"
"New entrant CS","2023","40-49","North West (England)","AA/AO","AO","515","[c]","23270","22400"
"New entrant CS","2023","40-49","North West (England)","EO","EO","220","[c]","26580","25750"
"New entrant CS","2023","40-49","North West (England)","G6/G7","G6","20","[c]","68260","65560"
"New entrant CS","2023","40-49","North West (England)","G6/G7","G7","85","[c]","57160","54260"
"New entrant CS","2023","40-49","North West (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North West (England)","SEO/HEO","HEO","95","[c]","33100","32800"
"New entrant CS","2023","40-49","North West (England)","SEO/HEO","SEO","115","[c]","41280","40270"
"New entrant CS","2023","40-49","North West (England)","Unknown","Unknown","130","[c]","25050","23640"
"New entrant CS","2023","40-49","Northern Ireland","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland","AA/AO","AO","50","[c]","22530","22400"
"New entrant CS","2023","40-49","Northern Ireland","EO","EO","30","[c]","26210","25750"
"New entrant CS","2023","40-49","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland","SEO/HEO","HEO","10","[c]","34930","34400"
"New entrant CS","2023","40-49","Northern Ireland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scotland","AA/AO","AA","190","[c]","22470","22180"
"New entrant CS","2023","40-49","Scotland","AA/AO","AO","280","[c]","23300","22520"
"New entrant CS","2023","40-49","Scotland","EO","EO","315","[c]","28450","29100"
"New entrant CS","2023","40-49","Scotland","G6/G7","G6","35","[c]","70690","70540"
"New entrant CS","2023","40-49","Scotland","G6/G7","G7","100","[c]","55520","52600"
"New entrant CS","2023","40-49","Scotland","SCS level","SCS level","15","[c]","80110","81890"
"New entrant CS","2023","40-49","Scotland","SEO/HEO","HEO","175","[c]","35170","34170"
"New entrant CS","2023","40-49","Scotland","SEO/HEO","SEO","135","[c]","44630","42350"
"New entrant CS","2023","40-49","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South East (England)","AA/AO","AA","75","[c]","23150","23230"
"New entrant CS","2023","40-49","South East (England)","AA/AO","AO","310","[c]","26490","25340"
"New entrant CS","2023","40-49","South East (England)","EO","EO","170","[c]","27080","26780"
"New entrant CS","2023","40-49","South East (England)","G6/G7","G6","20","[c]","72580","67610"
"New entrant CS","2023","40-49","South East (England)","G6/G7","G7","65","[c]","58610","54440"
"New entrant CS","2023","40-49","South East (England)","SCS level","SCS level","10","[c]","97460","91930"
"New entrant CS","2023","40-49","South East (England)","SEO/HEO","HEO","105","[c]","33610","33830"
"New entrant CS","2023","40-49","South East (England)","SEO/HEO","SEO","90","[c]","41760","41000"
"New entrant CS","2023","40-49","South East (England)","Unknown","Unknown","70","[c]","24070","23640"
"New entrant CS","2023","40-49","South West (England)","AA/AO","AA","50","[c]","23030","23230"
"New entrant CS","2023","40-49","South West (England)","AA/AO","AO","195","[c]","24270","22520"
"New entrant CS","2023","40-49","South West (England)","EO","EO","125","[c]","27040","27080"
"New entrant CS","2023","40-49","South West (England)","G6/G7","G6","25","[c]","68930","67680"
"New entrant CS","2023","40-49","South West (England)","G6/G7","G7","115","[c]","53260","51540"
"New entrant CS","2023","40-49","South West (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South West (England)","SEO/HEO","HEO","175","[c]","33340","33200"
"New entrant CS","2023","40-49","South West (England)","SEO/HEO","SEO","165","[c]","41710","41000"
"New entrant CS","2023","40-49","South West (England)","Unknown","Unknown","80","[c]","30500","23640"
"New entrant CS","2023","40-49","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","AA/AO","AO","15","[c]","26010","25640"
"New entrant CS","2023","40-49","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","20","[c]","23730","17660"
"New entrant CS","2023","40-49","Wales","AA/AO","AA","25","[c]","20810","19930"
"New entrant CS","2023","40-49","Wales","AA/AO","AO","235","[c]","22890","22400"
"New entrant CS","2023","40-49","Wales","EO","EO","100","[c]","27180","26900"
"New entrant CS","2023","40-49","Wales","G6/G7","G6","20","[c]","70370","69540"
"New entrant CS","2023","40-49","Wales","G6/G7","G7","40","[c]","54170","53440"
"New entrant CS","2023","40-49","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Wales","SEO/HEO","HEO","80","[c]","33770","33200"
"New entrant CS","2023","40-49","Wales","SEO/HEO","SEO","90","[c]","41830","41540"
"New entrant CS","2023","40-49","Wales","Unknown","Unknown","45","[c]","23100","23640"
"New entrant CS","2023","40-49","West Midlands (England)","AA/AO","AA","45","[c]","22510","23230"
"New entrant CS","2023","40-49","West Midlands (England)","AA/AO","AO","275","[c]","23470","22220"
"New entrant CS","2023","40-49","West Midlands (England)","EO","EO","85","[c]","27260","26810"
"New entrant CS","2023","40-49","West Midlands (England)","G6/G7","G6","10","[c]","77310","71500"
"New entrant CS","2023","40-49","West Midlands (England)","G6/G7","G7","65","[c]","56910","54180"
"New entrant CS","2023","40-49","West Midlands (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands (England)","SEO/HEO","HEO","65","[c]","34410","34000"
"New entrant CS","2023","40-49","West Midlands (England)","SEO/HEO","SEO","85","[c]","41830","41000"
"New entrant CS","2023","40-49","West Midlands (England)","Unknown","Unknown","50","[c]","23420","23640"
"New entrant CS","2023","40-49","Yorkshire and The Humber","AA/AO","AA","65","[c]","22990","23230"
"New entrant CS","2023","40-49","Yorkshire and The Humber","AA/AO","AO","230","[c]","24410","22400"
"New entrant CS","2023","40-49","Yorkshire and The Humber","EO","EO","155","[c]","26620","25880"
"New entrant CS","2023","40-49","Yorkshire and The Humber","G6/G7","G6","25","[c]","66880","66610"
"New entrant CS","2023","40-49","Yorkshire and The Humber","G6/G7","G7","80","[c]","54600","53190"
"New entrant CS","2023","40-49","Yorkshire and The Humber","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Yorkshire and The Humber","SEO/HEO","HEO","75","[c]","33590","33200"
"New entrant CS","2023","40-49","Yorkshire and The Humber","SEO/HEO","SEO","75","[c]","41430","40590"
"New entrant CS","2023","40-49","Yorkshire and The Humber","Unknown","Unknown","60","[c]","23180","23640"
"New entrant CS","2023","50-59","East Midlands (England)","AA/AO","AA","55","[c]","22510","23230"
"New entrant CS","2023","50-59","East Midlands (England)","AA/AO","AO","160","[c]","23320","22520"
"New entrant CS","2023","50-59","East Midlands (England)","EO","EO","55","[c]","28380","27140"
"New entrant CS","2023","50-59","East Midlands (England)","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","G6/G7","G7","20","[c]","59700","54530"
"New entrant CS","2023","50-59","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Midlands (England)","SEO/HEO","HEO","30","[c]","33820","33830"
"New entrant CS","2023","50-59","East Midlands (England)","SEO/HEO","SEO","35","[c]","45000","45660"
"New entrant CS","2023","50-59","East Midlands (England)","Unknown","Unknown","40","[c]","22830","23640"
"New entrant CS","2023","50-59","East of England","AA/AO","AA","70","[c]","22650","23230"
"New entrant CS","2023","50-59","East of England","AA/AO","AO","130","[c]","24990","23390"
"New entrant CS","2023","50-59","East of England","EO","EO","75","[c]","27810","26780"
"New entrant CS","2023","50-59","East of England","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","G6/G7","G7","10","[c]","61860","57610"
"New entrant CS","2023","50-59","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East of England","SEO/HEO","HEO","25","[c]","34160","33830"
"New entrant CS","2023","50-59","East of England","SEO/HEO","SEO","30","[c]","44520","44000"
"New entrant CS","2023","50-59","East of England","Unknown","Unknown","60","[c]","22820","23640"
"New entrant CS","2023","50-59","London","AA/AO","AA","45","[c]","25480","26300"
"New entrant CS","2023","50-59","London","AA/AO","AO","170","[c]","27400","26400"
"New entrant CS","2023","50-59","London","EO","EO","205","[c]","30630","29750"
"New entrant CS","2023","50-59","London","G6/G7","G6","30","[c]","76180","72550"
"New entrant CS","2023","50-59","London","G6/G7","G7","120","[c]","58970","56500"
"New entrant CS","2023","50-59","London","SCS level","SCS level","40","[c]","116510","109480"
"New entrant CS","2023","50-59","London","SEO/HEO","HEO","85","[c]","36100","35670"
"New entrant CS","2023","50-59","London","SEO/HEO","SEO","95","[c]","44220","43650"
"New entrant CS","2023","50-59","London","Unknown","Unknown","50","[c]","26550","27640"
"New entrant CS","2023","50-59","North East (England)","AA/AO","AA","30","[c]","22410","23230"
"New entrant CS","2023","50-59","North East (England)","AA/AO","AO","175","[c]","22920","22520"
"New entrant CS","2023","50-59","North East (England)","EO","EO","55","[c]","27890","27650"
"New entrant CS","2023","50-59","North East (England)","G6/G7","G6","10","[c]","70080","73010"
"New entrant CS","2023","50-59","North East (England)","G6/G7","G7","40","[c]","53120","51940"
"New entrant CS","2023","50-59","North East (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North East (England)","SEO/HEO","HEO","30","[c]","32730","32800"
"New entrant CS","2023","50-59","North East (England)","SEO/HEO","SEO","35","[c]","40370","39680"
"New entrant CS","2023","50-59","North East (England)","Unknown","Unknown","30","[c]","22430","23640"
"New entrant CS","2023","50-59","North West (England)","AA/AO","AA","55","[c]","21420","19930"
"New entrant CS","2023","50-59","North West (England)","AA/AO","AO","420","[c]","22910","22400"
"New entrant CS","2023","50-59","North West (England)","EO","EO","180","[c]","27570","25880"
"New entrant CS","2023","50-59","North West (England)","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","G6/G7","G7","50","[c]","55190","54260"
"New entrant CS","2023","50-59","North West (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North West (England)","SEO/HEO","HEO","60","[c]","34080","33130"
"New entrant CS","2023","50-59","North West (England)","SEO/HEO","SEO","60","[c]","41800","40990"
"New entrant CS","2023","50-59","North West (England)","Unknown","Unknown","80","[c]","29230","23640"
"New entrant CS","2023","50-59","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","AA/AO","AO","25","[c]","22480","22400"
"New entrant CS","2023","50-59","Northern Ireland","EO","EO","15","[c]","28330","25750"
"New entrant CS","2023","50-59","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","AA/AO","AA","200","[c]","22660","22180"
"New entrant CS","2023","50-59","Scotland","AA/AO","AO","275","[c]","22990","22450"
"New entrant CS","2023","50-59","Scotland","EO","EO","280","[c]","28570","29100"
"New entrant CS","2023","50-59","Scotland","G6/G7","G6","30","[c]","71950","70540"
"New entrant CS","2023","50-59","Scotland","G6/G7","G7","50","[c]","57070","55050"
"New entrant CS","2023","50-59","Scotland","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Scotland","SEO/HEO","HEO","120","[c]","35010","33830"
"New entrant CS","2023","50-59","Scotland","SEO/HEO","SEO","75","[c]","43840","42350"
"New entrant CS","2023","50-59","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","AA/AO","AA","105","[c]","23380","23230"
"New entrant CS","2023","50-59","South East (England)","AA/AO","AO","275","[c]","23540","22220"
"New entrant CS","2023","50-59","South East (England)","EO","EO","200","[c]","28470","27080"
"New entrant CS","2023","50-59","South East (England)","G6/G7","G6","20","[c]","69460","65410"
"New entrant CS","2023","50-59","South East (England)","G6/G7","G7","55","[c]","58420","55350"
"New entrant CS","2023","50-59","South East (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","South East (England)","SEO/HEO","HEO","80","[c]","34820","33990"
"New entrant CS","2023","50-59","South East (England)","SEO/HEO","SEO","60","[c]","42020","41140"
"New entrant CS","2023","50-59","South East (England)","Unknown","Unknown","75","[c]","23310","23640"
"New entrant CS","2023","50-59","South West (England)","AA/AO","AA","80","[c]","23790","23230"
"New entrant CS","2023","50-59","South West (England)","AA/AO","AO","170","[c]","23530","22220"
"New entrant CS","2023","50-59","South West (England)","EO","EO","100","[c]","27250","27080"
"New entrant CS","2023","50-59","South West (England)","G6/G7","G6","25","[c]","70000","66490"
"New entrant CS","2023","50-59","South West (England)","G6/G7","G7","85","[c]","54820","52500"
"New entrant CS","2023","50-59","South West (England)","SCS level","SCS level","10","[c]","110030","112000"
"New entrant CS","2023","50-59","South West (England)","SEO/HEO","HEO","95","[c]","33230","33430"
"New entrant CS","2023","50-59","South West (England)","SEO/HEO","SEO","135","[c]","41780","41000"
"New entrant CS","2023","50-59","South West (England)","Unknown","Unknown","75","[c]","31540","23640"
"New entrant CS","2023","50-59","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","EO","EO","15","[c]","29940","28120"
"New entrant CS","2023","50-59","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AA/AO","AA","35","[c]","22000","19930"
"New entrant CS","2023","50-59","Wales","AA/AO","AO","205","[c]","22540","22400"
"New entrant CS","2023","50-59","Wales","EO","EO","70","[c]","27530","26960"
"New entrant CS","2023","50-59","Wales","G6/G7","G6","15","[c]","67810","67100"
"New entrant CS","2023","50-59","Wales","G6/G7","G7","20","[c]","52750","51870"
"New entrant CS","2023","50-59","Wales","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SEO/HEO","HEO","40","[c]","33860","33830"
"New entrant CS","2023","50-59","Wales","SEO/HEO","SEO","45","[c]","42540","41700"
"New entrant CS","2023","50-59","Wales","Unknown","Unknown","25","[c]","22990","23640"
"New entrant CS","2023","50-59","West Midlands (England)","AA/AO","AA","50","[c]","22170","23230"
"New entrant CS","2023","50-59","West Midlands (England)","AA/AO","AO","200","[c]","22820","22150"
"New entrant CS","2023","50-59","West Midlands (England)","EO","EO","70","[c]","28290","27080"
"New entrant CS","2023","50-59","West Midlands (England)","G6/G7","G6","15","[c]","68000","64690"
"New entrant CS","2023","50-59","West Midlands (England)","G6/G7","G7","40","[c]","55310","54160"
"New entrant CS","2023","50-59","West Midlands (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SEO/HEO","HEO","50","[c]","35230","34170"
"New entrant CS","2023","50-59","West Midlands (England)","SEO/HEO","SEO","60","[c]","41890","41200"
"New entrant CS","2023","50-59","West Midlands (England)","Unknown","Unknown","35","[c]","23680","23640"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AA/AO","AA","75","[c]","22470","23230"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AA/AO","AO","170","[c]","23650","22400"
"New entrant CS","2023","50-59","Yorkshire and The Humber","EO","EO","120","[c]","26960","25880"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G6/G7","G6","10","[c]","70670","66300"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G6/G7","G7","55","[c]","55930","52600"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO/HEO","HEO","35","[c]","33650","32500"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO/HEO","SEO","40","[c]","43930","43540"
"New entrant CS","2023","50-59","Yorkshire and The Humber","Unknown","Unknown","50","[c]","23800","23640"
"New entrant CS","2023","60-64","East Midlands (England)","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AA/AO","AO","30","[c]","23950","21780"
"New entrant CS","2023","60-64","East Midlands (England)","EO","EO","15","[c]","28220","27020"
"New entrant CS","2023","60-64","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Unknown","Unknown","10","[c]","21920","23640"
"New entrant CS","2023","60-64","East of England","AA/AO","AA","15","[c]","21150","19930"
"New entrant CS","2023","60-64","East of England","AA/AO","AO","30","[c]","23670","22400"
"New entrant CS","2023","60-64","East of England","EO","EO","10","[c]","30550","29890"
"New entrant CS","2023","60-64","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SEO/HEO","SEO","10","[c]","44070","45190"
"New entrant CS","2023","60-64","East of England","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA/AO","AA","15","[c]","23810","23000"
"New entrant CS","2023","60-64","London","AA/AO","AO","35","[c]","26950","26400"
"New entrant CS","2023","60-64","London","EO","EO","40","[c]","30660","29750"
"New entrant CS","2023","60-64","London","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6/G7","G7","25","[c]","56330","55150"
"New entrant CS","2023","60-64","London","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO/HEO","HEO","15","[c]","36570","36000"
"New entrant CS","2023","60-64","London","SEO/HEO","SEO","20","[c]","44250","44320"
"New entrant CS","2023","60-64","London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AA/AO","AO","40","[c]","22590","22400"
"New entrant CS","2023","60-64","North East (England)","EO","EO","10","[c]","27120","25890"
"New entrant CS","2023","60-64","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AA/AO","AA","15","[c]","21040","19930"
"New entrant CS","2023","60-64","North West (England)","AA/AO","AO","115","[c]","22250","22400"
"New entrant CS","2023","60-64","North West (England)","EO","EO","40","[c]","26820","25880"
"New entrant CS","2023","60-64","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SEO/HEO","SEO","10","[c]","41500","39200"
"New entrant CS","2023","60-64","North West (England)","Unknown","Unknown","20","[c]","23110","23640"
"New entrant CS","2023","60-64","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","EO","EO","15","[c]","33220","33480"
"New entrant CS","2023","60-64","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AA/AO","AA","45","[c]","22260","22180"
"New entrant CS","2023","60-64","Scotland","AA/AO","AO","60","[c]","23360","22400"
"New entrant CS","2023","60-64","Scotland","EO","EO","35","[c]","28600","29100"
"New entrant CS","2023","60-64","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G6/G7","G7","10","[c]","57270","56110"
"New entrant CS","2023","60-64","Scotland","SEO/HEO","HEO","25","[c]","34260","34000"
"New entrant CS","2023","60-64","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","AA/AO","AA","45","[c]","22320","23230"
"New entrant CS","2023","60-64","South East (England)","AA/AO","AO","100","[c]","22720","21200"
"New entrant CS","2023","60-64","South East (England)","EO","EO","35","[c]","29750","27630"
"New entrant CS","2023","60-64","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","SEO/HEO","HEO","15","[c]","34840","33990"
"New entrant CS","2023","60-64","South East (England)","SEO/HEO","SEO","15","[c]","42140","42530"
"New entrant CS","2023","60-64","South East (England)","Unknown","Unknown","10","[c]","23050","23640"
"New entrant CS","2023","60-64","South West (England)","AA/AO","AA","15","[c]","22580","23230"
"New entrant CS","2023","60-64","South West (England)","AA/AO","AO","40","[c]","23170","22220"
"New entrant CS","2023","60-64","South West (England)","EO","EO","20","[c]","28630","27140"
"New entrant CS","2023","60-64","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","G6/G7","G7","15","[c]","56240","54440"
"New entrant CS","2023","60-64","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","SEO/HEO","HEO","20","[c]","33670","33830"
"New entrant CS","2023","60-64","South West (England)","SEO/HEO","SEO","15","[c]","42240","42460"
"New entrant CS","2023","60-64","South West (England)","Unknown","Unknown","15","[c]","33480","23640"
"New entrant CS","2023","60-64","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","AA/AO","AO","35","[c]","22230","21780"
"New entrant CS","2023","60-64","Wales","EO","EO","10","[c]","27750","27080"
"New entrant CS","2023","60-64","Wales","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","AA/AO","AA","15","[c]","22370","23230"
"New entrant CS","2023","60-64","West Midlands (England)","AA/AO","AO","35","[c]","21990","21780"
"New entrant CS","2023","60-64","West Midlands (England)","EO","EO","10","[c]","27530","27370"
"New entrant CS","2023","60-64","West Midlands (England)","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
