"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Commercial","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department for Work and Pensions","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","London","55","50","50550","53400"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","South West (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Department of Health and Social Care","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Food Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Overseas","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","South East (England)","75","70","42810","40750"
"In post","2023","Declared non-disabled","Commercial","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Land Registry","South West (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","North West (England)","75","75","39480","41780"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Revenue and Customs","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","London","35","35","44660","43660"
"In post","2023","Declared non-disabled","Commercial","Home Office","North East (England)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Home Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","East of England","45","45","35760","35490"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","Overseas","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","Scotland","85","85","36080","34300"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","South East (England)","205","195","36870","35800"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","South West (England)","955","910","41600","42000"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","Wales","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","West Midlands (England)","35","35","37930","34300"
"In post","2023","Declared non-disabled","Commercial","Ministry of Defence","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","London","75","70","42160","43650"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","West Midlands (England)","40","35","26180","25830"
"In post","2023","Declared non-disabled","Commercial","Ministry of Justice","Yorkshire and The Humber","60","60","35820","37680"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scottish Government","Scotland","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","The National Archives","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","UK Export Finance","London","175","175","53680","48970"
"In post","2023","Declared non-disabled","Commercial","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
