"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Department for International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","G7","35","[c]","54440","54250"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East of England","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","G7","40","[c]","56800","55990"
"Leaver CS","2023","White","Department for Transport","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","EO","45","[c]","27470","26960"
"Leaver CS","2023","White","Department for Transport","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Wales","AA","95","[c]","19000","19000"
"Leaver CS","2023","White","Department for Transport","Wales","AO","240","[c]","22360","22500"
"Leaver CS","2023","White","Department for Transport","Wales","EO","50","[c]","27650","26960"
"Leaver CS","2023","White","Department for Transport","Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Wales","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for Transport","Wales","HEO","25","[c]","[c]","[c]"
