"Status","Year","Ethnicity","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","20","20","[c]","[c]"
"In post","2023","White","Office for Standards in Education, Children's Services and Skills","Statistics","London","10","10","[c]","[c]"
"In post","2023","White","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","95","85","41900","40650"
"In post","2023","White","Office of Gas and Electricity Markets","Communications","London","25","25","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Communications","Outside London","25","25","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Digital, Data and Technology","London","45","45","55120","46390"
"In post","2023","White","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","55","55","52590","50000"
"In post","2023","White","Office of Gas and Electricity Markets","Economics","London","10","10","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Economics","Outside London","10","10","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Finance","London","10","10","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Finance","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Human Resources","London","15","15","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Human Resources","Outside London","35","35","38140","36580"
"In post","2023","White","Office of Gas and Electricity Markets","Legal","London","40","40","65580","66300"
"In post","2023","White","Office of Gas and Electricity Markets","Legal","Outside London","20","20","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Operational Delivery","London","70","65","41170","32320"
"In post","2023","White","Office of Gas and Electricity Markets","Operational Delivery","Outside London","215","210","30310","25080"
"In post","2023","White","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Policy","London","150","145","55260","55730"
"In post","2023","White","Office of Gas and Electricity Markets","Policy","Outside London","85","85","46590","43770"
"In post","2023","White","Office of Gas and Electricity Markets","Project Delivery","London","20","20","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2023","White","Office of Gas and Electricity Markets","Unknown","London","95","95","50080","46250"
"In post","2023","White","Office of Gas and Electricity Markets","Unknown","Outside London","85","85","40180","35200"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Communications","Outside London","30","30","45360","43140"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","25","25","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Economics","Outside London","5","5","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Finance","Outside London","5","5","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Legal","Outside London","10","10","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","110","105","47110","40840"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Policy","Outside London","30","30","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Qualifications and Examinations Regulation","Statistics","Outside London","10","10","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Communications","London","10","5","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Economics","London","15","15","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Economics","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Legal","London","5","5","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Operational Delivery","London","50","50","59980","61190"
"In post","2023","White","Office of Rail and Road","Operational Delivery","Outside London","55","55","52630","53410"
"In post","2023","White","Office of Rail and Road","Policy","London","40","35","65700","62120"
"In post","2023","White","Office of Rail and Road","Policy","Outside London","25","20","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Science and Engineering","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Statistics","London","10","10","[c]","[c]"
"In post","2023","White","Office of Rail and Road","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Legal","Outside London","15","15","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Operational Delivery","Outside London","555","520","26310","25830"
"In post","2023","White","Office of the Public Guardian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Policy","Outside London","5","5","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Public Guardian","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Scottish Charity Regulator","Unknown","Outside London","35","35","40770","32730"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","5","5","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","London","10","10","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","London","[c]","[c]","[c]","[c]"
