"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","East Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Lancashire","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Merseyside","AA/AO","55","45","21730","21690"
"In post","2023","Declared disabled","East Merseyside","EO","80","65","28110","28120"
"In post","2023","Declared disabled","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Merseyside","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","East Merseyside","Unknown","55","55","32160","29050"
"In post","2023","Declared disabled","East Riding of Yorkshire","AA/AO","80","70","26460","24270"
"In post","2023","Declared disabled","East Riding of Yorkshire","EO","75","70","29900","28120"
"In post","2023","Declared disabled","East Riding of Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Riding of Yorkshire","SEO/HEO","35","35","40470","38930"
"In post","2023","Declared disabled","East Riding of Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","East Surrey","AA/AO","60","60","31160","32110"
"In post","2023","Declared disabled","East Surrey","EO","35","30","33320","31310"
"In post","2023","Declared disabled","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Surrey","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East Surrey","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Sussex CC","AA/AO","140","115","22090","21690"
"In post","2023","Declared disabled","East Sussex CC","EO","140","120","28070","28120"
"In post","2023","Declared disabled","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Sussex CC","SEO/HEO","35","35","36240","34170"
"In post","2023","Declared disabled","East Sussex CC","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Enfield","EO","40","35","32330","32520"
"In post","2023","Declared disabled","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Enfield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Enfield","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","EO","70","60","30580","31280"
"In post","2023","Declared disabled","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Essex Haven Gateway","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex Thames Gateway","AA/AO","65","55","24820","25610"
"In post","2023","Declared disabled","Essex Thames Gateway","EO","85","75","31110","31280"
"In post","2023","Declared disabled","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex Thames Gateway","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex Thames Gateway","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Falkirk","AA/AO","90","75","22470","21690"
"In post","2023","Declared disabled","Falkirk","EO","95","80","29810","28120"
"In post","2023","Declared disabled","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Falkirk","SEO/HEO","30","30","38600","34850"
"In post","2023","Declared disabled","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Flintshire and Wrexham","AA/AO","125","110","23750","21690"
"In post","2023","Declared disabled","Flintshire and Wrexham","EO","80","75","28720","28120"
"In post","2023","Declared disabled","Flintshire and Wrexham","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Flintshire and Wrexham","SEO/HEO","45","45","39020","38470"
"In post","2023","Declared disabled","Flintshire and Wrexham","Unknown","30","30","[c]","[c]"
"In post","2023","Declared disabled","Glasgow City","AA/AO","645","565","22500","22220"
"In post","2023","Declared disabled","Glasgow City","EO","530","480","28530","28120"
"In post","2023","Declared disabled","Glasgow City","G6/G7","140","135","60680","57970"
"In post","2023","Declared disabled","Glasgow City","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Glasgow City","SEO/HEO","450","425","38510","36830"
"In post","2023","Declared disabled","Gloucestershire CC","AA/AO","40","40","22040","21780"
"In post","2023","Declared disabled","Gloucestershire CC","EO","80","70","28230","28120"
"In post","2023","Declared disabled","Gloucestershire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire CC","SEO/HEO","35","30","35730","34850"
"In post","2023","Declared disabled","Gloucestershire CC","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North East","AA/AO","35","30","25530","23230"
"In post","2023","Declared disabled","Greater Manchester North East","EO","85","75","28090","28120"
"In post","2023","Declared disabled","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North East","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North East","Unknown","40","40","28760","26840"
"In post","2023","Declared disabled","Greater Manchester North West","AA/AO","180","160","22360","21690"
"In post","2023","Declared disabled","Greater Manchester North West","EO","115","100","28220","28120"
"In post","2023","Declared disabled","Greater Manchester North West","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North West","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester North West","Unknown","40","40","29260","29050"
"In post","2023","Declared disabled","Greater Manchester South East","AA/AO","80","70","21660","21690"
"In post","2023","Declared disabled","Greater Manchester South East","EO","60","55","27980","28120"
"In post","2023","Declared disabled","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South East","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South East","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South West","AA/AO","230","200","22060","22220"
"In post","2023","Declared disabled","Greater Manchester South West","EO","260","240","27900","28120"
"In post","2023","Declared disabled","Greater Manchester South West","G6/G7","125","120","60210","57970"
"In post","2023","Declared disabled","Greater Manchester South West","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester South West","SEO/HEO","345","330","37100","35000"
"In post","2023","Declared disabled","Greater Manchester South West","Unknown","45","40","31560","29050"
"In post","2023","Declared disabled","Gwent Valleys","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","EO","65","55","27970","28120"
"In post","2023","Declared disabled","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Gwent Valleys","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Gwynedd","AA/AO","40","35","21890","21690"
"In post","2023","Declared disabled","Gwynedd","EO","40","40","28120","28120"
"In post","2023","Declared disabled","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gwynedd","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Gwynedd","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Hackney and Newham","AA/AO","115","100","25780","26400"
"In post","2023","Declared disabled","Hackney and Newham","EO","220","200","32340","32520"
"In post","2023","Declared disabled","Hackney and Newham","G6/G7","135","125","67530","65230"
"In post","2023","Declared disabled","Hackney and Newham","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Hackney and Newham","SEO/HEO","245","240","41860","42060"
"In post","2023","Declared disabled","Hackney and Newham","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Haringey and Islington","AA/AO","70","70","29940","29150"
"In post","2023","Declared disabled","Haringey and Islington","EO","85","80","32910","32520"
"In post","2023","Declared disabled","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Haringey and Islington","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Declared disabled","Haringey and Islington","Unknown","55","55","36660","34820"
"In post","2023","Declared disabled","Harrow and Hillingdon","AA/AO","70","65","25600","26400"
"In post","2023","Declared disabled","Harrow and Hillingdon","EO","185","160","31250","31230"
"In post","2023","Declared disabled","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Harrow and Hillingdon","SEO/HEO","65","60","39310","38030"
"In post","2023","Declared disabled","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","AA/AO","80","70","26150","25340"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","EO","65","60","28810","28120"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","35","35","31890","29050"
"In post","2023","Declared disabled","Heart of Essex","AA/AO","45","40","25190","24480"
"In post","2023","Declared disabled","Heart of Essex","EO","40","40","30150","31280"
"In post","2023","Declared disabled","Heart of Essex","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Heart of Essex","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Heart of Essex","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hertfordshire CC","AA/AO","75","65","26380","25610"
"In post","2023","Declared disabled","Hertfordshire CC","EO","145","130","31310","31280"
"In post","2023","Declared disabled","Hertfordshire CC","G6/G7","30","25","[c]","[c]"
"In post","2023","Declared disabled","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hertfordshire CC","SEO/HEO","70","65","40620","39460"
"In post","2023","Declared disabled","Hertfordshire CC","Unknown","45","45","32420","31430"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","AA/AO","85","80","28040","26400"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","EO","90","80","32230","32520"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","SEO/HEO","75","70","39710","38170"
"In post","2023","Declared disabled","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","35","30","23630","21690"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","EO","60","55","29060","28120"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","40","40","23130","21690"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","55","50","29250","28120"
"In post","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","5","5","[c]","[c]"
