"Status","Year","Disability","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Analysis","London","150","[c]","48020","42710"
"Leaver Dept.","2023","Declared non-disabled","White","Analysis","Outside London","85","[c]","38980","37300"
"Leaver Dept.","2023","Declared non-disabled","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","Outside London","95","[c]","38950","39360"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Communications","London","85","[c]","45300","41870"
"Leaver Dept.","2023","Declared non-disabled","White","Communications","Outside London","45","[c]","34680","31320"
"Leaver Dept.","2023","Declared non-disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Counter Fraud","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Counter Fraud","Outside London","110","[c]","29080","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Debt","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Digital, Data & Technology","London","75","[c]","52650","54670"
"Leaver Dept.","2023","Declared non-disabled","White","Digital, Data & Technology","Outside London","245","[c]","39290","37690"
"Leaver Dept.","2023","Declared non-disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","London","65","[c]","57170","54710"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","Outside London","135","[c]","41990","38470"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Grants Management","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Human Resources","London","110","[c]","44310","38100"
"Leaver Dept.","2023","Declared non-disabled","White","Human Resources","Outside London","315","[c]","34460","32180"
"Leaver Dept.","2023","Declared non-disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Legal","London","75","[c]","51940","52020"
"Leaver Dept.","2023","Declared non-disabled","White","Legal","Outside London","45","[c]","40470","28430"
"Leaver Dept.","2023","Declared non-disabled","White","No function","London","1445","[c]","47660","42470"
"Leaver Dept.","2023","Declared non-disabled","White","No function","Outside London","2695","[c]","29970","27570"
"Leaver Dept.","2023","Declared non-disabled","White","No function","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","London","65","[c]","48900","41440"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","Outside London","160","[c]","41360","38400"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Property","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Property","Outside London","95","[c]","34750","32260"
"Leaver Dept.","2023","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Security","London","40","[c]","42670","35650"
"Leaver Dept.","2023","Declared non-disabled","White","Security","Outside London","75","[c]","30920","27500"
"Leaver Dept.","2023","Declared non-disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","London","90","[c]","46690","38500"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Outside London","160","[c]","39260","36330"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","No function","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","No function","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","No function","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","No function","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
