"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Greater Manchester North West","AO","310","275","22370","21690"
"In post","2023","50-59","Greater Manchester North West","EO","250","230","28320","28120"
"In post","2023","50-59","Greater Manchester North West","G6","5","5","[c]","[c]"
"In post","2023","50-59","Greater Manchester North West","G7","15","15","56400","50770"
"In post","2023","50-59","Greater Manchester North West","HEO","50","45","34890","34170"
"In post","2023","50-59","Greater Manchester North West","SEO","30","30","44570","42740"
"In post","2023","50-59","Greater Manchester North West","Unknown","45","40","31770","29050"
"In post","2023","50-59","Greater Manchester South East","AA","5","5","[c]","[c]"
"In post","2023","50-59","Greater Manchester South East","AO","165","145","21670","21690"
"In post","2023","50-59","Greater Manchester South East","EO","120","110","27890","28120"
"In post","2023","50-59","Greater Manchester South East","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Greater Manchester South East","G7","10","10","54370","52910"
"In post","2023","50-59","Greater Manchester South East","HEO","25","25","34640","34170"
"In post","2023","50-59","Greater Manchester South East","SEO","15","15","43990","43780"
"In post","2023","50-59","Greater Manchester South East","Unknown","40","40","34440","29050"
"In post","2023","50-59","Greater Manchester South West","AA","20","15","21690","22520"
"In post","2023","50-59","Greater Manchester South West","AO","515","465","22230","22520"
"In post","2023","50-59","Greater Manchester South West","EO","510","475","27960","28120"
"In post","2023","50-59","Greater Manchester South West","G6","145","145","70540","71300"
"In post","2023","50-59","Greater Manchester South West","G7","255","250","57320","57970"
"In post","2023","50-59","Greater Manchester South West","HEO","405","390","34620","35000"
"In post","2023","50-59","Greater Manchester South West","SCS level","25","25","90510","79800"
"In post","2023","50-59","Greater Manchester South West","SEO","405","390","42160","42510"
"In post","2023","50-59","Greater Manchester South West","Unknown","60","55","31690","29050"
"In post","2023","50-59","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Gwent Valleys","AO","35","30","23620","22220"
"In post","2023","50-59","Gwent Valleys","EO","100","90","28500","28120"
"In post","2023","50-59","Gwent Valleys","G6","10","10","[c]","[c]"
"In post","2023","50-59","Gwent Valleys","G7","10","10","60220","61690"
"In post","2023","50-59","Gwent Valleys","HEO","35","30","36990","39690"
"In post","2023","50-59","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Gwent Valleys","SEO","30","30","46660","49370"
"In post","2023","50-59","Gwent Valleys","Unknown","20","20","32660","29050"
"In post","2023","50-59","Gwynedd","AO","105","95","22200","21690"
"In post","2023","50-59","Gwynedd","EO","70","65","28620","28120"
"In post","2023","50-59","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Gwynedd","G7","5","5","[c]","[c]"
"In post","2023","50-59","Gwynedd","HEO","15","15","35560","34500"
"In post","2023","50-59","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Gwynedd","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Gwynedd","Unknown","25","25","29650","29050"
"In post","2023","50-59","Hackney and Newham","AA","10","10","23270","23500"
"In post","2023","50-59","Hackney and Newham","AO","295","275","26480","26920"
"In post","2023","50-59","Hackney and Newham","EO","550","520","32680","32540"
"In post","2023","50-59","Hackney and Newham","G6","140","135","78770","78600"
"In post","2023","50-59","Hackney and Newham","G7","275","265","64620","65230"
"In post","2023","50-59","Hackney and Newham","HEO","545","530","39940","39790"
"In post","2023","50-59","Hackney and Newham","SCS level","45","40","93520","87720"
"In post","2023","50-59","Hackney and Newham","SEO","415","405","46420","45960"
"In post","2023","50-59","Hackney and Newham","Unknown","25","25","38410","34820"
"In post","2023","50-59","Haringey and Islington","AA","25","25","25250","23670"
"In post","2023","50-59","Haringey and Islington","AO","125","120","29980","25610"
"In post","2023","50-59","Haringey and Islington","EO","140","130","32890","32520"
"In post","2023","50-59","Haringey and Islington","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Haringey and Islington","G7","5","5","[c]","[c]"
"In post","2023","50-59","Haringey and Islington","HEO","35","35","39630","39150"
"In post","2023","50-59","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Haringey and Islington","SEO","15","15","52930","52750"
"In post","2023","50-59","Haringey and Islington","Unknown","50","45","36170","34320"
"In post","2023","50-59","Harrow and Hillingdon","AA","20","20","23610","23500"
"In post","2023","50-59","Harrow and Hillingdon","AO","160","150","26530","26400"
"In post","2023","50-59","Harrow and Hillingdon","EO","595","540","31150","30410"
"In post","2023","50-59","Harrow and Hillingdon","G6","10","10","78130","72050"
"In post","2023","50-59","Harrow and Hillingdon","G7","25","25","61000","59510"
"In post","2023","50-59","Harrow and Hillingdon","HEO","145","140","37410","36660"
"In post","2023","50-59","Harrow and Hillingdon","SEO","85","85","44550","43660"
"In post","2023","50-59","Harrow and Hillingdon","Unknown","15","15","36640","36930"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","AA","35","35","23390","23230"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","AO","135","125","28420","31650"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","EO","100","90","29300","28120"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","G7","10","5","[c]","[c]"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","HEO","40","35","36730","37000"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","SEO","25","25","48030","47950"
"In post","2023","50-59","Hartlepool and Stockton-on-Tees","Unknown","50","45","33370","29050"
"In post","2023","50-59","Heart of Essex","AA","25","25","22490","23230"
"In post","2023","50-59","Heart of Essex","AO","85","80","27400","25340"
"In post","2023","50-59","Heart of Essex","EO","75","75","30700","30560"
"In post","2023","50-59","Heart of Essex","G6","10","10","79900","75780"
"In post","2023","50-59","Heart of Essex","G7","35","35","60860","60760"
"In post","2023","50-59","Heart of Essex","HEO","35","35","36050","35550"
"In post","2023","50-59","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Heart of Essex","SEO","25","25","50330","46700"
"In post","2023","50-59","Heart of Essex","Unknown","25","25","34310","30810"
"In post","2023","50-59","Herefordshire, County of","AA","15","15","19810","19770"
"In post","2023","50-59","Herefordshire, County of","AO","80","80","28130","22220"
"In post","2023","50-59","Herefordshire, County of","EO","60","55","28810","28120"
"In post","2023","50-59","Herefordshire, County of","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Herefordshire, County of","G7","10","10","[c]","[c]"
"In post","2023","50-59","Herefordshire, County of","HEO","15","10","36660","34300"
"In post","2023","50-59","Herefordshire, County of","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Hertfordshire CC","AA","35","35","22430","23000"
"In post","2023","50-59","Hertfordshire CC","AO","145","130","26760","25610"
"In post","2023","50-59","Hertfordshire CC","EO","275","265","31650","31280"
"In post","2023","50-59","Hertfordshire CC","G6","30","30","73800","71130"
"In post","2023","50-59","Hertfordshire CC","G7","80","75","60390","60220"
"In post","2023","50-59","Hertfordshire CC","HEO","100","100","38380","38020"
"In post","2023","50-59","Hertfordshire CC","SCS level","10","10","92480","93910"
"In post","2023","50-59","Hertfordshire CC","SEO","95","95","45580","45570"
"In post","2023","50-59","Hertfordshire CC","Unknown","50","50","31870","29050"
"In post","2023","50-59","Hounslow and Richmond upon Thames","AA","50","45","24820","23500"
"In post","2023","50-59","Hounslow and Richmond upon Thames","AO","125","115","28740","26400"
"In post","2023","50-59","Hounslow and Richmond upon Thames","EO","205","195","31680","31950"
"In post","2023","50-59","Hounslow and Richmond upon Thames","G6","20","20","67350","67560"
"In post","2023","50-59","Hounslow and Richmond upon Thames","G7","55","55","56000","55160"
"In post","2023","50-59","Hounslow and Richmond upon Thames","HEO","130","120","36820","36340"
"In post","2023","50-59","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Hounslow and Richmond upon Thames","SEO","100","100","45790","44970"
"In post","2023","50-59","Hounslow and Richmond upon Thames","Unknown","20","20","37600","34940"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","AA","5","5","[c]","[c]"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","AO","95","85","23600","21690"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","EO","205","185","30200","28120"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","G6","10","10","74870","75780"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","G7","10","10","56950","55990"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","45","45","36700","34170"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","20","15","42830","39910"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","40","40","21810","21380"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","140","135","23490","22220"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","120","115","29940","28120"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","10","10","[c]","[c]"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","20","15","58300","56810"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","65","65","36720","34970"
"In post","2023","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","35","35","45600","47250"
"In post","2023","50-59","Isle of Anglesey","AA","5","5","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","AO","15","15","22320","22280"
"In post","2023","50-59","Isle of Anglesey","EO","45","45","27250","27470"
"In post","2023","50-59","Isle of Anglesey","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","HEO","15","15","34860","34240"
"In post","2023","50-59","Isle of Anglesey","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","AA","35","35","23390","23230"
"In post","2023","50-59","Isle of Wight","AO","125","110","27410","25340"
"In post","2023","50-59","Isle of Wight","EO","85","80","30060","28120"
"In post","2023","50-59","Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","HEO","25","25","35570","34170"
"In post","2023","50-59","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Isle of Wight","SEO","15","15","47140","49510"
"In post","2023","50-59","Isle of Wight","Unknown","15","15","31820","29050"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","AA","30","30","25860","23670"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","AO","55","55","32550","32920"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","EO","55","55","35480","32520"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","HEO","25","25","40990","39490"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","SEO","10","10","56030","55150"
"In post","2023","50-59","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","15","37720","38940"
"In post","2023","50-59","Kent Thames Gateway","AA","40","35","23120","23230"
"In post","2023","50-59","Kent Thames Gateway","AO","150","135","29770","32410"
"In post","2023","50-59","Kent Thames Gateway","EO","120","110","32010","31280"
"In post","2023","50-59","Kent Thames Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","HEO","50","50","38150","40660"
"In post","2023","50-59","Kent Thames Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Kent Thames Gateway","SEO","25","25","49580","53200"
"In post","2023","50-59","Kent Thames Gateway","Unknown","20","20","30560","29050"
"In post","2023","50-59","Kingston upon Hull, City of","AA","25","20","21850","21760"
"In post","2023","50-59","Kingston upon Hull, City of","AO","220","195","25260","21780"
"In post","2023","50-59","Kingston upon Hull, City of","EO","275","245","28360","28080"
"In post","2023","50-59","Kingston upon Hull, City of","G6","5","5","[c]","[c]"
"In post","2023","50-59","Kingston upon Hull, City of","G7","30","30","56460","56450"
"In post","2023","50-59","Kingston upon Hull, City of","HEO","95","90","35190","34850"
"In post","2023","50-59","Kingston upon Hull, City of","SEO","45","45","43370","41510"
"In post","2023","50-59","Kingston upon Hull, City of","Unknown","55","55","30680","29050"
"In post","2023","50-59","Lambeth","AA","20","20","25710","26010"
"In post","2023","50-59","Lambeth","AO","75","70","30060","29660"
"In post","2023","50-59","Lambeth","EO","200","195","34850","32520"
"In post","2023","50-59","Lambeth","G6","35","30","78490","77550"
"In post","2023","50-59","Lambeth","G7","45","45","65810","66490"
"In post","2023","50-59","Lambeth","HEO","115","110","44970","45700"
"In post","2023","50-59","Lambeth","SCS level","15","15","116580","105140"
"In post","2023","50-59","Lambeth","SEO","85","85","52880","52740"
