"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Statistics Authority","West Midlands (England)","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Sheffield","Female","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","Westminster","Female","30","30","39180","31620"
"In post","2023","UK Supreme Court","London","Westminster","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Lincolnshire CC","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","Female","65","55","35650","32260"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","Male","70","70","33710","27810"
"In post","2023","Valuation Office Agency","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","Female","20","15","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","Male","20","15","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","Female","30","30","32550","30040"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","Male","30","25","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Hertfordshire CC","Female","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Norwich and East Norfolk","Female","15","15","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Norwich and East Norfolk","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Suffolk CC","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Bexley and Greenwich","Female","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Brent","Female","55","50","37670","31540"
"In post","2023","Valuation Office Agency","London","Brent","Male","70","65","38590","32680"
"In post","2023","Valuation Office Agency","London","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Croydon","Female","80","75","40440","36030"
"In post","2023","Valuation Office Agency","London","Croydon","Male","100","95","38970","36030"
"In post","2023","Valuation Office Agency","London","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Tower Hamlets","Female","155","145","45180","40190"
"In post","2023","Valuation Office Agency","London","Tower Hamlets","Male","155","150","49850","47720"
"In post","2023","Valuation Office Agency","London","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","London","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","Durham","Female","255","245","25850","22520"
"In post","2023","Valuation Office Agency","North East (England)","Durham","Male","140","140","28030","22520"
"In post","2023","Valuation Office Agency","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North East (England)","Tyneside","Female","115","105","35830","32970"
"In post","2023","Valuation Office Agency","North East (England)","Tyneside","Male","105","100","34580","32260"
"In post","2023","Valuation Office Agency","North West (England)","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
