"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Tower Hamlets","Female","125","[c]","33320","32000"
"Leaver CS","2023","20-29","Tower Hamlets","Male","95","[c]","34750","30670"
"Leaver CS","2023","20-29","Tyneside","Female","125","[c]","23740","21690"
"Leaver CS","2023","20-29","Tyneside","Male","140","[c]","25410","21780"
"Leaver CS","2023","20-29","Unknown","Female","50","[c]","26160","28000"
"Leaver CS","2023","20-29","Unknown","Male","55","[c]","28000","28480"
"Leaver CS","2023","20-29","Wakefield","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wakefield","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wandsworth","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wandsworth","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Warrington","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Warrington","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Warwickshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Northamptonshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Northamptonshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Surrey","Female","60","[c]","28480","27960"
"Leaver CS","2023","20-29","West Surrey","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Sussex (North East)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Sussex (North East)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Sussex (South West)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Westminster","Female","1130","[c]","34090","32790"
"Leaver CS","2023","20-29","Westminster","Male","885","[c]","35440","33640"
"Leaver CS","2023","20-29","Wiltshire","Female","100","[c]","25880","24390"
"Leaver CS","2023","20-29","Wiltshire","Male","120","[c]","27120","26410"
"Leaver CS","2023","20-29","Wirral","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wirral","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wolverhampton","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wolverhampton","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Worcestershire CC","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Worcestershire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","York","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","York","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Aberdeen City and Aberdeenshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Aberdeen City and Aberdeenshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Angus and Dundee City","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Angus and Dundee City","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Barnet","Female","40","[c]","35940","33880"
"Leaver CS","2023","30-39","Barnet","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Barnsley, Doncaster and Rotherham","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Barnsley, Doncaster and Rotherham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","90","[c]","36890","34900"
"Leaver CS","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","165","[c]","39360","38790"
"Leaver CS","2023","30-39","Bedford","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bedford","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Belfast","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Belfast","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire","Male","45","[c]","33220","30560"
"Leaver CS","2023","30-39","Bexley and Greenwich","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bexley and Greenwich","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Birmingham","Female","100","[c]","31290","27130"
"Leaver CS","2023","30-39","Birmingham","Male","120","[c]","31490","28090"
"Leaver CS","2023","30-39","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Blackpool","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Blackpool","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bournemouth, Christchurch and Poole","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bradford","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bradford","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Breckland and South Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Brent","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Brent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Brighton and Hove","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bristol, City of","Female","80","[c]","32360","28350"
"Leaver CS","2023","30-39","Bristol, City of","Male","75","[c]","32830","29150"
"Leaver CS","2023","30-39","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Buckinghamshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Buckinghamshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cambridgeshire CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cambridgeshire CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Camden and City of London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Camden and City of London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cardiff and Vale of Glamorgan","Female","85","[c]","33840","29210"
"Leaver CS","2023","30-39","Cardiff and Vale of Glamorgan","Male","80","[c]","34450","30610"
"Leaver CS","2023","30-39","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Central Hampshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Central Hampshire","Male","40","[c]","40860","39890"
"Leaver CS","2023","30-39","Central Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chorley and West Lancashire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chorley and West Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","City of Edinburgh","Female","110","[c]","39300","36330"
"Leaver CS","2023","30-39","City of Edinburgh","Male","95","[c]","37960","37060"
"Leaver CS","2023","30-39","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Conwy and Denbighshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Coventry","Female","40","[c]","37050","36980"
"Leaver CS","2023","30-39","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Croydon","Female","80","[c]","40740","36180"
"Leaver CS","2023","30-39","Croydon","Male","65","[c]","42010","41950"
"Leaver CS","2023","30-39","Darlington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Darlington","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derby","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Devon CC","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Devon CC","Male","65","[c]","30910","28350"
"Leaver CS","2023","30-39","Dorset","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dorset","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dudley","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Dumfries and Galloway","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Durham","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Durham","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ealing","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ealing","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Ayrshire and North Ayrshire mainland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Surrey","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Haven Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Haven Gateway","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Thames Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Falkirk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Falkirk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Glasgow City","Female","100","[c]","32450","29450"
"Leaver CS","2023","30-39","Glasgow City","Male","105","[c]","36080","33010"
"Leaver CS","2023","30-39","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gloucestershire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South West","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South West","Male","85","[c]","34720","27570"
"Leaver CS","2023","30-39","Gwent Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwynedd","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hartlepool and Stockton-on-Tees","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, County of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, County of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hertfordshire CC","Female","50","[c]","31610","29290"
"Leaver CS","2023","30-39","Hertfordshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","Female","60","[c]","31300","30960"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lambeth","Female","65","[c]","43120","40070"
"Leaver CS","2023","30-39","Lambeth","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancaster and Wyre","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leeds","Female","120","[c]","37180","36330"
"Leaver CS","2023","30-39","Leeds","Male","130","[c]","37980","30670"
"Leaver CS","2023","30-39","Leicester","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicester","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
