"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Inspector of Education and Training","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","EO","Heterosexual / straight","170","170","28550","28480"
"In post","2023","20-29","Intelligence Analysis","EO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","EO","Unknown","80","80","27870","27090"
"In post","2023","20-29","Intelligence Analysis","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","SEO/HEO","Heterosexual / straight","130","130","37510","37120"
"In post","2023","20-29","Intelligence Analysis","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Intelligence Analysis","SEO/HEO","Unknown","60","60","38870","38020"
"In post","2023","20-29","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Internal Audit","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","International Trade","EO","Heterosexual / straight","30","30","28650","29280"
"In post","2023","20-29","International Trade","EO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","International Trade","EO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","International Trade","G6/G7","Heterosexual / straight","65","65","56270","55370"
"In post","2023","20-29","International Trade","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","International Trade","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","International Trade","G6/G7","Unknown","45","45","56070","55370"
"In post","2023","20-29","International Trade","SEO/HEO","Heterosexual / straight","240","240","37810","36400"
"In post","2023","20-29","International Trade","SEO/HEO","LGBO","40","40","38140","38050"
"In post","2023","20-29","International Trade","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","International Trade","SEO/HEO","Unknown","125","125","38260","38510"
"In post","2023","20-29","Knowledge and Information Management","AA/AO","Heterosexual / straight","35","35","23420","22220"
"In post","2023","20-29","Knowledge and Information Management","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","EO","Heterosexual / straight","55","55","28140","28120"
"In post","2023","20-29","Knowledge and Information Management","EO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","EO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","75","70","35740","34370"
"In post","2023","20-29","Knowledge and Information Management","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Legal","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Legal","EO","Heterosexual / straight","275","275","29340","28130"
"In post","2023","20-29","Legal","EO","LGBO","30","30","28830","28010"
"In post","2023","20-29","Legal","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Legal","EO","Unknown","90","90","29100","28110"
"In post","2023","20-29","Legal","G6/G7","Heterosexual / straight","255","255","52420","52360"
"In post","2023","20-29","Legal","G6/G7","LGBO","30","30","52700","52020"
"In post","2023","20-29","Legal","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Legal","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Legal","SEO/HEO","Heterosexual / straight","215","210","38320","38760"
"In post","2023","20-29","Legal","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Legal","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Legal","SEO/HEO","Unknown","80","80","37240","37680"
"In post","2023","20-29","Medicine","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicine","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","20-29","Medicine","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","20-29","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicine","EO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Medicine","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicine","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Medicine","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Medicine","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Medicine","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Operational Delivery","AA/AO","Heterosexual / straight","12055","11730","25200","23230"
"In post","2023","20-29","Operational Delivery","AA/AO","LGBO","1675","1645","24840","22520"
"In post","2023","20-29","Operational Delivery","AA/AO","Undeclared","800","775","24480","22520"
"In post","2023","20-29","Operational Delivery","AA/AO","Unknown","6860","6675","24550","22520"
"In post","2023","20-29","Operational Delivery","EO","Heterosexual / straight","6930","6825","28930","28120"
"In post","2023","20-29","Operational Delivery","EO","LGBO","770","760","28520","28120"
"In post","2023","20-29","Operational Delivery","EO","Undeclared","450","440","29150","28120"
"In post","2023","20-29","Operational Delivery","EO","Unknown","3370","3335","27950","27690"
"In post","2023","20-29","Operational Delivery","G6/G7","Heterosexual / straight","170","170","55660","54750"
"In post","2023","20-29","Operational Delivery","G6/G7","LGBO","35","35","56640","55720"
"In post","2023","20-29","Operational Delivery","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Operational Delivery","G6/G7","Unknown","70","70","57070","55380"
"In post","2023","20-29","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Delivery","SEO/HEO","Heterosexual / straight","2455","2440","35430","34550"
"In post","2023","20-29","Operational Delivery","SEO/HEO","LGBO","305","305","35710","34400"
"In post","2023","20-29","Operational Delivery","SEO/HEO","Undeclared","210","210","35690","34300"
"In post","2023","20-29","Operational Delivery","SEO/HEO","Unknown","850","840","35460","34700"
"In post","2023","20-29","Operational Delivery","Unknown","Heterosexual / straight","3020","2960","26130","24570"
"In post","2023","20-29","Operational Delivery","Unknown","LGBO","430","420","24950","23640"
"In post","2023","20-29","Operational Delivery","Unknown","Undeclared","130","125","26110","24570"
"In post","2023","20-29","Operational Delivery","Unknown","Unknown","930","895","24600","23640"
"In post","2023","20-29","Operational Research","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","AA/AO","Unknown","30","30","[c]","[c]"
"In post","2023","20-29","Operational Research","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","EO","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Operational Research","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Operational Research","SEO/HEO","Heterosexual / straight","160","160","36750","35900"
"In post","2023","20-29","Operational Research","SEO/HEO","LGBO","35","35","36210","35880"
"In post","2023","20-29","Operational Research","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Operational Research","SEO/HEO","Unknown","65","65","35970","36000"
"In post","2023","20-29","Other","AA/AO","Heterosexual / straight","465","455","21820","21690"
"In post","2023","20-29","Other","AA/AO","LGBO","60","60","21690","21690"
"In post","2023","20-29","Other","AA/AO","Undeclared","45","40","21030","21690"
"In post","2023","20-29","Other","AA/AO","Unknown","175","170","22880","22220"
"In post","2023","20-29","Other","EO","Heterosexual / straight","245","245","28360","28120"
"In post","2023","20-29","Other","EO","LGBO","40","40","27970","28120"
"In post","2023","20-29","Other","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Other","EO","Unknown","135","135","28920","29750"
"In post","2023","20-29","Other","G6/G7","Heterosexual / straight","30","30","56700","55720"
"In post","2023","20-29","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Other","SEO/HEO","Heterosexual / straight","320","320","35200","34170"
"In post","2023","20-29","Other","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2023","20-29","Other","SEO/HEO","Undeclared","40","40","33890","33830"
"In post","2023","20-29","Other","SEO/HEO","Unknown","115","115","36000","35770"
"In post","2023","20-29","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Other","Unknown","Unknown","375","375","32320","33320"
"In post","2023","20-29","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","20-29","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","AA/AO","Heterosexual / straight","75","75","24420","24870"
"In post","2023","20-29","Policy","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","20-29","Policy","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Policy","AA/AO","Unknown","35","35","24500","25420"
"In post","2023","20-29","Policy","EO","Heterosexual / straight","510","505","28420","28510"
"In post","2023","20-29","Policy","EO","LGBO","90","90","27860","27920"
"In post","2023","20-29","Policy","EO","Undeclared","55","55","27900","27820"
"In post","2023","20-29","Policy","EO","Unknown","210","205","28800","29080"
"In post","2023","20-29","Policy","G6/G7","Heterosexual / straight","1230","1225","55620","54950"
"In post","2023","20-29","Policy","G6/G7","LGBO","240","240","56220","55120"
"In post","2023","20-29","Policy","G6/G7","Undeclared","130","130","55330","55020"
"In post","2023","20-29","Policy","G6/G7","Unknown","400","400","56720","55720"
"In post","2023","20-29","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Policy","SEO/HEO","Heterosexual / straight","3230","3225","37220","36620"
"In post","2023","20-29","Policy","SEO/HEO","LGBO","605","600","36970","35830"
"In post","2023","20-29","Policy","SEO/HEO","Undeclared","345","340","37100","36250"
"In post","2023","20-29","Policy","SEO/HEO","Unknown","1175","1170","38190","37590"
