"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","42510","42090"
"In post","2023","Internal Audit","Berkshire","10","10","41710","34170"
"In post","2023","Internal Audit","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Birmingham","25","20","47020","44340"
"In post","2023","Internal Audit","Blackpool","10","10","50810","44370"
"In post","2023","Internal Audit","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Bristol, City of","20","20","46310","46700"
"In post","2023","Internal Audit","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Cardiff and Vale of Glamorgan","25","25","49620","45970"
"In post","2023","Internal Audit","Central Hampshire","15","15","28810","27300"
"In post","2023","Internal Audit","Central Valleys","10","10","[c]","[c]"
"In post","2023","Internal Audit","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","City of Edinburgh","10","5","[c]","[c]"
"In post","2023","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Coventry","10","10","65580","58280"
"In post","2023","Internal Audit","Croydon","5","5","[c]","[c]"
"In post","2023","Internal Audit","Darlington","5","5","[c]","[c]"
"In post","2023","Internal Audit","Devon CC","10","10","[c]","[c]"
"In post","2023","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Glasgow City","15","15","40580","35610"
"In post","2023","Internal Audit","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Greater Manchester South West","10","10","51930","44750"
"In post","2023","Internal Audit","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Hackney and Newham","10","10","43880","46480"
"In post","2023","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Internal Audit","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","5","5","[c]","[c]"
"In post","2023","Internal Audit","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Leeds","25","20","51530","51350"
"In post","2023","Internal Audit","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Liverpool","5","5","[c]","[c]"
"In post","2023","Internal Audit","Manchester","15","15","39480","34820"
"In post","2023","Internal Audit","Milton Keynes","25","25","41460","39190"
"In post","2023","Internal Audit","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Internal Audit","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Nottingham","15","15","47210","45250"
"In post","2023","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Plymouth","5","5","[c]","[c]"
"In post","2023","Internal Audit","Portsmouth","5","5","[c]","[c]"
"In post","2023","Internal Audit","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Sefton","10","10","[c]","[c]"
"In post","2023","Internal Audit","Sheffield","15","10","51920","48780"
"In post","2023","Internal Audit","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Somerset CC","10","10","[c]","[c]"
"In post","2023","Internal Audit","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","South Lanarkshire","35","35","44010","41660"
"In post","2023","Internal Audit","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southampton","20","20","39180","32950"
"In post","2023","Internal Audit","Staffordshire CC","10","10","42530","34640"
"In post","2023","Internal Audit","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Swansea","15","15","52910","52090"
"In post","2023","Internal Audit","Swindon","10","10","52680","48780"
"In post","2023","Internal Audit","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Internal Audit","Tyneside","30","30","48790","45610"
"In post","2023","Internal Audit","Unknown","20","20","49540","44070"
"In post","2023","Internal Audit","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Westminster","165","160","54660","53320"
"In post","2023","Internal Audit","Wiltshire","20","15","43010","41940"
"In post","2023","Internal Audit","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","York","10","5","[c]","[c]"
"In post","2023","International Trade","Belfast","15","15","43390","38050"
"In post","2023","International Trade","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Birmingham","75","75","41450","38740"
"In post","2023","International Trade","Bristol, City of","50","50","39620","41960"
"In post","2023","International Trade","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Cambridgeshire CC","30","30","46600","45190"
"In post","2023","International Trade","Cardiff and Vale of Glamorgan","20","20","48970","52000"
"In post","2023","International Trade","City of Edinburgh","25","25","49010","52000"
"In post","2023","International Trade","Croydon","15","15","41190","39790"
"In post","2023","International Trade","Darlington","100","95","39550","38050"
"In post","2023","International Trade","Glasgow City","5","5","[c]","[c]"
"In post","2023","International Trade","Greater Manchester South West","20","20","36570","35000"
"In post","2023","International Trade","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Hackney and Newham","10","10","43890","39790"
"In post","2023","International Trade","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","International Trade","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Leeds","65","65","42500","42510"
"In post","2023","International Trade","Liverpool","10","10","[c]","[c]"
"In post","2023","International Trade","Manchester","70","65","42550","40170"
"In post","2023","International Trade","Medway","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Nottingham","45","40","45650","45250"
"In post","2023","International Trade","Overseas","175","175","57480","55370"
"In post","2023","International Trade","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","South Hampshire","25","25","42480","42930"
"In post","2023","International Trade","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Westminster","1365","1345","50580","53030"
"In post","2023","International Trade","York","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","33950","32560"
"In post","2023","Knowledge and Information Management","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Berkshire","10","10","34790","34060"
"In post","2023","Knowledge and Information Management","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Birmingham","25","25","34230","33800"
"In post","2023","Knowledge and Information Management","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Blackpool","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Bristol, City of","45","40","33560","28060"
"In post","2023","Knowledge and Information Management","Buckinghamshire","15","15","32890","35910"
"In post","2023","Knowledge and Information Management","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cambridgeshire CC","35","35","30400","27470"
"In post","2023","Knowledge and Information Management","Camden and City of London","10","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cardiff and Vale of Glamorgan","110","105","36260","31290"
"In post","2023","Knowledge and Information Management","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Central Hampshire","85","80","32610","33830"
"In post","2023","Knowledge and Information Management","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cheshire East","20","20","29530","27140"
"In post","2023","Knowledge and Information Management","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","City of Edinburgh","20","20","34560","28700"
"In post","2023","Knowledge and Information Management","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Coventry","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Croydon","35","35","42470","39790"
"In post","2023","Knowledge and Information Management","Darlington","10","10","33100","32390"
"In post","2023","Knowledge and Information Management","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Devon CC","15","15","36240","35730"
"In post","2023","Knowledge and Information Management","Dorset","25","25","28630","27140"
"In post","2023","Knowledge and Information Management","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
