"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Competition and Markets Authority","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Scotland","SEO/HEO","10","10","35550","34110"
"In post","2023","20-29","Competition and Markets Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","10","10","21150","20790"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","15","15","34610","32730"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","London","AA/AO","25","25","25310","25900"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","London","EO","120","120","28940","28720"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","London","G6/G7","585","585","57130","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","1010","1010","39270","41060"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North East (England)","EO","15","15","25480","25160"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","15","15","32250","31620"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","15","15","22250","22180"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North West (England)","EO","30","30","25360","25310"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","25","25","51880","50490"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","140","140","34670","32110"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","10","10","34240","34500"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Scotland","EO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","45","45","34820","31580"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","10","10","21420","22180"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","20","20","32580","30930"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","100","100","20240","20660"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South West (England)","EO","90","90","25550","26650"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","135","130","33870","32730"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","125","120","22470","21690"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Wales","EO","170","170","27170","25500"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","15","15","55970","56140"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","155","155","38390","38080"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","25","25","22230","22180"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","35","35","25850","25310"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","20","20","52240","50440"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","80","80","34140","31350"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","London","EO","75","75","28330","27780"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","London","G6/G7","165","165","54750","53030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","London","SEO/HEO","320","320","37290","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North West (England)","EO","15","15","24940","24780"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","15","15","52880","52370"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","40","40","33580","32220"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","East Midlands (England)","EO","15","15","26420","25900"
"In post","2023","20-29","Department for Education","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education","East Midlands (England)","SEO/HEO","30","30","34520","33950"
"In post","2023","20-29","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Education","London","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education","London","EO","70","70","30080","29530"
"In post","2023","20-29","Department for Education","London","G6/G7","150","150","56300","55020"
"In post","2023","20-29","Department for Education","London","SEO/HEO","300","300","39560","41440"
"In post","2023","20-29","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","North East (England)","EO","35","35","25980","25900"
"In post","2023","20-29","Department for Education","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education","North East (England)","SEO/HEO","65","65","34340","32040"
"In post","2023","20-29","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","North West (England)","EO","60","60","26340","25900"
"In post","2023","20-29","Department for Education","North West (England)","G6/G7","35","35","50980","51360"
"In post","2023","20-29","Department for Education","North West (England)","SEO/HEO","185","185","34240","33950"
"In post","2023","20-29","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","South West (England)","EO","10","10","27250","25900"
"In post","2023","20-29","Department for Education","South West (England)","G6/G7","15","15","54260","51360"
"In post","2023","20-29","Department for Education","South West (England)","SEO/HEO","60","60","35170","34290"
"In post","2023","20-29","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","West Midlands (England)","EO","55","55","26340","25900"
"In post","2023","20-29","Department for Education","West Midlands (England)","G6/G7","20","20","50180","51360"
"In post","2023","20-29","Department for Education","West Midlands (England)","SEO/HEO","145","145","34390","33950"
"In post","2023","20-29","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education","Yorkshire and The Humber","EO","65","65","26140","25900"
"In post","2023","20-29","Department for Education","Yorkshire and The Humber","G6/G7","35","35","52810","51360"
"In post","2023","20-29","Department for Education","Yorkshire and The Humber","SEO/HEO","175","170","34840","37590"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","20","20","22030","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","15","15","25770","25920"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","20","20","33450","31070"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East of England","AA/AO","15","15","21560","22150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs","East of England","EO","50","50","26190","25920"
