"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","London","15","[c]","35360","32520"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","Outside London","85","[c]","27210","25610"
"New entrant CS","2023","40-49","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Operational Delivery","London","20","[c]","26650","26920"
"New entrant CS","2023","40-49","Debt","Operational Delivery","Outside London","145","[c]","22680","22520"
"New entrant CS","2023","40-49","Debt","Other","Outside London","70","[c]","21720","21690"
"New entrant CS","2023","40-49","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","London","140","[c]","54000","55720"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","Outside London","455","[c]","43850","41480"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","Outside London","10","[c]","32480","31050"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","Outside London","35","[c]","44870","44930"
"New entrant CS","2023","40-49","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Finance","London","20","[c]","56680","55180"
"New entrant CS","2023","40-49","Finance","Finance","Outside London","105","[c]","36720","34400"
"New entrant CS","2023","40-49","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Operational Delivery","Outside London","85","[c]","22830","22150"
"New entrant CS","2023","40-49","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Human Resources","London","25","[c]","44240","39150"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Outside London","200","[c]","35240","32380"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Legal","London","50","[c]","56780","54170"
"New entrant CS","2023","40-49","Legal","Legal","Outside London","95","[c]","44780","41510"
"New entrant CS","2023","40-49","Legal","Operational Delivery","London","10","[c]","28010","27760"
"New entrant CS","2023","40-49","Legal","Operational Delivery","Outside London","50","[c]","22280","22150"
"New entrant CS","2023","40-49","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Inspector of Education and Training","Outside London","105","[c]","64790","72470"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","Outside London","15","[c]","28050","25810"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","International Trade","London","10","[c]","51730","53680"
"New entrant CS","2023","40-49","No function","International Trade","Outside London","70","[c]","40740","41910"
"New entrant CS","2023","40-49","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","Outside London","70","[c]","52060","40590"
"New entrant CS","2023","40-49","No function","Operational Delivery","London","510","[c]","31820","29750"
"New entrant CS","2023","40-49","No function","Operational Delivery","Outside London","4090","[c]","26370","23640"
"New entrant CS","2023","40-49","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Operational Delivery","Unknown","20","[c]","27590","25750"
"New entrant CS","2023","40-49","No function","Operational Research","Outside London","10","[c]","26850","22520"
"New entrant CS","2023","40-49","No function","Other","London","15","[c]","35820","30000"
"New entrant CS","2023","40-49","No function","Other","Outside London","105","[c]","31210","22490"
"New entrant CS","2023","40-49","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","Outside London","30","[c]","46190","43740"
"New entrant CS","2023","40-49","No function","Policy","London","65","[c]","59850","55180"
"New entrant CS","2023","40-49","No function","Policy","Outside London","110","[c]","42740","38380"
"New entrant CS","2023","40-49","No function","Project Delivery","London","15","[c]","47480","43000"
"New entrant CS","2023","40-49","No function","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","Outside London","10","[c]","31060","28480"
"New entrant CS","2023","40-49","No function","Science and Engineering","London","15","[c]","47030","46210"
"New entrant CS","2023","40-49","No function","Science and Engineering","Outside London","125","[c]","40050","39430"
"New entrant CS","2023","40-49","No function","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","Outside London","30","[c]","35180","34400"
"New entrant CS","2023","40-49","No function","Unknown","London","25","[c]","47860","41410"
"New entrant CS","2023","40-49","No function","Unknown","Outside London","55","[c]","32520","22520"
"New entrant CS","2023","40-49","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Operational Delivery","Outside London","30","[c]","33440","29500"
"New entrant CS","2023","40-49","Project Delivery","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Project Delivery","London","40","[c]","49830","43650"
"New entrant CS","2023","40-49","Project Delivery","Project Delivery","Outside London","220","[c]","42850","41000"
"New entrant CS","2023","40-49","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Science and Engineering","Outside London","20","[c]","40360","37420"
"New entrant CS","2023","40-49","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
