"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Attorney General's Departments","SEO/HEO","HEO","10","[c]","33520","32390"
"Leaver Dept.","2023","30-39","Attorney General's Departments","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office","AA/AO","AO","15","[c]","21850","21720"
"Leaver Dept.","2023","30-39","Cabinet Office","EO","EO","35","[c]","26250","25280"
"Leaver Dept.","2023","30-39","Cabinet Office","G6/G7","G6","60","[c]","66270","66440"
"Leaver Dept.","2023","30-39","Cabinet Office","G6/G7","G7","150","[c]","55230","56340"
"Leaver Dept.","2023","30-39","Cabinet Office","SCS level","SCS level","15","[c]","75640","73310"
"Leaver Dept.","2023","30-39","Cabinet Office","SEO/HEO","HEO","175","[c]","33250","33020"
"Leaver Dept.","2023","30-39","Cabinet Office","SEO/HEO","SEO","70","[c]","40710","40600"
"Leaver Dept.","2023","30-39","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AO","15","[c]","22030","21600"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","EO","EO","20","[c]","26140","25360"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G6","15","[c]","68680","64700"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G7","80","[c]","53880","53380"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","40","[c]","32810","33570"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","60","[c]","40530","40050"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G6","15","[c]","61580","61420"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G7","35","[c]","53800","53030"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","35","[c]","35170","35040"
"Leaver Dept.","2023","30-39","Department for Education","EO","EO","15","[c]","27750","26940"
"Leaver Dept.","2023","30-39","Department for Education","G6/G7","G6","10","[c]","65310","65780"
"Leaver Dept.","2023","30-39","Department for Education","G6/G7","G7","55","[c]","54120","55020"
"Leaver Dept.","2023","30-39","Department for Education","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Education","SEO/HEO","HEO","35","[c]","32100","31080"
"Leaver Dept.","2023","30-39","Department for Education","SEO/HEO","SEO","80","[c]","40420","39400"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","AA/AO","AO","20","[c]","22130","22150"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","G6/G7","G7","25","[c]","53550","51970"
"Leaver Dept.","2023","30-39","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","SEO/HEO","HEO","20","[c]","32690","32120"
"Leaver Dept.","2023","30-39","Department for International Trade","SEO/HEO","SEO","20","[c]","39890","39120"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","EO","EO","15","[c]","27080","27820"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","G6","20","[c]","64490","64470"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","G7","50","[c]","53390","53280"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","40","[c]","32920","33210"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","30","[c]","40450","40660"
"Leaver Dept.","2023","30-39","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","AA/AO","AO","40","[c]","22350","22500"
"Leaver Dept.","2023","30-39","Department for Transport","EO","EO","45","[c]","27730","26960"
"Leaver Dept.","2023","30-39","Department for Transport","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","G6/G7","G7","20","[c]","55230","54760"
"Leaver Dept.","2023","30-39","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","SEO/HEO","HEO","55","[c]","32580","31660"
"Leaver Dept.","2023","30-39","Department for Transport","SEO/HEO","SEO","40","[c]","41820","42470"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","AA/AO","AO","120","[c]","21680","21690"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","EO","EO","450","[c]","28750","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","G6/G7","G6","10","[c]","69740","69700"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","G6/G7","G7","30","[c]","53480","53440"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","SEO/HEO","HEO","80","[c]","35210","34170"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","SEO/HEO","SEO","40","[c]","39000","38470"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","G6/G7","G6","25","[c]","66340","66290"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","G6/G7","G7","50","[c]","53280","53400"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","SEO/HEO","HEO","45","[c]","32230","33330"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","SEO/HEO","SEO","45","[c]","40290","40650"
"Leaver Dept.","2023","30-39","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","AA/AO","AO","150","[c]","22470","22520"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","EO","EO","80","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","G6/G7","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","SEO/HEO","HEO","75","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","SEO/HEO","SEO","60","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","G6/G7","G6","20","[c]","66210","65710"
"Leaver Dept.","2023","30-39","HM Treasury","G6/G7","G7","40","[c]","54840","54090"
"Leaver Dept.","2023","30-39","HM Treasury","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","SEO/HEO","HEO","20","[c]","35130","33820"
"Leaver Dept.","2023","30-39","HM Treasury","SEO/HEO","SEO","15","[c]","38470","37900"
"Leaver Dept.","2023","30-39","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","AA/AO","AO","45","[c]","22880","22400"
"Leaver Dept.","2023","30-39","Home Office","EO","EO","105","[c]","27000","26620"
"Leaver Dept.","2023","30-39","Home Office","G6/G7","G6","20","[c]","70250","70840"
"Leaver Dept.","2023","30-39","Home Office","G6/G7","G7","60","[c]","58590","59290"
"Leaver Dept.","2023","30-39","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","SEO/HEO","HEO","65","[c]","34400","34980"
"Leaver Dept.","2023","30-39","Home Office","SEO/HEO","SEO","75","[c]","42670","43210"
"Leaver Dept.","2023","30-39","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","AA/AO","AA","10","[c]","22740","21810"
"Leaver Dept.","2023","30-39","Ministry of Defence","AA/AO","AO","35","[c]","22680","22220"
"Leaver Dept.","2023","30-39","Ministry of Defence","EO","EO","25","[c]","28560","27370"
"Leaver Dept.","2023","30-39","Ministry of Defence","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","G6/G7","G7","40","[c]","52960","54540"
"Leaver Dept.","2023","30-39","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","SEO/HEO","HEO","50","[c]","35010","33990"
"Leaver Dept.","2023","30-39","Ministry of Defence","SEO/HEO","SEO","70","[c]","43190","43700"
"Leaver Dept.","2023","30-39","Ministry of Defence","Unknown","Unknown","15","[c]","39650","40210"
"Leaver Dept.","2023","30-39","Ministry of Justice","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","AA/AO","AO","180","[c]","21820","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","EO","EO","85","[c]","26690","25830"
"Leaver Dept.","2023","30-39","Ministry of Justice","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","G6/G7","G7","40","[c]","55460","55720"
"Leaver Dept.","2023","30-39","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","SEO/HEO","HEO","80","[c]","34220","34260"
"Leaver Dept.","2023","30-39","Ministry of Justice","SEO/HEO","SEO","85","[c]","41730","41750"
"Leaver Dept.","2023","30-39","Ministry of Justice","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","EO","EO","10","[c]","35040","36040"
"Leaver Dept.","2023","30-39","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","SEO/HEO","HEO","15","[c]","40590","40340"
"Leaver Dept.","2023","30-39","National Crime Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","EO","EO","10","[c]","27660","26450"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","AA/AO","AO","10","[c]","26470","26410"
"Leaver Dept.","2023","30-39","Scottish Government","EO","EO","10","[c]","30630","30440"
"Leaver Dept.","2023","30-39","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","SEO/HEO","HEO","15","[c]","37210","37710"
"Leaver Dept.","2023","30-39","Scottish Government","SEO/HEO","SEO","15","[c]","46210","47490"
"Leaver Dept.","2023","30-39","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
