"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Crown Prosecution Service","Attorney General's Departments","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","10","[c]","26680","24430"
"Leaver CS","2023","20-29","Defence Electronics and Components Agency","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","210","[c]","28940","31920"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","Southern Scotland","15","[c]","24800","25540"
"Leaver CS","2023","20-29","Defence Equipment and Support","Ministry of Defence","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","26330","23490"
"Leaver CS","2023","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","40","[c]","28830","30650"
"Leaver CS","2023","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","190","[c]","38100","37990"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Inner London - West","85","[c]","38730","35620"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Greater Manchester","20","[c]","30070","28630"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Inner London - West","60","[c]","32220","30560"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","South Yorkshire","15","[c]","35000","33370"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","West Midlands","20","[c]","29730","28630"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","70","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Inner London - West","105","[c]","32760","31800"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","90","[c]","34970","33210"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands","15","[c]","25990","24830"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","60","[c]","40030","35760"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","West Midlands","10","[c]","29400","27760"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","Department for Transport","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedfordshire and Hertfordshire","45","[c]","28290","28120"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","27690","27840"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire","10","[c]","25090","27570"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","15","[c]","23230","21690"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","35","[c]","25330","27570"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","20","[c]","24570","24630"
