"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Transport","London","Heterosexual / straight","85","80","55480","55190"
"In post","2023","Commercial","Department for Transport","London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Transport","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Department for Transport","London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Department for Transport","Outside London","Heterosexual / straight","200","185","35670","31660"
"In post","2023","Commercial","Department for Transport","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Department for Transport","Outside London","Undeclared","45","40","33110","31660"
"In post","2023","Commercial","Department for Transport","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","Outside London","Heterosexual / straight","70","70","36850","34090"
"In post","2023","Commercial","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","Commercial","Department for Work and Pensions","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","London","Heterosexual / straight","70","65","45690","42550"
"In post","2023","Commercial","Department of Health and Social Care","London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","London","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","Outside London","Heterosexual / straight","75","70","45170","39970"
"In post","2023","Commercial","Department of Health and Social Care","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Commercial","Department of Health and Social Care","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","95","90","42170","40750"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","Outside London","Heterosexual / straight","90","85","39160","39380"
"In post","2023","Commercial","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","HM Revenue and Customs","Outside London","Unknown","40","40","39350","41780"
"In post","2023","Commercial","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","London","Heterosexual / straight","35","35","45010","44570"
"In post","2023","Commercial","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Home Office","London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Home Office","Outside London","Heterosexual / straight","35","35","38710","39190"
"In post","2023","Commercial","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Home Office","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","London","Heterosexual / straight","40","35","42870","38760"
"In post","2023","Commercial","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","Outside London","Heterosexual / straight","1620","1550","39880","35990"
"In post","2023","Commercial","Ministry of Defence","Outside London","LGBO","65","60","35470","32500"
"In post","2023","Commercial","Ministry of Defence","Outside London","Undeclared","195","185","41390","41800"
"In post","2023","Commercial","Ministry of Defence","Outside London","Unknown","260","255","35470","33830"
"In post","2023","Commercial","Ministry of Defence","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","London","Heterosexual / straight","80","80","42080","43650"
"In post","2023","Commercial","Ministry of Justice","London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","London","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Outside London","Heterosexual / straight","125","125","34000","31850"
"In post","2023","Commercial","Ministry of Justice","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","15","15","[c]","[c]"
