"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","No function","Overseas","Female","320","320","58780","58290"
"In post","2023","40-49","No function","Overseas","Male","495","495","57040","56710"
"In post","2023","40-49","No function","Unknown","Female","100","95","35700","28120"
"In post","2023","40-49","No function","Unknown","Male","70","65","35780","28120"
"In post","2023","40-49","Project Delivery","London","Female","735","690","58970","57400"
"In post","2023","40-49","Project Delivery","London","Male","560","555","62540","62720"
"In post","2023","40-49","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outside London","Female","2185","2050","44150","41800"
"In post","2023","40-49","Project Delivery","Outside London","Male","2075","2065","47500","42620"
"In post","2023","40-49","Project Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","London","Female","135","125","46030","43210"
"In post","2023","40-49","Property","London","Male","155","155","50410","46470"
"In post","2023","40-49","Property","Outside London","Female","790","735","36950","34300"
"In post","2023","40-49","Property","Outside London","Male","835","830","38960","34970"
"In post","2023","40-49","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Overseas","Male","15","15","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Male","5","5","[c]","[c]"
"In post","2023","40-49","Security","London","Female","150","140","48190","43750"
"In post","2023","40-49","Security","London","Male","255","255","50280","45750"
"In post","2023","40-49","Security","Outside London","Female","435","415","34530","33020"
"In post","2023","40-49","Security","Outside London","Male","1250","1245","35320","35740"
"In post","2023","40-49","Security","Overseas","Female","5","5","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Male","30","30","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","London","Female","165","150","56970","55720"
"In post","2023","40-49","Unknown","London","Male","100","95","56410","55150"
"In post","2023","40-49","Unknown","Outside London","Female","4015","3730","45210","41500"
"In post","2023","40-49","Unknown","Outside London","Male","3035","3005","47360","44120"
"In post","2023","40-49","Unknown","Overseas","Female","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Female","45","45","42650","38710"
"In post","2023","40-49","Unknown","Unknown","Male","280","280","46400","42050"
"In post","2023","50-59","Analysis","London","Female","175","160","58190","58050"
"In post","2023","50-59","Analysis","London","Male","270","260","62200","60360"
"In post","2023","50-59","Analysis","Outside London","Female","365","330","42210","39300"
"In post","2023","50-59","Analysis","Outside London","Male","490","480","48400","49260"
"In post","2023","50-59","Commercial","London","Female","205","200","61180","56200"
"In post","2023","50-59","Commercial","London","Male","270","265","72270","64140"
"In post","2023","50-59","Commercial","Outside London","Female","745","710","46100","42180"
"In post","2023","50-59","Commercial","Outside London","Male","655","650","53490","45730"
"In post","2023","50-59","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","London","Female","170","160","51570","47110"
"In post","2023","50-59","Communications","London","Male","125","125","54660","48120"
"In post","2023","50-59","Communications","Outside London","Female","275","255","39370","37690"
"In post","2023","50-59","Communications","Outside London","Male","230","225","39370","36300"
"In post","2023","50-59","Counter Fraud","London","Female","645","605","37940","34370"
"In post","2023","50-59","Counter Fraud","London","Male","555","545","43070","39790"
"In post","2023","50-59","Counter Fraud","Outside London","Female","2430","2210","32160","28130"
"In post","2023","50-59","Counter Fraud","Outside London","Male","1935","1885","35180","34170"
"In post","2023","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","London","Female","130","115","30530","26920"
"In post","2023","50-59","Debt","London","Male","85","85","30880","26920"
"In post","2023","50-59","Debt","Outside London","Female","1145","980","24890","22520"
"In post","2023","50-59","Debt","Outside London","Male","575","550","25410","22520"
"In post","2023","50-59","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","London","Female","440","430","49980","45750"
"In post","2023","50-59","Digital, Data & Technology","London","Male","850","845","53260","48070"
"In post","2023","50-59","Digital, Data & Technology","Outside London","Female","2015","1910","42200","38940"
"In post","2023","50-59","Digital, Data & Technology","Outside London","Male","3550","3505","45530","41800"
"In post","2023","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Finance","London","Female","445","430","48110","43760"
"In post","2023","50-59","Finance","London","Male","425","420","55660","53370"
"In post","2023","50-59","Finance","Outside London","Female","1870","1715","37430","34240"
"In post","2023","50-59","Finance","Outside London","Male","1175","1150","42780","38470"
"In post","2023","50-59","Finance","Overseas","Female","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Overseas","Male","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","Outside London","Female","370","335","27390","25920"
"In post","2023","50-59","Grants Management","Outside London","Male","275","265","28580","25920"
"In post","2023","50-59","Human Resources","London","Female","585","565","51110","46470"
"In post","2023","50-59","Human Resources","London","Male","315","310","52160","47740"
"In post","2023","50-59","Human Resources","Outside London","Female","2005","1900","38770","34390"
"In post","2023","50-59","Human Resources","Outside London","Male","1515","1500","37310","34170"
"In post","2023","50-59","Human Resources","Overseas","Female","60","60","57860","57960"
"In post","2023","50-59","Human Resources","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Internal Audit","London","Female","30","30","60200","54850"
"In post","2023","50-59","Internal Audit","London","Male","35","35","61540","56350"
"In post","2023","50-59","Internal Audit","Outside London","Female","105","100","47460","44560"
"In post","2023","50-59","Internal Audit","Outside London","Male","85","85","49750","46620"
"In post","2023","50-59","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Legal","London","Female","775","715","57860","61920"
"In post","2023","50-59","Legal","London","Male","465","455","61650","64710"
"In post","2023","50-59","Legal","Outside London","Female","1500","1360","44080","39710"
"In post","2023","50-59","Legal","Outside London","Male","870","850","50410","54210"
"In post","2023","50-59","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","London","Female","7840","7380","40860","34030"
"In post","2023","50-59","No function","London","Male","6410","6310","45460","39150"
"In post","2023","50-59","No function","Outside London","Female","43510","38990","30270","28120"
"In post","2023","50-59","No function","Outside London","Male","31755","30575","33700","29150"
"In post","2023","50-59","No function","Overseas","Female","225","225","60350","58580"
"In post","2023","50-59","No function","Overseas","Male","435","430","56940","56100"
"In post","2023","50-59","No function","Unknown","Female","105","100","30890","28120"
"In post","2023","50-59","No function","Unknown","Male","105","100","38100","34630"
"In post","2023","50-59","Project Delivery","London","Female","705","675","58010","55740"
"In post","2023","50-59","Project Delivery","London","Male","645","635","63160","63510"
"In post","2023","50-59","Project Delivery","Outside London","Female","2375","2270","44390","41800"
"In post","2023","50-59","Project Delivery","Outside London","Male","2495","2460","49900","45950"
"In post","2023","50-59","Project Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2023","50-59","Project Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","London","Female","195","185","43140","38160"
"In post","2023","50-59","Property","London","Male","250","250","49500","48740"
"In post","2023","50-59","Property","Outside London","Female","1080","1015","36720","33990"
"In post","2023","50-59","Property","Outside London","Male","1430","1415","40480","37300"
"In post","2023","50-59","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2023","50-59","Security","London","Female","185","180","46530","40600"
"In post","2023","50-59","Security","London","Male","340","340","45490","42730"
"In post","2023","50-59","Security","Outside London","Female","620","595","31880","27870"
"In post","2023","50-59","Security","Outside London","Male","2180","2155","34200","30200"
"In post","2023","50-59","Security","Overseas","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Overseas","Male","40","40","47380","44200"
"In post","2023","50-59","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","London","Female","130","125","54930","51190"
"In post","2023","50-59","Unknown","London","Male","100","100","54090","46470"
"In post","2023","50-59","Unknown","Outside London","Female","3560","3360","45790","40200"
"In post","2023","50-59","Unknown","Outside London","Male","2995","2950","48500","46690"
"In post","2023","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Male","430","430","47600","43140"
"In post","2023","60-64","Analysis","London","Female","25","20","[c]","[c]"
"In post","2023","60-64","Analysis","London","Male","45","45","55820","53580"
"In post","2023","60-64","Analysis","Outside London","Female","55","45","38360","37500"
"In post","2023","60-64","Analysis","Outside London","Male","140","125","46890","49260"
"In post","2023","60-64","Commercial","London","Female","25","20","[c]","[c]"
"In post","2023","60-64","Commercial","London","Male","70","65","67770","56630"
"In post","2023","60-64","Commercial","Outside London","Female","150","130","40370","39760"
