"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Office of the Scottish Charity Regulator","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","5","5","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectorate","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectorate","AO","25","25","22660","23250"
"In post","2023","40-49","Planning Inspectorate","EO","35","30","27120","26590"
"In post","2023","40-49","Planning Inspectorate","G6","85","80","65420","60050"
"In post","2023","40-49","Planning Inspectorate","G7","85","80","48020","48660"
"In post","2023","40-49","Planning Inspectorate","HEO","25","25","34020","33450"
"In post","2023","40-49","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectorate","SEO","20","20","42030","41560"
"In post","2023","40-49","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Queen Elizabeth II Centre","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Registers of Scotland","AO","80","80","26140","26410"
"In post","2023","40-49","Registers of Scotland","EO","75","75","32240","32510"
"In post","2023","40-49","Registers of Scotland","G6","10","10","[c]","[c]"
"In post","2023","40-49","Registers of Scotland","G7","25","25","60530","65100"
"In post","2023","40-49","Registers of Scotland","HEO","75","75","38920","39590"
"In post","2023","40-49","Registers of Scotland","SEO","40","40","47170","49870"
"In post","2023","40-49","Revenue Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Revenue Scotland","G7","5","5","[c]","[c]"
"In post","2023","40-49","Revenue Scotland","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Revenue Scotland","SEO","5","5","[c]","[c]"
"In post","2023","40-49","Royal Fleet Auxiliary","Unknown","320","320","45890","41630"
"In post","2023","40-49","Rural Payments Agency","AO","385","340","22130","22150"
"In post","2023","40-49","Rural Payments Agency","EO","225","205","26020","25920"
"In post","2023","40-49","Rural Payments Agency","G6","10","10","[c]","[c]"
"In post","2023","40-49","Rural Payments Agency","G7","35","35","49810","49400"
"In post","2023","40-49","Rural Payments Agency","HEO","120","110","30760","30320"
"In post","2023","40-49","Rural Payments Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Rural Payments Agency","SEO","85","80","37530","37300"
"In post","2023","40-49","Scottish Courts and Tribunals Service","AA","30","30","22080","22080"
"In post","2023","40-49","Scottish Courts and Tribunals Service","AO","125","110","24610","25060"
"In post","2023","40-49","Scottish Courts and Tribunals Service","EO","120","110","31230","31970"
"In post","2023","40-49","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Courts and Tribunals Service","G7","25","25","59390","60820"
"In post","2023","40-49","Scottish Courts and Tribunals Service","HEO","60","55","36380","38170"
"In post","2023","40-49","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Courts and Tribunals Service","SEO","40","40","45900","48410"
"In post","2023","40-49","Scottish Fiscal Commission","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Fiscal Commission","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Forestry","AO","10","10","26140","25610"
"In post","2023","40-49","Scottish Forestry","EO","20","20","33070","33260"
"In post","2023","40-49","Scottish Forestry","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Forestry","HEO","20","20","39520","38530"
"In post","2023","40-49","Scottish Forestry","SEO","15","15","46880","45350"
"In post","2023","40-49","Scottish Government (excl. agencies)","AA","45","40","24660","24890"
"In post","2023","40-49","Scottish Government (excl. agencies)","AO","90","85","28810","27740"
"In post","2023","40-49","Scottish Government (excl. agencies)","EO","205","195","31260","31940"
"In post","2023","40-49","Scottish Government (excl. agencies)","G6","375","360","76010","79110"
"In post","2023","40-49","Scottish Government (excl. agencies)","G7","580","550","61860","65280"
"In post","2023","40-49","Scottish Government (excl. agencies)","HEO","395","380","37170","38330"
"In post","2023","40-49","Scottish Government (excl. agencies)","SCS level","95","90","88730","83530"
"In post","2023","40-49","Scottish Government (excl. agencies)","SEO","615","590","47570","49860"
"In post","2023","40-49","Scottish Housing Regulator","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Housing Regulator","G7","5","5","[c]","[c]"
"In post","2023","40-49","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Housing Regulator","SEO","5","5","[c]","[c]"
"In post","2023","40-49","Scottish Prison Service","AA","35","30","23390","22920"
"In post","2023","40-49","Scottish Prison Service","AO","200","195","27860","28490"
"In post","2023","40-49","Scottish Prison Service","EO","375","375","36100","37060"
"In post","2023","40-49","Scottish Prison Service","G6","15","15","70010","68660"
"In post","2023","40-49","Scottish Prison Service","G7","30","30","57390","57260"
"In post","2023","40-49","Scottish Prison Service","HEO","75","75","42410","42590"
"In post","2023","40-49","Scottish Prison Service","SEO","45","45","48530","48640"
"In post","2023","40-49","Scottish Public Pensions Agency","AO","30","30","26970","26600"
"In post","2023","40-49","Scottish Public Pensions Agency","EO","25","20","30900","31190"
"In post","2023","40-49","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scottish Public Pensions Agency","G7","5","5","[c]","[c]"
"In post","2023","40-49","Scottish Public Pensions Agency","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Scottish Public Pensions Agency","SEO","5","5","[c]","[c]"
"In post","2023","40-49","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Serious Fraud Office","EO","10","10","28190","27010"
"In post","2023","40-49","Serious Fraud Office","G6","20","15","69620","68650"
"In post","2023","40-49","Serious Fraud Office","G7","30","30","57980","56990"
"In post","2023","40-49","Serious Fraud Office","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Serious Fraud Office","SEO","30","30","42790","41900"
"In post","2023","40-49","Social Security Scotland","AA","230","210","23120","22180"
"In post","2023","40-49","Social Security Scotland","AO","15","15","26260","26600"
"In post","2023","40-49","Social Security Scotland","EO","380","365","29650","29100"
"In post","2023","40-49","Social Security Scotland","G6","25","25","76440","75920"
"In post","2023","40-49","Social Security Scotland","G7","50","50","60910","59870"
"In post","2023","40-49","Social Security Scotland","HEO","180","175","35350","34730"
"In post","2023","40-49","Social Security Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Security Scotland","SEO","100","95","45860","44890"
"In post","2023","40-49","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Standards and Testing Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Standards and Testing Agency","G7","5","5","[c]","[c]"
"In post","2023","40-49","Standards and Testing Agency","HEO","10","10","32160","31210"
"In post","2023","40-49","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Standards and Testing Agency","SEO","15","15","40130","37880"
"In post","2023","40-49","Student Awards Agency for Scotland","AA","10","10","23650","24110"
"In post","2023","40-49","Student Awards Agency for Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Student Awards Agency for Scotland","EO","15","10","31370","29450"
"In post","2023","40-49","Student Awards Agency for Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Student Awards Agency for Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Student Awards Agency for Scotland","HEO","15","15","38890","38330"
"In post","2023","40-49","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Student Awards Agency for Scotland","SEO","15","10","49920","49860"
"In post","2023","40-49","Submarine Delivery Agency","Unknown","425","415","47550","43400"
"In post","2023","40-49","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Teaching Regulation Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Teaching Regulation Agency","SEO","5","5","[c]","[c]"
"In post","2023","40-49","The Insolvency Service","AA","10","10","[c]","[c]"
"In post","2023","40-49","The Insolvency Service","AO","110","105","22700","22180"
"In post","2023","40-49","The Insolvency Service","EO","50","45","26570","26940"
"In post","2023","40-49","The Insolvency Service","G6","15","15","74190","72680"
"In post","2023","40-49","The Insolvency Service","G7","45","45","54880","54130"
"In post","2023","40-49","The Insolvency Service","HEO","155","150","35510","35380"
"In post","2023","40-49","The Insolvency Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The Insolvency Service","SEO","125","120","44250","43910"
"In post","2023","40-49","The National Archives","AO","15","15","23280","23460"
"In post","2023","40-49","The National Archives","EO","10","10","26710","26000"
"In post","2023","40-49","The National Archives","G6","15","15","61170","60150"
"In post","2023","40-49","The National Archives","G7","25","25","50460","48670"
"In post","2023","40-49","The National Archives","HEO","35","35","31940","30250"
"In post","2023","40-49","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","SEO","40","40","41190","39780"
"In post","2023","40-49","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Transport Scotland","G6","25","25","76650","79110"
"In post","2023","40-49","Transport Scotland","G7","45","40","61160","59870"
"In post","2023","40-49","Transport Scotland","HEO","20","20","36880","38330"
"In post","2023","40-49","Transport Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Transport Scotland","SEO","55","50","49560","49860"
"In post","2023","40-49","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Debt Management Office","G6","5","5","[c]","[c]"
"In post","2023","40-49","UK Debt Management Office","G7","5","5","[c]","[c]"
