"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","EO","10","[c]","29970","29890"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","G7","25","[c]","59930","59290"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","HEO","25","[c]","36370","36180"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","SEO","20","[c]","43570","43210"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","G7","15","[c]","55800","55600"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","SEO","15","[c]","39800","39190"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","AO","35","[c]","22270","22220"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","EO","60","[c]","28210","27470"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","G7","25","[c]","56170","55470"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","HEO","60","[c]","33880","33990"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","SEO","45","[c]","42320","41980"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","G7","45","[c]","63160","63190"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","HEO","10","[c]","35300","35410"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","SEO","20","[c]","44360","43650"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","G7","25","[c]","55600","54790"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","HEO","10","[c]","31540","31270"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","EO","20","[c]","25390","24840"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","G7","15","[c]","54700","53760"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","HEO","10","[c]","30990","31060"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","SEO","20","[c]","37910","37690"
"Leaver CS","2023","Digital, Data & Technology","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","HEO","10","[c]","34060","34250"
"Leaver CS","2023","Finance","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
