"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","G6/G7","35","[c]","62090","60280"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","SEO/HEO","40","[c]","40130","41750"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","EO","30","[c]","37380","37730"
"Leaver CS","2023","Unknown","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","EO","85","[c]","35170","35740"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Outside London","SEO/HEO","55","[c]","43480","43710"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Public Guardian","Outside London","AA/AO","30","[c]","21470","21780"
"Leaver CS","2023","Unknown","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Rural Payments Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Outside London","AA/AO","55","[c]","23710","25060"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Outside London","AA/AO","50","[c]","24650","23340"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Outside London","EO","45","[c]","30200","29450"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Outside London","G6/G7","45","[c]","66550","65280"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Outside London","SEO/HEO","85","[c]","39480","38330"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Outside London","AA/AO","170","[c]","25570","24710"
"Leaver CS","2023","Unknown","Scottish Prison Service","Outside London","EO","150","[c]","36120","37060"
"Leaver CS","2023","Unknown","Scottish Prison Service","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Outside London","SEO/HEO","45","[c]","44210","42590"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Outside London","AA/AO","60","[c]","22850","22180"
"Leaver CS","2023","Unknown","Social Security Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Outside London","AA/AO","30","[c]","21790","22180"
"Leaver CS","2023","Unknown","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","EO","40","[c]","27820","27820"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","G6/G7","110","[c]","58710","54700"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","SCS level","40","[c]","93420","82620"
"Leaver CS","2023","Unknown","UK Health Security Agency","London","SEO/HEO","135","[c]","36930","36420"
"Leaver CS","2023","Unknown","UK Health Security Agency","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Outside London","G6/G7","80","[c]","56780","55210"
"Leaver CS","2023","Unknown","UK Health Security Agency","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Outside London","SEO/HEO","115","[c]","34830","36330"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","AA/AO","160","[c]","20870","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Outside London","SEO/HEO","65","[c]","33690","31560"
"Leaver CS","2023","Unknown","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
