"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Prosecution Service","London","Female","Undeclared","45","45","45900","54100"
"In post","2023","Crown Prosecution Service","London","Female","Unknown","200","180","45280","40540"
"In post","2023","Crown Prosecution Service","London","Male","Heterosexual / straight","450","440","47370","40800"
"In post","2023","Crown Prosecution Service","London","Male","LGBO","55","55","44240","40540"
"In post","2023","Crown Prosecution Service","London","Male","Undeclared","35","35","44320","40540"
"In post","2023","Crown Prosecution Service","London","Male","Unknown","90","85","48900","46200"
"In post","2023","Crown Prosecution Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outside London","Female","Heterosexual / straight","2915","2690","38690","32160"
"In post","2023","Crown Prosecution Service","Outside London","Female","LGBO","145","140","33590","27220"
"In post","2023","Crown Prosecution Service","Outside London","Female","Undeclared","115","110","36060","31180"
"In post","2023","Crown Prosecution Service","Outside London","Female","Unknown","650","555","42440","38760"
"In post","2023","Crown Prosecution Service","Outside London","Male","Heterosexual / straight","1315","1280","43790","49050"
"In post","2023","Crown Prosecution Service","Outside London","Male","LGBO","110","105","41090","32070"
"In post","2023","Crown Prosecution Service","Outside London","Male","Undeclared","60","60","41740","40120"
"In post","2023","Crown Prosecution Service","Outside London","Male","Unknown","335","325","48100","54800"
"In post","2023","Crown Prosecution Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Female","Heterosexual / straight","40","40","32450","27580"
"In post","2023","Defence Electronics and Components Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Female","Undeclared","35","35","27910","27250"
"In post","2023","Defence Electronics and Components Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Male","Heterosexual / straight","135","135","29620","27250"
"In post","2023","Defence Electronics and Components Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Male","Undeclared","220","210","30480","30060"
"In post","2023","Defence Electronics and Components Agency","Outside London","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Female","Heterosexual / straight","30","30","32500","28480"
"In post","2023","Defence Equipment and Support","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Male","Heterosexual / straight","115","110","29890","26960"
"In post","2023","Defence Equipment and Support","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Outside London","Female","Heterosexual / straight","2955","2745","37490","33800"
"In post","2023","Defence Equipment and Support","Outside London","Female","LGBO","100","100","35290","32500"
"In post","2023","Defence Equipment and Support","Outside London","Female","Undeclared","350","330","38870","35610"
"In post","2023","Defence Equipment and Support","Outside London","Female","Unknown","310","290","32660","31920"
"In post","2023","Defence Equipment and Support","Outside London","Male","Heterosexual / straight","5375","5270","41190","39500"
"In post","2023","Defence Equipment and Support","Outside London","Male","LGBO","165","165","37440","38070"
"In post","2023","Defence Equipment and Support","Outside London","Male","Undeclared","685","660","42190","42320"
"In post","2023","Defence Equipment and Support","Outside London","Male","Unknown","560","550","34780","32500"
"In post","2023","Defence Equipment and Support","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Female","Heterosexual / straight","1320","1235","41180","39890"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Female","LGBO","110","110","35770","30650"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Female","Unknown","350","330","38880","39890"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Male","Heterosexual / straight","2095","2040","44220","42540"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Male","LGBO","110","110","36840","32000"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Male","Undeclared","65","65","41940","41820"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Male","Unknown","880","860","43820","42460"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Heterosexual / straight","1790","1725","52030","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","LGBO","195","195","48430","45300"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Undeclared","220","210","50850","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Unknown","270","265","48570","44400"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Heterosexual / straight","1785","1765","53370","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","LGBO","210","210","52710","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Undeclared","250","245","53140","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Unknown","250","245","50750","46110"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Heterosexual / straight","495","475","42670","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","LGBO","60","55","39790","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Undeclared","55","50","45980","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Unknown","85","85","40240","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Heterosexual / straight","445","440","44670","39630"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","LGBO","50","50","41920","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Undeclared","40","35","54400","50740"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Unknown","90","90","42160","37470"
