"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Human Resources","Outside London","265","[c]","29420","27140"
"New entrant CS","2023","Unknown","Human Resources","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","50","[c]","27540","25750"
"New entrant CS","2023","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","London","40","[c]","43210","41550"
"New entrant CS","2023","Unknown","International Trade","Outside London","80","[c]","41270","42170"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","London","35","[c]","49120","52240"
"New entrant CS","2023","Unknown","Legal","Outside London","65","[c]","39290","37680"
"New entrant CS","2023","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Outside London","145","[c]","48690","40590"
"New entrant CS","2023","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","London","2040","[c]","29780","28400"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","11400","[c]","24790","23230"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","80","[c]","25050","23230"
"New entrant CS","2023","Unknown","Operational Research","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","90","[c]","23430","22520"
"New entrant CS","2023","Unknown","Other","London","90","[c]","30980","29750"
"New entrant CS","2023","Unknown","Other","Outside London","405","[c]","26210","22400"
"New entrant CS","2023","Unknown","Other","Unknown","150","[c]","22480","17660"
"New entrant CS","2023","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","London","345","[c]","41540","35230"
"New entrant CS","2023","Unknown","Policy","Outside London","205","[c]","32830","31270"
"New entrant CS","2023","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","London","105","[c]","39410","36000"
"New entrant CS","2023","Unknown","Project Delivery","Outside London","255","[c]","35460","33830"
"New entrant CS","2023","Unknown","Property","London","35","[c]","35320","29660"
"New entrant CS","2023","Unknown","Property","Outside London","185","[c]","30290","26020"
"New entrant CS","2023","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Outside London","35","[c]","32280","28480"
"New entrant CS","2023","Unknown","Science and Engineering","London","40","[c]","39900","34820"
"New entrant CS","2023","Unknown","Science and Engineering","Outside London","365","[c]","29190","27330"
"New entrant CS","2023","Unknown","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","London","30","[c]","37040","30720"
"New entrant CS","2023","Unknown","Security","Outside London","390","[c]","29750","27500"
"New entrant CS","2023","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","London","55","[c]","27950","23500"
"New entrant CS","2023","Unknown","Statistics","Outside London","35","[c]","28290","27650"
"New entrant CS","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","Outside London","45","[c]","35000","34400"
"New entrant CS","2023","Unknown","Unknown","London","260","[c]","36140","30820"
"New entrant CS","2023","Unknown","Unknown","Outside London","2320","[c]","31300","29100"
"New entrant CS","2023","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","London","50","[c]","45200","35000"
"New entrant CS","2023","White","Commercial","Outside London","365","[c]","39230","33200"
"New entrant CS","2023","White","Communications","London","135","[c]","41400","38600"
"New entrant CS","2023","White","Communications","Outside London","200","[c]","36130","33830"
"New entrant CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","London","45","[c]","33150","32260"
"New entrant CS","2023","White","Counter Fraud","Outside London","295","[c]","26730","25610"
"New entrant CS","2023","White","Digital, Data and Technology","London","230","[c]","47360","42420"
"New entrant CS","2023","White","Digital, Data and Technology","Outside London","1230","[c]","39450","37300"
"New entrant CS","2023","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Economics","London","115","[c]","35710","34480"
"New entrant CS","2023","White","Economics","Outside London","100","[c]","30550","30920"
"New entrant CS","2023","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","London","55","[c]","42400","33470"
"New entrant CS","2023","White","Finance","Outside London","345","[c]","33600","28840"
"New entrant CS","2023","White","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","London","70","[c]","39350","34490"
"New entrant CS","2023","White","Human Resources","Outside London","645","[c]","32640","28120"
"New entrant CS","2023","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","London","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Inspector of Education and Training","Outside London","230","[c]","59910","52750"
"New entrant CS","2023","White","Intelligence Analysis","London","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Intelligence Analysis","Outside London","65","[c]","29000","27650"
"New entrant CS","2023","White","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","International Trade","London","80","[c]","41110","35010"
"New entrant CS","2023","White","International Trade","Outside London","240","[c]","41100","40240"
"New entrant CS","2023","White","Knowledge and Information Management","London","45","[c]","31510","29470"
"New entrant CS","2023","White","Knowledge and Information Management","Outside London","95","[c]","30610","28120"
"New entrant CS","2023","White","Legal","London","195","[c]","47090","49500"
"New entrant CS","2023","White","Legal","Outside London","315","[c]","43740","48410"
"New entrant CS","2023","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","London","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Medicine","Outside London","120","[c]","49290","40590"
"New entrant CS","2023","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Delivery","London","880","[c]","33800","29750"
"New entrant CS","2023","White","Operational Delivery","Outside London","13915","[c]","25560","23640"
"New entrant CS","2023","White","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Delivery","Unknown","50","[c]","28510","28120"
"New entrant CS","2023","White","Operational Research","London","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Operational Research","Outside London","70","[c]","33150","31170"
"New entrant CS","2023","White","Other","London","90","[c]","38900","31880"
"New entrant CS","2023","White","Other","Outside London","705","[c]","27030","21690"
"New entrant CS","2023","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning Inspectors","London","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Planning Inspectors","Outside London","60","[c]","47460","43740"
"New entrant CS","2023","White","Policy","London","600","[c]","39170","35040"
"New entrant CS","2023","White","Policy","Outside London","560","[c]","36630","31880"
"New entrant CS","2023","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Project Delivery","London","170","[c]","41430","34850"
"New entrant CS","2023","White","Project Delivery","Outside London","660","[c]","37640","33990"
"New entrant CS","2023","White","Property","London","40","[c]","41700","39860"
"New entrant CS","2023","White","Property","Outside London","340","[c]","33920","32070"
"New entrant CS","2023","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Psychology","Outside London","100","[c]","29590","28480"
"New entrant CS","2023","White","Science and Engineering","London","70","[c]","40260","33500"
"New entrant CS","2023","White","Science and Engineering","Outside London","875","[c]","33910","30930"
"New entrant CS","2023","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","London","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Outside London","325","[c]","29670","27500"
"New entrant CS","2023","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Social Research","London","45","[c]","38390","39110"
"New entrant CS","2023","White","Social Research","Outside London","105","[c]","34430","31560"
"New entrant CS","2023","White","Statistics","London","90","[c]","32280","29280"
"New entrant CS","2023","White","Statistics","Outside London","135","[c]","33260","31560"
"New entrant CS","2023","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Tax","London","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Tax","Outside London","120","[c]","33620","34400"
"New entrant CS","2023","White","Unknown","London","300","[c]","35910","28840"
"New entrant CS","2023","White","Unknown","Outside London","1655","[c]","32490","29100"
"New entrant CS","2023","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Veterinarian","Outside London","30","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
