"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","SCS level","Female","135","130","91500","82160"
"In post","2023","White","Human Resources","SCS level","Male","75","75","90700","83930"
"In post","2023","White","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","SEO/HEO","Female","2785","2625","37560","37300"
"In post","2023","White","Human Resources","SEO/HEO","Male","1595","1560","38580","37680"
"In post","2023","White","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Unknown","Female","40","40","39220","38290"
"In post","2023","White","Human Resources","Unknown","Male","25","25","[c]","[c]"
"In post","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","G6/G7","Female","355","350","76810","77470"
"In post","2023","White","Inspector of Education and Training","G6/G7","Male","210","210","78880","77470"
"In post","2023","White","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SCS level","Male","5","5","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Inspector of Education and Training","SEO/HEO","Female","330","320","51060","52750"
"In post","2023","White","Inspector of Education and Training","SEO/HEO","Male","45","45","49950","52750"
"In post","2023","White","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","AA/AO","Female","35","30","24210","23580"
"In post","2023","White","Intelligence Analysis","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","White","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","EO","Female","635","585","28270","28480"
"In post","2023","White","Intelligence Analysis","EO","Male","550","535","28640","27650"
"In post","2023","White","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","G6/G7","Female","55","55","62100","60220"
"In post","2023","White","Intelligence Analysis","G6/G7","Male","125","125","61790","59910"
"In post","2023","White","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","SCS level","Male","10","10","[c]","[c]"
"In post","2023","White","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","SEO/HEO","Female","375","360","37290","36180"
"In post","2023","White","Intelligence Analysis","SEO/HEO","Male","595","590","39010","38020"
"In post","2023","White","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Intelligence Analysis","Unknown","Female","5","5","[c]","[c]"
"In post","2023","White","Intelligence Analysis","Unknown","Male","5","5","[c]","[c]"
"In post","2023","White","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Female","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Male","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","G6/G7","Female","80","75","59040","57060"
"In post","2023","White","Internal Audit","G6/G7","Male","90","90","58810","59310"
"In post","2023","White","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Female","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","SEO/HEO","Female","185","170","41240","41780"
"In post","2023","White","Internal Audit","SEO/HEO","Male","125","120","42380","42700"
"In post","2023","White","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","EO","Female","40","35","28200","29280"
"In post","2023","White","International Trade","EO","Male","25","25","[c]","[c]"
"In post","2023","White","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","G6/G7","Female","215","210","58510","55500"
"In post","2023","White","International Trade","G6/G7","Male","290","290","59440","56520"
"In post","2023","White","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","SCS level","Female","30","30","84440","76700"
"In post","2023","White","International Trade","SCS level","Male","50","45","85450","78160"
"In post","2023","White","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","International Trade","SEO/HEO","Female","270","260","38920","39700"
"In post","2023","White","International Trade","SEO/HEO","Male","310","310","39460","41550"
"In post","2023","White","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","AA/AO","Female","190","175","22990","22220"
"In post","2023","White","Knowledge and Information Management","AA/AO","Male","120","120","23460","22220"
"In post","2023","White","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","EO","Female","295","280","28050","27760"
"In post","2023","White","Knowledge and Information Management","EO","Male","195","190","28460","28120"
"In post","2023","White","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","G6/G7","Female","135","125","58230","57240"
"In post","2023","White","Knowledge and Information Management","G6/G7","Male","150","135","58850","57740"
"In post","2023","White","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","SCS level","Female","5","5","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","SCS level","Male","10","10","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","SEO/HEO","Female","400","380","36770","35130"
"In post","2023","White","Knowledge and Information Management","SEO/HEO","Male","355","350","37840","37590"
"In post","2023","White","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","Unknown","Female","15","15","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","Unknown","Male","10","10","[c]","[c]"
"In post","2023","White","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","AA/AO","Female","90","75","23010","22520"
"In post","2023","White","Legal","AA/AO","Male","60","55","23100","22520"
"In post","2023","White","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","EO","Female","425","395","29250","28130"
"In post","2023","White","Legal","EO","Male","355","350","29500","28130"
"In post","2023","White","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","G6/G7","Female","3000","2710","60200","58610"
"In post","2023","White","Legal","G6/G7","Male","1740","1685","61490","59690"
"In post","2023","White","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","SCS level","Female","190","180","87670","83530"
"In post","2023","White","Legal","SCS level","Male","160","160","92670","86400"
"In post","2023","White","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","SEO/HEO","Female","980","885","40090","39520"
"In post","2023","White","Legal","SEO/HEO","Male","700","675","39590","39450"
"In post","2023","White","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Male","5","5","[c]","[c]"
"In post","2023","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","AA/AO","Female","165","150","24630","24680"
"In post","2023","White","Medicine","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","White","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","EO","Female","175","155","33060","32930"
"In post","2023","White","Medicine","EO","Male","70","65","32290","32930"
"In post","2023","White","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","G6/G7","Female","315","270","75730","79390"
"In post","2023","White","Medicine","G6/G7","Male","160","150","79030","79590"
"In post","2023","White","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","SCS level","Female","105","90","109140","103660"
"In post","2023","White","Medicine","SCS level","Male","80","65","111600","112570"
"In post","2023","White","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","SEO/HEO","Female","465","410","41410","40590"
"In post","2023","White","Medicine","SEO/HEO","Male","135","125","43250","41340"
"In post","2023","White","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","AA/AO","Female","43790","37165","23380","22400"
"In post","2023","White","Operational Delivery","AA/AO","Male","29160","27585","25470","22520"
"In post","2023","White","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","EO","Female","35235","31045","28520","28120"
"In post","2023","White","Operational Delivery","EO","Male","23585","22490","29550","28120"
"In post","2023","White","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","G6/G7","Female","3660","3535","58940","56640"
"In post","2023","White","Operational Delivery","G6/G7","Male","3420","3365","61030","57990"
"In post","2023","White","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","SCS level","Female","345","335","89620","81600"
"In post","2023","White","Operational Delivery","SCS level","Male","380","375","94630","87040"
"In post","2023","White","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","SEO/HEO","Female","18490","17400","37260","35000"
"In post","2023","White","Operational Delivery","SEO/HEO","Male","15095","14650","39000","38180"
"In post","2023","White","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Delivery","Unknown","Female","11610","10760","30660","29050"
"In post","2023","White","Operational Delivery","Unknown","Male","3410","3255","32010","29050"
"In post","2023","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","White","Operational Research","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","White","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","EO","Female","10","10","[c]","[c]"
"In post","2023","White","Operational Research","EO","Male","10","10","[c]","[c]"
"In post","2023","White","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","G6/G7","Female","125","115","57500","57130"
"In post","2023","White","Operational Research","G6/G7","Male","205","200","57210","57970"
"In post","2023","White","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","SCS level","Female","5","5","[c]","[c]"
"In post","2023","White","Operational Research","SCS level","Male","10","10","[c]","[c]"
"In post","2023","White","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Operational Research","SEO/HEO","Female","175","165","37960","39140"
"In post","2023","White","Operational Research","SEO/HEO","Male","200","195","38280","39790"
"In post","2023","White","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Other","AA/AO","Female","1915","1660","21960","21690"
"In post","2023","White","Other","AA/AO","Male","2115","2050","21480","21600"
"In post","2023","White","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
