"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Declared non-disabled","Overseas","HEO","110","110","37680","35250"
"In post","2023","40-49","Declared non-disabled","Overseas","SCS level","80","80","84560","75290"
"In post","2023","40-49","Declared non-disabled","Overseas","SEO","85","85","48350","47160"
"In post","2023","40-49","Declared non-disabled","Overseas","Unknown","60","55","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","AA","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","AO","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","EO","60","60","27730","28080"
"In post","2023","40-49","Declared non-disabled","Unknown","G6","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","G7","15","15","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","HEO","25","25","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","SEO","10","10","[c]","[c]"
"In post","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","London","AA","35","30","24790","23670"
"In post","2023","40-49","Undeclared","London","AO","115","100","29350","26400"
"In post","2023","40-49","Undeclared","London","EO","205","195","32450","31950"
"In post","2023","40-49","Undeclared","London","G6","195","190","70990","69650"
"In post","2023","40-49","Undeclared","London","G7","300","295","59390","58840"
"In post","2023","40-49","Undeclared","London","HEO","200","195","37540","37410"
"In post","2023","40-49","Undeclared","London","SCS level","90","85","88490","84550"
"In post","2023","40-49","Undeclared","London","SEO","245","240","45210","44510"
"In post","2023","40-49","Undeclared","London","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Outside London","AA","170","160","22280","23230"
"In post","2023","40-49","Undeclared","Outside London","AO","1270","1150","25840","22520"
"In post","2023","40-49","Undeclared","Outside London","EO","1275","1200","29340","28120"
"In post","2023","40-49","Undeclared","Outside London","G6","175","170","69800","68370"
"In post","2023","40-49","Undeclared","Outside London","G7","500","490","55380","54870"
"In post","2023","40-49","Undeclared","Outside London","HEO","895","860","35120","34400"
"In post","2023","40-49","Undeclared","Outside London","SCS level","40","40","95190","94380"
"In post","2023","40-49","Undeclared","Outside London","SEO","745","725","43420","42140"
"In post","2023","40-49","Undeclared","Outside London","Unknown","220","205","35400","37910"
"In post","2023","40-49","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","G7","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","London","AA","30","30","25990","26630"
"In post","2023","40-49","Unknown","London","AO","350","330","28000","26400"
"In post","2023","40-49","Unknown","London","EO","600","580","31530","30560"
"In post","2023","40-49","Unknown","London","G6","565","540","70890","69540"
"In post","2023","40-49","Unknown","London","G7","910","870","58940","58660"
"In post","2023","40-49","Unknown","London","HEO","525","510","38460","38680"
"In post","2023","40-49","Unknown","London","SCS level","350","335","92720","83980"
"In post","2023","40-49","Unknown","London","SEO","555","540","44940","43760"
"In post","2023","40-49","Unknown","London","Unknown","70","65","34500","33430"
"In post","2023","40-49","Unknown","Outside London","AA","735","675","22430","22180"
"In post","2023","40-49","Unknown","Outside London","AO","3775","3465","24490","22520"
"In post","2023","40-49","Unknown","Outside London","EO","3695","3535","29010","28080"
"In post","2023","40-49","Unknown","Outside London","G6","655","635","71280","70180"
"In post","2023","40-49","Unknown","Outside London","G7","1795","1730","55790","54870"
"In post","2023","40-49","Unknown","Outside London","HEO","2440","2355","35210","34700"
"In post","2023","40-49","Unknown","Outside London","SCS level","170","160","91640","85030"
"In post","2023","40-49","Unknown","Outside London","SEO","2050","1985","42810","42020"
"In post","2023","40-49","Unknown","Outside London","Unknown","590","530","31340","29050"
"In post","2023","40-49","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","EO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","G6","75","75","69750","67160"
"In post","2023","40-49","Unknown","Overseas","G7","130","130","58060","57290"
"In post","2023","40-49","Unknown","Overseas","HEO","100","100","52790","55630"
"In post","2023","40-49","Unknown","Overseas","SCS level","40","40","83150","77410"
"In post","2023","40-49","Unknown","Overseas","SEO","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","AO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SEO","10","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","50-59","Declared disabled","London","AA","50","45","24460","23500"
"In post","2023","50-59","Declared disabled","London","AO","405","370","26640","25610"
"In post","2023","50-59","Declared disabled","London","EO","835","780","31820","32520"
"In post","2023","50-59","Declared disabled","London","G6","210","200","72860","72180"
"In post","2023","50-59","Declared disabled","London","G7","465","455","60280","59410"
"In post","2023","50-59","Declared disabled","London","HEO","490","480","38260","38130"
"In post","2023","50-59","Declared disabled","London","SCS level","115","115","98900","88310"
"In post","2023","50-59","Declared disabled","London","SEO","410","400","45380","44450"
"In post","2023","50-59","Declared disabled","London","Unknown","135","130","38360","34820"
"In post","2023","50-59","Declared disabled","Outside London","AA","685","615","21700","21380"
"In post","2023","50-59","Declared disabled","Outside London","AO","4670","4100","23320","21780"
"In post","2023","50-59","Declared disabled","Outside London","EO","5530","5045","28600","28120"
"In post","2023","50-59","Declared disabled","Outside London","G6","375","370","71750","70960"
"In post","2023","50-59","Declared disabled","Outside London","G7","1165","1125","55930","55780"
"In post","2023","50-59","Declared disabled","Outside London","HEO","2450","2340","34920","34300"
"In post","2023","50-59","Declared disabled","Outside London","SCS level","100","95","92480","84280"
"In post","2023","50-59","Declared disabled","Outside London","SEO","1710","1655","42900","41930"
"In post","2023","50-59","Declared disabled","Outside London","Unknown","1090","1035","33000","29050"
"In post","2023","50-59","Declared disabled","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","G7","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","HEO","15","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","AO","5","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","EO","20","15","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","HEO","10","10","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","SEO","10","5","[c]","[c]"
"In post","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","London","AA","265","255","24400","23500"
"In post","2023","50-59","Declared non-disabled","London","AO","1705","1580","26960","25610"
"In post","2023","50-59","Declared non-disabled","London","EO","3545","3375","31710","31580"
"In post","2023","50-59","Declared non-disabled","London","G6","1525","1485","73660","72160"
"In post","2023","50-59","Declared non-disabled","London","G7","2665","2600","60240","59510"
"In post","2023","50-59","Declared non-disabled","London","HEO","2375","2325","38200","38410"
"In post","2023","50-59","Declared non-disabled","London","SCS level","950","930","97240","87910"
"In post","2023","50-59","Declared non-disabled","London","SEO","2330","2280","45690","45170"
"In post","2023","50-59","Declared non-disabled","London","Unknown","345","330","38410","36690"
"In post","2023","50-59","Declared non-disabled","Outside London","AA","2855","2650","21750","21380"
"In post","2023","50-59","Declared non-disabled","Outside London","AO","17355","15490","23860","22330"
"In post","2023","50-59","Declared non-disabled","Outside London","EO","20045","18570","28620","28120"
"In post","2023","50-59","Declared non-disabled","Outside London","G6","3130","3060","71430","70550"
"In post","2023","50-59","Declared non-disabled","Outside London","G7","7260","7070","56680","56180"
"In post","2023","50-59","Declared non-disabled","Outside London","HEO","11170","10750","35090","34400"
"In post","2023","50-59","Declared non-disabled","Outside London","SCS level","925","910","93610","85200"
"In post","2023","50-59","Declared non-disabled","Outside London","SEO","9445","9180","43350","42140"
"In post","2023","50-59","Declared non-disabled","Outside London","Unknown","2855","2700","34530","29050"
"In post","2023","50-59","Declared non-disabled","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Overseas","AO","15","15","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Overseas","EO","45","45","34190","32990"
"In post","2023","50-59","Declared non-disabled","Overseas","G6","75","75","72340","67270"
"In post","2023","50-59","Declared non-disabled","Overseas","G7","80","80","59000","57720"
"In post","2023","50-59","Declared non-disabled","Overseas","HEO","125","125","38620","35810"
"In post","2023","50-59","Declared non-disabled","Overseas","SCS level","75","75","91580","89320"
"In post","2023","50-59","Declared non-disabled","Overseas","SEO","90","90","49040","47380"
"In post","2023","50-59","Declared non-disabled","Overseas","Unknown","30","30","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","AO","20","20","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","EO","65","60","29120","28120"
"In post","2023","50-59","Declared non-disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","G7","20","15","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","HEO","30","30","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","SEO","20","20","[c]","[c]"
"In post","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","London","AA","70","70","25000","23670"
"In post","2023","50-59","Undeclared","London","AO","220","205","29120","26920"
"In post","2023","50-59","Undeclared","London","EO","355","340","32480","32090"
"In post","2023","50-59","Undeclared","London","G6","180","175","74600","72230"
"In post","2023","50-59","Undeclared","London","G7","295","290","60730","60010"
"In post","2023","50-59","Undeclared","London","HEO","270","265","38690","38660"
"In post","2023","50-59","Undeclared","London","SCS level","80","75","101100","89760"
"In post","2023","50-59","Undeclared","London","SEO","225","220","46800","46000"
"In post","2023","50-59","Undeclared","London","Unknown","35","35","35520","33820"
"In post","2023","50-59","Undeclared","Outside London","AA","450","420","22030","21760"
"In post","2023","50-59","Undeclared","Outside London","AO","2210","2005","26590","22520"
"In post","2023","50-59","Undeclared","Outside London","EO","1915","1805","29810","28120"
"In post","2023","50-59","Undeclared","Outside London","G6","230","225","71330","70010"
