"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Female","485","455","45430","41640"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Male","315","310","45580","41640"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Scottish Government","Female","125","120","36500","37060"
"In post","2023","Declared disabled","Scottish Prison Service","Scottish Government","Male","250","225","37860","37060"
"In post","2023","Declared disabled","Scottish Prison Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Female","30","30","47880","41320"
"In post","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Security Scotland","Scottish Government","Female","250","230","30770","29100"
"In post","2023","Declared disabled","Social Security Scotland","Scottish Government","Male","145","140","29710","29100"
"In post","2023","Declared disabled","Social Security Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Female","110","105","38640","34920"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Male","130","130","43700","42620"
"In post","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","135","120","34390","30320"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","65","65","37750","34870"
"In post","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Scottish Government","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Scottish Government","Male","30","25","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Female","165","155","43910","39910"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Male","90","90","47500","41280"
"In post","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Female","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Male","45","40","37490","34370"
"In post","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Female","390","345","34150","31560"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Male","245","220","34450","31560"
"In post","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Female","160","150","33420","30900"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Male","140","130","37200","32970"
"In post","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Female","210","195","41320","39690"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Male","150","140","42080","39690"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Female","40","35","35240","31940"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Male","25","25","[c]","[c]"
