"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Department for International Trade","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Security","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Social Research","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Statistics","G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Statistics","HEO","10","10","34440","35010"
"In post","2023","20-29","Department for International Trade","Statistics","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Unknown","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for International Trade","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","G7","10","10","54280","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G7","20","20","54440","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","HEO","10","10","33450","34310"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","10","10","28610","28850"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","HEO","25","25","33220","34150"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO","15","15","39860","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","50","50","28130","28850"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6","15","15","64940","64970"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G7","140","135","54180","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","HEO","180","180","33460","34090"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO","130","130","40100","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G7","10","10","52190","52160"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO","10","10","39700","40390"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G7","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","EO","5","5","[c]","[c]"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G7","10","10","54790","54630"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","HEO","30","30","32810","33880"
"In post","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO","10","10","41670","42230"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","G7","10","10","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","HEO","25","25","34240","35400"
"In post","2023","20-29","Department for Transport (excl. agencies)","Commercial","SEO","10","10","42960","43750"
"In post","2023","20-29","Department for Transport (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Transport (excl. agencies)","Communications","G7","[c]","[c]","[c]","[c]"
