"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Central Valleys","Female","15","15","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Central Valleys","Male","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Conwy and Denbighshire","Female","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","South West Wales","Female","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","South West Wales","Male","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","Swansea","Male","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Bradford","Female","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Calderdale and Kirklees","Female","15","15","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Calderdale and Kirklees","Male","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Leeds","Female","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Wakefield","Female","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Bedford","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cumbria","West Cumbria","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","Nottingham","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","Nottingham","Male","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Devon","Devon CC","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Dorset","Female","10","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Cambridgeshire CC","Female","90","90","33700","33990"
"In post","2023","Intelligence Analysis","East Anglia","Cambridgeshire CC","Male","195","195","35050","34300"
"In post","2023","Intelligence Analysis","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Peterborough","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","Suffolk CC","Female","35","30","29980","26480"
"In post","2023","Intelligence Analysis","East Anglia","Suffolk CC","Male","45","40","30340","27650"
"In post","2023","Intelligence Analysis","East Wales","Cardiff and Vale of Glamorgan","Female","20","15","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Monmouthshire and Newport","Female","20","20","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Monmouthshire and Newport","Male","15","15","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","20","20","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","15","15","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","15","10","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","10","10","[c]","[c]"
