"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Liverpool","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Manchester","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Manchester","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Monmouthshire and Newport","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Nottingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Oxfordshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Portsmouth","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sheffield","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sheffield","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Swansea","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tower Hamlets","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tyneside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tyneside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Sussex (South West)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Sussex (South West)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Westminster","London","Female","55","[c]","41450","35410"
"New entrant CS","2023","Finance","Westminster","London","Male","65","[c]","38820","34270"
"New entrant CS","2023","Finance","Wiltshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wiltshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Somerset CC","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Somerset CC","Outside London","Male","30","[c]","28200","27610"
"New entrant CS","2023","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","60","[c]","28370","22680"
"New entrant CS","2023","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Birmingham","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bristol, City of","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bristol, City of","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bromley","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bromley","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Buckinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cambridgeshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Female","45","[c]","29860","25750"
"New entrant CS","2023","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","City of Edinburgh","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Coventry","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Croydon","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Darlington","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Darlington","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Devon CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Dorset","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Dorset","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ealing","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ealing","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Riding of Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Glasgow City","Outside London","Female","30","[c]","32050","30170"
"New entrant CS","2023","Human Resources","Glasgow City","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South West","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South West","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hackney and Newham","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lancaster and Wyre","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lancaster and Wyre","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leeds","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lincolnshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Liverpool","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Liverpool","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Manchester","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Monmouthshire and Newport","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Monmouthshire and Newport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Norwich and East Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Norwich and East Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Nottingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Oxfordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Oxfordshire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Portsmouth","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Portsmouth","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Sefton","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Sheffield","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Shropshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Somerset CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West Wales","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Staffordshire CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Swansea","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Swansea","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tower Hamlets","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tyneside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tyneside","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
