"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Transport","Social Research","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Social Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Social Research","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Social Research","Westminster","45","40","53610","55190"
"In post","2023","Analysis","Department for Transport","Statistics","Birmingham","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Statistics","Leeds","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Statistics","Westminster","65","65","46520","43750"
"In post","2023","Analysis","Department for Transport","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Manchester","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Sheffield","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Westminster","20","20","50010","43760"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Sheffield","10","10","48470","48960"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Westminster","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Leeds","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Sheffield","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Westminster","25","25","44610","39150"
"In post","2023","Analysis","Department for Work and Pensions","Other","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Leeds","20","20","46220","43700"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Manchester","20","20","36260","34170"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Sheffield","50","45","49230","51670"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Tyneside","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Westminster","95","90","50050","43760"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Sefton","10","10","41230","40820"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Sheffield","[c]","[c]","[c]","[c]"
