"Status","Year","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","AA","250","[c]","20120","19930"
"Leaver CS","2023","HM Courts and Tribunals Service","AO","1260","[c]","22320","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","EO","220","[c]","27220","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","G6","15","[c]","68170","69080"
"Leaver CS","2023","HM Courts and Tribunals Service","G7","40","[c]","57060","56080"
"Leaver CS","2023","HM Courts and Tribunals Service","HEO","100","[c]","33010","34260"
"Leaver CS","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","SEO","125","[c]","42630","43650"
"Leaver CS","2023","HM Land Registry","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","AO","125","[c]","23510","23390"
"Leaver CS","2023","HM Land Registry","EO","145","[c]","28970","28080"
"Leaver CS","2023","HM Land Registry","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","G7","25","[c]","58880","57880"
"Leaver CS","2023","HM Land Registry","HEO","100","[c]","35890","34850"
"Leaver CS","2023","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","SEO","85","[c]","43670","42100"
"Leaver CS","2023","HM Prison and Probation Service","AA","1095","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","AO","3250","[c]","29610","29130"
"Leaver CS","2023","HM Prison and Probation Service","EO","520","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","HEO","265","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","SEO","155","[c]","50700","52280"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","1955","[c]","36030","29050"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","AA","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","AO","2070","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","EO","840","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","G6","110","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","G7","255","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HEO","605","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","SCS level","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","SEO","335","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","AO","45","[c]","22180","22750"
"Leaver CS","2023","HM Treasury (excl. agencies)","EO","35","[c]","26870","27090"
"Leaver CS","2023","HM Treasury (excl. agencies)","G6","25","[c]","64670","64260"
"Leaver CS","2023","HM Treasury (excl. agencies)","G7","75","[c]","54570","54090"
"Leaver CS","2023","HM Treasury (excl. agencies)","HEO","75","[c]","33890","33630"
"Leaver CS","2023","HM Treasury (excl. agencies)","SCS level","15","[c]","102470","88690"
"Leaver CS","2023","HM Treasury (excl. agencies)","SEO","20","[c]","39840","38890"
"Leaver CS","2023","Health and Safety Executive","AO","25","[c]","22180","22410"
"Leaver CS","2023","Health and Safety Executive","EO","35","[c]","28070","27350"
"Leaver CS","2023","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","G7","30","[c]","61180","59630"
"Leaver CS","2023","Health and Safety Executive","HEO","35","[c]","33300","32800"
"Leaver CS","2023","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","SEO","85","[c]","48530","45720"
"Leaver CS","2023","Home Office","AA","110","[c]","21720","22460"
"Leaver CS","2023","Home Office","AO","665","[c]","23050","22400"
"Leaver CS","2023","Home Office","EO","920","[c]","27520","26750"
"Leaver CS","2023","Home Office","G6","70","[c]","71300","70840"
"Leaver CS","2023","Home Office","G7","185","[c]","58870","59290"
"Leaver CS","2023","Home Office","HEO","310","[c]","35040","35490"
"Leaver CS","2023","Home Office","SCS level","30","[c]","95220","85230"
"Leaver CS","2023","Home Office","SEO","220","[c]","42610","43000"
"Leaver CS","2023","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","AO","10","[c]","21400","21810"
"Leaver CS","2023","Intellectual Property Office","EO","35","[c]","26840","25040"
"Leaver CS","2023","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","G7","10","[c]","61930","60790"
"Leaver CS","2023","Intellectual Property Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","SEO","20","[c]","44130","42910"
"Leaver CS","2023","Legal Aid Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","AO","35","[c]","21470","21780"
"Leaver CS","2023","Legal Aid Agency","EO","15","[c]","26880","26900"
"Leaver CS","2023","Legal Aid Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","SEO","10","[c]","42670","41820"
"Leaver CS","2023","Maritime and Coastguard Agency","AO","55","[c]","22270","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","EO","40","[c]","26750","26960"
"Leaver CS","2023","Maritime and Coastguard Agency","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","G7","25","[c]","53670","53380"
"Leaver CS","2023","Maritime and Coastguard Agency","HEO","35","[c]","31990","31660"
"Leaver CS","2023","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","SEO","30","[c]","42580","41310"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","EO","35","[c]","28410","27840"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","G6","30","[c]","70310","68550"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","G7","30","[c]","54690","54990"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","HEO","35","[c]","33930","33500"
