"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Westminster","London","120","120","47260","43650"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","Coventry","Outside London","20","20","34670","37160"
"In post","2023","Digital, Data & Technology","HM Land Registry","Croydon","London","45","45","43540","43020"
"In post","2023","Digital, Data & Technology","HM Land Registry","Dorset","Outside London","10","10","35130","37160"
"In post","2023","Digital, Data & Technology","HM Land Registry","Durham","Outside London","15","15","38540","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Gloucestershire CC","Outside London","10","10","44510","39490"
"In post","2023","Digital, Data & Technology","HM Land Registry","Kingston upon Hull, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","Mid Lancashire","Outside London","10","10","41180","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Nottingham","Outside London","30","30","40040","39490"
"In post","2023","Digital, Data & Technology","HM Land Registry","Peterborough","Outside London","15","15","41260","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Plymouth","Outside London","460","435","39920","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Swansea","Outside London","25","25","38470","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","Telford and Wrekin","Outside London","10","10","38040","34850"
"In post","2023","Digital, Data & Technology","HM Land Registry","Wirral","Outside London","30","30","32860","28080"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","50","50","36650","34700"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","70","70","40440","35510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","115","115","43190","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","135","130","38160","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","105","100","44590","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Croydon","London","50","50","53160","45370"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","85","85","39240","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","340","335","42070","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","410","405","49890","45520"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","420","405","40830","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","160","155","40200","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","25","25","37420","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","35","35","40580","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","25","25","41010","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","65","55","38070","36990"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","735","720","44560","42510"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","805","785","44220","42140"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","270","260","43770","42150"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Westminster","London","30","30","65100","65230"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","Westminster","London","15","15","54230","54090"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Sefton","Outside London","70","70","38520","32800"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Health and Safety Executive","York","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Barnet","London","130","130","46410","43210"
"In post","2023","Digital, Data & Technology","Home Office","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Croydon","London","740","725","49000","43660"
"In post","2023","Digital, Data & Technology","Home Office","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Greater Manchester South West","Outside London","270","270","44220","39640"
"In post","2023","Digital, Data & Technology","Home Office","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Liverpool","Outside London","80","75","43040","39190"
"In post","2023","Digital, Data & Technology","Home Office","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
