"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Home Office","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","London","London","55","[c]","50710","43310"
"Leaver Dept.","2023","Home Office","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","North West (England)","Outside London","15","[c]","39420","39190"
"Leaver Dept.","2023","Home Office","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","London","London","15","[c]","46430","43210"
"Leaver Dept.","2023","Home Office","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Operational Delivery","Wales","Outside London","15","[c]","44060","29760"
"Leaver Dept.","2023","Intellectual Property Office","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Policy","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Outside London","10","[c]","28900","27450"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Policy","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Digital, Data and Technology","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Commercial","South West (England)","Outside London","15","[c]","40060","41200"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Outside London","15","[c]","42150","40580"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","London","London","15","[c]","57830","46110"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Geography","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","London","London","15","[c]","41030","38020"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Outside London","15","[c]","25790","22220"
