"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Policy","London","20","[c]","57240","53130"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Digital, Data and Technology","Outside London","15","[c]","38600","39040"
"Leaver CS","2023","40-49","Department for Transport","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Operational Delivery","London","10","[c]","30780","31220"
"Leaver CS","2023","40-49","Department for Transport","Operational Delivery","Outside London","175","[c]","25880","26130"
"Leaver CS","2023","40-49","Department for Transport","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Transport","Unknown","London","25","[c]","64350","61800"
"Leaver CS","2023","40-49","Department for Transport","Unknown","Outside London","10","[c]","44070","41990"
"Leaver CS","2023","40-49","Department for Work and Pensions","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Counter Fraud","Outside London","35","[c]","26880","28120"
"Leaver CS","2023","40-49","Department for Work and Pensions","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Digital, Data and Technology","Outside London","50","[c]","53140","54500"
"Leaver CS","2023","40-49","Department for Work and Pensions","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Operational Delivery","London","140","[c]","31210","31060"
"Leaver CS","2023","40-49","Department for Work and Pensions","Operational Delivery","Outside London","845","[c]","26440","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Other","Outside London","50","[c]","23140","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","London","20","[c]","67840","67080"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","Outside London","10","[c]","54650","40590"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","London","155","[c]","50800","46000"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","Outside London","150","[c]","40880","37920"
"Leaver CS","2023","40-49","Department of Health and Social Care","Other","London","10","[c]","62550","64400"
"Leaver CS","2023","40-49","Department of Health and Social Care","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","London","25","[c]","47570","41660"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","Outside London","85","[c]","38190","35610"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Digital, Data and Technology","Outside London","25","[c]","45350","39520"
"Leaver CS","2023","40-49","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","Outside London","25","[c]","28050","23390"
"Leaver CS","2023","40-49","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","Outside London","260","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Policy","Outside London","[c]","[c]","[c]","[c]"
