"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Devon","Outside London","Unknown","55","[c]","28840","25750"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","Heterosexual / straight","70","[c]","29110","28120"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Dorset and Somerset","Outside London","Unknown","35","[c]","32040","28040"
"New entrant CS","2023","40-49","East Anglia","Outside London","Heterosexual / straight","165","[c]","31470","28880"
"New entrant CS","2023","40-49","East Anglia","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Anglia","Outside London","Unknown","85","[c]","30780","26100"
"New entrant CS","2023","40-49","East Wales","Outside London","Heterosexual / straight","280","[c]","35740","31560"
"New entrant CS","2023","40-49","East Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Wales","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Wales","Outside London","Unknown","80","[c]","29360","25750"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","60","[c]","27620","27500"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","Heterosexual / straight","230","[c]","35020","29100"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Eastern Scotland","Outside London","Unknown","245","[c]","35710","29100"
"New entrant CS","2023","40-49","Essex","Outside London","Heterosexual / straight","45","[c]","31900","25750"
"New entrant CS","2023","40-49","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Essex","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","420","[c]","37270","33830"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","160","[c]","36370","32500"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","Heterosexual / straight","255","[c]","35220","28880"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Greater Manchester","Outside London","Unknown","155","[c]","30960","25750"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","190","[c]","34180","30910"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Hampshire and Isle of Wight","Outside London","Unknown","125","[c]","32370","26020"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","50","[c]","29610","24030"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Highlands and Islands","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - East","London","Heterosexual / straight","190","[c]","47280","40000"
"New entrant CS","2023","40-49","Inner London - East","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - East","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - East","London","Unknown","70","[c]","38810","29750"
"New entrant CS","2023","40-49","Inner London - West","London","Heterosexual / straight","295","[c]","50140","44000"
"New entrant CS","2023","40-49","Inner London - West","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - West","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inner London - West","London","Unknown","145","[c]","51540","41410"
"New entrant CS","2023","40-49","Kent","Outside London","Heterosexual / straight","110","[c]","28270","25880"
"New entrant CS","2023","40-49","Kent","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Kent","Outside London","Unknown","85","[c]","27520","25750"
"New entrant CS","2023","40-49","Lancashire","Outside London","Heterosexual / straight","120","[c]","29340","24070"
"New entrant CS","2023","40-49","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Lancashire","Outside London","Unknown","55","[c]","26350","23520"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","85","[c]","27520","23640"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","25440","22810"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","Heterosexual / straight","50","[c]","29360","26880"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Lincolnshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Merseyside","Outside London","Heterosexual / straight","175","[c]","27990","23640"
"New entrant CS","2023","40-49","Merseyside","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Merseyside","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Merseyside","Outside London","Unknown","235","[c]","24780","22400"
"New entrant CS","2023","40-49","North Eastern Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Eastern Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","Heterosexual / straight","65","[c]","35480","30320"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","North Yorkshire","Outside London","Unknown","35","[c]","34700","30790"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","Heterosexual / straight","45","[c]","29100","25750"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland","Outside London","Unknown","60","[c]","27310","22520"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","195","[c]","33560","28120"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Unknown","90","[c]","27700","25750"
"New entrant CS","2023","40-49","Outer London - East and North East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - East and North East","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - South","London","Heterosexual / straight","60","[c]","33320","29750"
"New entrant CS","2023","40-49","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - South","London","Unknown","150","[c]","33150","29750"
"New entrant CS","2023","40-49","Outer London - West and North West","London","Heterosexual / straight","65","[c]","34340","29840"
"New entrant CS","2023","40-49","Outer London - West and North West","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outer London - West and North West","London","Unknown","90","[c]","33120","29750"
"New entrant CS","2023","40-49","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","Heterosexual / straight","125","[c]","35910","30180"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Shropshire and Staffordshire","Outside London","Unknown","80","[c]","31370","28880"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","Heterosexual / straight","100","[c]","33600","27720"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","South Yorkshire","Outside London","Unknown","120","[c]","29720","25750"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","Heterosexual / straight","40","[c]","27800","22860"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Southern Scotland","Outside London","Unknown","45","[c]","27520","22920"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","Heterosexual / straight","100","[c]","35440","30320"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Surrey, East and West Sussex","Outside London","Unknown","50","[c]","34370","28880"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","Heterosexual / straight","145","[c]","32260","28880"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tees Valley and Durham","Outside London","Unknown","80","[c]","26840","23310"
"New entrant CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","Heterosexual / straight","270","[c]","33110","29100"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Central Scotland","Outside London","Unknown","260","[c]","30150","25710"
"New entrant CS","2023","40-49","West Midlands","Outside London","Heterosexual / straight","225","[c]","32230","25530"
"New entrant CS","2023","40-49","West Midlands","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Midlands","Outside London","Unknown","145","[c]","30620","23640"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","Heterosexual / straight","175","[c]","26520","22500"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Wales and The Valleys","Outside London","Unknown","55","[c]","24860","22500"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","Heterosexual / straight","205","[c]","34300","28880"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","West Yorkshire","Outside London","Unknown","105","[c]","31640","25880"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","55","[c]","31800","28030"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","75","[c]","36320","32380"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","55","[c]","31100","27280"
"New entrant CS","2023","50-59","Cheshire","Outside London","Heterosexual / straight","60","[c]","34650","33190"
"New entrant CS","2023","50-59","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cheshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","35","[c]","31520","25920"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cumbria","Outside London","Heterosexual / straight","40","[c]","33940","23230"
"New entrant CS","2023","50-59","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cumbria","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","115","[c]","31570","24110"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Unknown","90","[c]","28480","23230"
"New entrant CS","2023","50-59","Devon","Outside London","Heterosexual / straight","105","[c]","30620","27810"
"New entrant CS","2023","50-59","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Devon","Outside London","Unknown","50","[c]","28000","25920"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","Heterosexual / straight","70","[c]","29690","25870"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Dorset and Somerset","Outside London","Unknown","35","[c]","25670","23390"
"New entrant CS","2023","50-59","East Anglia","Outside London","Heterosexual / straight","145","[c]","28880","24070"
"New entrant CS","2023","50-59","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Anglia","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Anglia","Outside London","Unknown","70","[c]","28530","24910"
"New entrant CS","2023","50-59","East Wales","Outside London","Heterosexual / straight","160","[c]","33330","25610"
"New entrant CS","2023","50-59","East Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Wales","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Wales","Outside London","Unknown","75","[c]","29740","25750"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","45","[c]","26910","23640"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","Heterosexual / straight","130","[c]","33720","29100"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Eastern Scotland","Outside London","Unknown","210","[c]","34520","29100"
"New entrant CS","2023","50-59","Essex","Outside London","Heterosexual / straight","45","[c]","25730","23640"
"New entrant CS","2023","50-59","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Essex","Outside London","Unknown","40","[c]","28190","25880"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","290","[c]","40510","39500"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","125","[c]","40090","33000"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","Heterosexual / straight","130","[c]","35620","26380"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Greater Manchester","Outside London","Unknown","90","[c]","32740","26780"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","250","[c]","29730","24070"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Hampshire and Isle of Wight","Outside London","Unknown","115","[c]","28500","23230"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","40","[c]","31500","23640"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","30","[c]","24500","23430"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","Heterosexual / straight","35","[c]","26740","22220"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Highlands and Islands","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inner London - East","London","Heterosexual / straight","115","[c]","46160","41480"
"New entrant CS","2023","50-59","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inner London - East","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inner London - East","London","Unknown","40","[c]","40520","27640"
"New entrant CS","2023","50-59","Inner London - West","London","Heterosexual / straight","185","[c]","49010","42540"
"New entrant CS","2023","50-59","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inner London - West","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inner London - West","London","Unknown","115","[c]","50540","37850"
"New entrant CS","2023","50-59","Kent","Outside London","Heterosexual / straight","85","[c]","30210","25750"
"New entrant CS","2023","50-59","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Kent","Outside London","Unknown","85","[c]","28340","25750"
"New entrant CS","2023","50-59","Lancashire","Outside London","Heterosexual / straight","110","[c]","28480","23640"
"New entrant CS","2023","50-59","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Lancashire","Outside London","Unknown","55","[c]","29600","24070"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","70","[c]","26220","23230"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","28790","23640"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","Heterosexual / straight","45","[c]","32720","28880"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Lincolnshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Merseyside","Outside London","Heterosexual / straight","140","[c]","27020","23640"
"New entrant CS","2023","50-59","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Merseyside","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Merseyside","Outside London","Unknown","225","[c]","23940","22400"
"New entrant CS","2023","50-59","North Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Eastern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","Heterosexual / straight","60","[c]","34920","30320"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","North Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northern Ireland","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","130","[c]","35400","28120"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Northumberland, and Tyne and Wear","Outside London","Unknown","75","[c]","30390","22520"
"New entrant CS","2023","50-59","Outer London - East and North East","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - East and North East","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - South","London","Heterosexual / straight","50","[c]","34410","29750"
"New entrant CS","2023","50-59","Outer London - South","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - South","London","Unknown","95","[c]","31950","26920"
"New entrant CS","2023","50-59","Outer London - West and North West","London","Heterosexual / straight","40","[c]","32260","29750"
"New entrant CS","2023","50-59","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outer London - West and North West","London","Unknown","95","[c]","31100","29750"
"New entrant CS","2023","50-59","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Shropshire and Staffordshire","Outside London","Heterosexual / straight","105","[c]","31710","27310"
