"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","95","85","38600","38470"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","HEO","35","30","34320","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Scotland","SEO","10","10","38510","38470"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","HEO","30","25","35500","34970"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South East (England)","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","EO","10","10","27970","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","HEO","20","15","34310","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","South West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","EO","20","15","28120","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","HEO","25","25","34290","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Wales","SEO","15","15","38660","38470"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AO","10","10","21670","21690"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","25","25","28120","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","HEO","30","30","34370","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO","20","15","38670","38470"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","35","30","28120","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6","20","20","67620","66860"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","50","45","50710","50160"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","90","80","34380","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","60","55","38770","38470"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","EO","30","30","27020","26960"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Wales","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Wales","EO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
