"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","SEO/HEO","15","[c]","33270","33570"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","G6/G7","10","[c]","52740","51850"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","G6/G7","20","[c]","56260","53490"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","SEO/HEO","30","[c]","39380","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","AA/AO","85","[c]","21650","21430"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","EO","55","[c]","25400","25160"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","G6/G7","20","[c]","59680","59520"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","SEO/HEO","60","[c]","35540","33130"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","AA/AO","20","[c]","19390","19080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","AA/AO","15","[c]","24820","24900"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","EO","20","[c]","28630","27680"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","G6/G7","170","[c]","57970","53600"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","SCS level","30","[c]","85020","74340"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","London","SEO/HEO","150","[c]","37460","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","G6/G7","15","[c]","54370","51150"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","SEO/HEO","25","[c]","33290","31120"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","G6/G7","15","[c]","52640","48910"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","EO","10","[c]","29730","30410"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","G6/G7","15","[c]","53420","48540"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","SEO/HEO","30","[c]","37870","39650"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","G6/G7","55","[c]","55770","53030"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","London","SEO/HEO","60","[c]","35360","35040"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","London","G6/G7","15","[c]","60000","54320"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
