"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","London","Inner London - West","25","[c]","54710","38660"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Health and Safety Executive","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","London","Inner London - West","35","[c]","46050","42710"
"Leaver Dept.","2023","Analysis","Home Office","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intellectual Property Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","London","Inner London - West","15","[c]","46510","47500"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","London","Inner London - East","30","[c]","47490","42010"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","National Infrastructure Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Budget Responsibility","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Space Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Inner London - West","20","[c]","40040","34130"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","20","[c]","30810","30880"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Wales","East Wales","40","[c]","34910","31560"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Building Digital UK","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","London","Inner London - West","10","[c]","31850","32000"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","North West (England)","Greater Manchester","15","[c]","39450","39090"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","15","[c]","37660","39710"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","10","[c]","32940","31350"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Actuary's Department","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","London","Inner London - West","15","[c]","58630","56200"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
