"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","Male","45","[c]","28450","27140"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Female","50","[c]","37760","37320"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","SEO/HEO","Male","65","[c]","38320","38020"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Female","40","[c]","37420","35410"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Infrastructure Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Infrastructure Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Infrastructure Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Infrastructure Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Records of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Public Guardian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Registers of Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Royal Fleet Auxiliary","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Royal Fleet Auxiliary","Unknown","Male","40","[c]","28940","29860"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Rural Payments Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Fiscal Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Fiscal Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Forestry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Forestry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Prison Service","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Social Security Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Standards and Testing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Standards and Testing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Student Awards Agency for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Submarine Delivery Agency","Unknown","Male","30","[c]","31010","31710"
"Leaver CS","2023","20-29","Teaching Regulation Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Transport Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
