"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared disabled","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","Female","70","[c]","45720","39370"
"Leaver CS","2023","40-49","Declared disabled","London","Male","70","[c]","50530","42800"
"Leaver CS","2023","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North West (England)","Female","50","[c]","31390","27570"
"Leaver CS","2023","40-49","Declared disabled","North West (England)","Male","45","[c]","34140","28120"
"Leaver CS","2023","40-49","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South East (England)","Female","45","[c]","31650","27650"
"Leaver CS","2023","40-49","Declared disabled","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Wales","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Midlands (England)","Female","125","[c]","30700","28120"
"Leaver CS","2023","40-49","Declared non-disabled","East Midlands (England)","Male","80","[c]","34530","28120"
"Leaver CS","2023","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East of England","Female","140","[c]","32670","28120"
"Leaver CS","2023","40-49","Declared non-disabled","East of England","Male","85","[c]","32160","29280"
"Leaver CS","2023","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","London","Female","535","[c]","48840","44200"
"Leaver CS","2023","40-49","Declared non-disabled","London","Male","380","[c]","57200","55020"
"Leaver CS","2023","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","North East (England)","Female","105","[c]","30880","24520"
"Leaver CS","2023","40-49","Declared non-disabled","North East (England)","Male","70","[c]","36800","29430"
"Leaver CS","2023","40-49","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","North West (England)","Female","210","[c]","29820","26420"
"Leaver CS","2023","40-49","Declared non-disabled","North West (England)","Male","155","[c]","36600","28120"
"Leaver CS","2023","40-49","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scotland","Female","150","[c]","31650","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Scotland","Male","115","[c]","37370","30450"
"Leaver CS","2023","40-49","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","South East (England)","Female","230","[c]","32690","28120"
"Leaver CS","2023","40-49","Declared non-disabled","South East (England)","Male","180","[c]","35870","29850"
"Leaver CS","2023","40-49","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","South West (England)","Female","195","[c]","36130","30190"
"Leaver CS","2023","40-49","Declared non-disabled","South West (England)","Male","195","[c]","40830","39600"
"Leaver CS","2023","40-49","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Wales","Female","135","[c]","27730","22500"
"Leaver CS","2023","40-49","Declared non-disabled","Wales","Male","105","[c]","34950","27840"
"Leaver CS","2023","40-49","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","West Midlands (England)","Female","165","[c]","32410","28120"
"Leaver CS","2023","40-49","Declared non-disabled","West Midlands (England)","Male","120","[c]","36480","29590"
"Leaver CS","2023","40-49","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Female","135","[c]","35520","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Male","115","[c]","38090","29970"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Male","50","[c]","54190","53850"
"Leaver CS","2023","40-49","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","Female","245","[c]","51910","48860"
"Leaver CS","2023","40-49","Unknown","London","Male","200","[c]","58720","55900"
"Leaver CS","2023","40-49","Unknown","North East (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Female","80","[c]","36670","31770"
"Leaver CS","2023","40-49","Unknown","North West (England)","Male","80","[c]","34670","27570"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","Female","100","[c]","34160","31960"
"Leaver CS","2023","40-49","Unknown","Scotland","Male","85","[c]","36570","29940"
"Leaver CS","2023","40-49","Unknown","South East (England)","Female","70","[c]","35970","27520"
"Leaver CS","2023","40-49","Unknown","South East (England)","Male","85","[c]","34840","31060"
"Leaver CS","2023","40-49","Unknown","South West (England)","Female","65","[c]","38320","37590"
"Leaver CS","2023","40-49","Unknown","South West (England)","Male","85","[c]","40970","39950"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Female","40","[c]","33450","26420"
"Leaver CS","2023","40-49","Unknown","Wales","Male","45","[c]","37930","29530"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Female","55","[c]","33570","24160"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Male","55","[c]","40870","30320"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Female","75","[c]","37430","32870"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Male","65","[c]","45510","49530"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","Female","45","[c]","30830","29290"
"Leaver CS","2023","50-59","Declared disabled","East of England","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","Female","90","[c]","42560","35410"
"Leaver CS","2023","50-59","Declared disabled","London","Male","75","[c]","49230","38920"
"Leaver CS","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","Female","55","[c]","30990","28120"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","Female","115","[c]","27780","22400"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","Male","50","[c]","27140","24390"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","Female","50","[c]","39050","28120"
"Leaver CS","2023","50-59","Declared disabled","Scotland","Male","45","[c]","33700","34730"
"Leaver CS","2023","50-59","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","Female","75","[c]","35100","28120"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","Male","50","[c]","29470","27530"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","Female","60","[c]","32140","28120"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","Male","55","[c]","34710","31920"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
