"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","The Insolvency Service","Inner London - East","Hackney and Newham","40","35","39920","37960"
"In post","2023","30-39","The Insolvency Service","Kent","Medway","10","5","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Outer London - South","Croydon","15","15","35360","30270"
"In post","2023","30-39","The Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","West Midlands","Birmingham","75","70","30100","26940"
"In post","2023","30-39","The Insolvency Service","West Yorkshire","Leeds","25","25","30770","28840"
"In post","2023","30-39","The National Archives","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","30-39","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","125","120","36400","35200"
"In post","2023","30-39","Transport Scotland","Eastern Scotland","City of Edinburgh","30","25","42370","39990"
"In post","2023","30-39","Transport Scotland","West Central Scotland","Glasgow City","100","100","43490","41640"
"In post","2023","30-39","UK Debt Management Office","Inner London - West","Camden and City of London","25","25","55620","50000"
"In post","2023","30-39","UK Export Finance","Inner London - West","Westminster","115","115","56080","53190"
"In post","2023","30-39","UK Export Finance","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Export Finance","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","55","50","38400","38970"
"In post","2023","30-39","UK Health Security Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Anglia","Cambridgeshire CC","35","30","39560","35570"
"In post","2023","30-39","UK Health Security Agency","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Anglia","Suffolk CC","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Essex","West Essex","10","10","38660","37270"
"In post","2023","30-39","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","45320","49590"
"In post","2023","30-39","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","55","39010","33710"
"In post","2023","30-39","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","170","165","35900","37060"
"In post","2023","30-39","UK Health Security Agency","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Greater Manchester","Manchester","70","65","32920","27550"
"In post","2023","30-39","UK Health Security Agency","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Hampshire and Isle of Wight","South Hampshire","10","10","38860","38000"
"In post","2023","30-39","UK Health Security Agency","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - East","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Inner London - West","Westminster","285","275","51060","53400"
"In post","2023","30-39","UK Health Security Agency","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Merseyside","Liverpool","15","15","43170","43530"
"In post","2023","30-39","UK Health Security Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Northumberland, and Tyne and Wear","Tyneside","20","15","45830","42910"
"In post","2023","30-39","UK Health Security Agency","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - East and North East","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - West and North West","Barnet","240","230","41410","40880"
"In post","2023","30-39","UK Health Security Agency","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - West and North West","Harrow and Hillingdon","10","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Health Security Agency","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
