"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Delivery","North West (England)","Wirral","Outside London","1985","1735","26720","26650"
"In post","2023","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","Outside London","65","65","28050","25750"
"In post","2023","Operational Delivery","Northern Ireland","Ards and North Down","Outside London","85","80","30570","26420"
"In post","2023","Operational Delivery","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","10","10","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Belfast","Outside London","1840","1695","28080","25880"
"In post","2023","Operational Delivery","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","Outside London","290","285","27710","25810"
"In post","2023","Operational Delivery","Northern Ireland","Mid Ulster","Outside London","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Mid and East Antrim","Outside London","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Northern Ireland","Newry, Mourne and Down","Outside London","5","5","[c]","[c]"
"In post","2023","Operational Delivery","Overseas","Overseas","Overseas","285","285","46500","47380"
"In post","2023","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","Outside London","995","915","37330","28990"
"In post","2023","Operational Delivery","Scotland","Angus and Dundee City","Outside London","865","780","26070","24490"
"In post","2023","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","65","55","27400","28120"
"In post","2023","Operational Delivery","Scotland","City of Edinburgh","Outside London","3500","3305","31030","28130"
"In post","2023","Operational Delivery","Scotland","Clackmannanshire and Fife","Outside London","780","720","30810","28490"
"In post","2023","Operational Delivery","Scotland","Dumfries and Galloway","Outside London","270","250","31050","28490"
"In post","2023","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","550","500","27490","28120"
"In post","2023","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","755","710","30010","28120"
"In post","2023","Operational Delivery","Scotland","East Lothian and Midlothian","Outside London","95","85","28560","28120"
"In post","2023","Operational Delivery","Scotland","Falkirk","Outside London","1435","1255","28190","28120"
"In post","2023","Operational Delivery","Scotland","Glasgow City","Outside London","7540","6870","28180","26380"
"In post","2023","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","895","800","30070","28120"
"In post","2023","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","520","480","29050","28120"
"In post","2023","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","80","70","27890","28120"
"In post","2023","Operational Delivery","Scotland","Na h-Eileanan Siar","Outside London","55","50","28780","28120"
"In post","2023","Operational Delivery","Scotland","North Lanarkshire","Outside London","1210","1085","27960","28120"
"In post","2023","Operational Delivery","Scotland","Orkney Islands","Outside London","15","10","29000","28120"
"In post","2023","Operational Delivery","Scotland","Perth and Kinross, and Stirling","Outside London","825","770","31900","31290"
"In post","2023","Operational Delivery","Scotland","Scottish Borders","Outside London","80","75","28370","28120"
"In post","2023","Operational Delivery","Scotland","Shetland Islands","Outside London","35","35","27520","26780"
"In post","2023","Operational Delivery","Scotland","South Ayrshire","Outside London","130","115","27750","28120"
"In post","2023","Operational Delivery","Scotland","South Lanarkshire","Outside London","2295","2025","26830","23190"
"In post","2023","Operational Delivery","Scotland","West Lothian","Outside London","210","195","28220","28120"
"In post","2023","Operational Delivery","South East (England)","Berkshire","Outside London","1310","1220","31070","30560"
"In post","2023","Operational Delivery","South East (England)","Brighton and Hove","Outside London","505","450","29800","28120"
"In post","2023","Operational Delivery","South East (England)","Buckinghamshire","Outside London","965","905","31800","30940"
"In post","2023","Operational Delivery","South East (England)","Central Hampshire","Outside London","1180","1130","32190","30880"
"In post","2023","Operational Delivery","South East (England)","East Kent","Outside London","3885","3625","28560","26180"
"In post","2023","Operational Delivery","South East (England)","East Surrey","Outside London","955","905","34900","34110"
"In post","2023","Operational Delivery","South East (England)","East Sussex CC","Outside London","1610","1440","27650","28120"
"In post","2023","Operational Delivery","South East (England)","Isle of Wight","Outside London","805","740","29340","28480"
"In post","2023","Operational Delivery","South East (England)","Kent Thames Gateway","Outside London","1410","1320","31720","31280"
"In post","2023","Operational Delivery","South East (England)","Medway","Outside London","1215","1150","32560","31280"
"In post","2023","Operational Delivery","South East (England)","Mid Kent","Outside London","885","830","31430","30810"
"In post","2023","Operational Delivery","South East (England)","Milton Keynes","Outside London","885","835","30250","28480"
"In post","2023","Operational Delivery","South East (England)","North Hampshire","Outside London","575","535","30100","28120"
"In post","2023","Operational Delivery","South East (England)","Oxfordshire CC","Outside London","1535","1425","32350","30880"
"In post","2023","Operational Delivery","South East (England)","Portsmouth","Outside London","1760","1610","28580","26840"
"In post","2023","Operational Delivery","South East (England)","South Hampshire","Outside London","2410","1955","26900","24280"
"In post","2023","Operational Delivery","South East (England)","Southampton","Outside London","670","615","30150","27810"
"In post","2023","Operational Delivery","South East (England)","West Kent","Outside London","110","105","31450","31280"
"In post","2023","Operational Delivery","South East (England)","West Surrey","Outside London","1270","1185","32490","31280"
"In post","2023","Operational Delivery","South East (England)","West Sussex (North East)","Outside London","1105","990","30340","28120"
"In post","2023","Operational Delivery","South East (England)","West Sussex (South West)","Outside London","815","730","28920","28120"
"In post","2023","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","3435","3220","35270","32780"
"In post","2023","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","Outside London","595","530","28200","27650"
"In post","2023","Operational Delivery","South West (England)","Bristol, City of","Outside London","2900","2670","30070","28120"
"In post","2023","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","1135","1010","27070","27020"
"In post","2023","Operational Delivery","South West (England)","Devon CC","Outside London","3250","2920","29740","28120"
"In post","2023","Operational Delivery","South West (England)","Dorset","Outside London","1475","1360","29980","28880"
"In post","2023","Operational Delivery","South West (England)","Gloucestershire CC","Outside London","990","885","29400","28080"
"In post","2023","Operational Delivery","South West (England)","Plymouth","Outside London","1605","1455","28620","27470"
"In post","2023","Operational Delivery","South West (England)","Somerset CC","Outside London","730","660","28810","28120"
"In post","2023","Operational Delivery","South West (England)","Swindon","Outside London","320","295","28920","28120"
"In post","2023","Operational Delivery","South West (England)","Torbay","Outside London","320","265","27070","28120"
"In post","2023","Operational Delivery","South West (England)","Wiltshire","Outside London","1860","1770","32880","28960"
"In post","2023","Operational Delivery","Unknown","Unknown","Unknown","630","590","30880","28120"
"In post","2023","Operational Delivery","Wales","Bridgend and Neath Port Talbot","Outside London","655","590","28750","28120"
"In post","2023","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","Outside London","5505","5115","30720","27890"
"In post","2023","Operational Delivery","Wales","Central Valleys","Outside London","2080","1930","29520","28120"
"In post","2023","Operational Delivery","Wales","Conwy and Denbighshire","Outside London","420","390","32990","28120"
"In post","2023","Operational Delivery","Wales","Flintshire and Wrexham","Outside London","1620","1535","28590","28120"
"In post","2023","Operational Delivery","Wales","Gwent Valleys","Outside London","510","460","29580","28120"
"In post","2023","Operational Delivery","Wales","Gwynedd","Outside London","715","655","26380","25620"
"In post","2023","Operational Delivery","Wales","Isle of Anglesey","Outside London","190","180","27980","27460"
"In post","2023","Operational Delivery","Wales","Monmouthshire and Newport","Outside London","2860","2630","30220","26500"
"In post","2023","Operational Delivery","Wales","Powys","Outside London","290","270","30550","28120"
"In post","2023","Operational Delivery","Wales","South West Wales","Outside London","1075","990","29210","27470"
"In post","2023","Operational Delivery","Wales","Swansea","Outside London","6605","5785","24960","22500"
"In post","2023","Operational Delivery","West Midlands (England)","Birmingham","Outside London","8345","7725","28620","26900"
"In post","2023","Operational Delivery","West Midlands (England)","Coventry","Outside London","1260","1165","33610","28120"
