"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hertfordshire CC","Heterosexual / straight","355","330","35950","31570"
"In post","2023","Asian","Hertfordshire CC","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Hertfordshire CC","Undeclared","30","25","[c]","[c]"
"In post","2023","Asian","Hertfordshire CC","Unknown","45","40","37520","31280"
"In post","2023","Asian","Hounslow and Richmond upon Thames","Heterosexual / straight","520","480","32650","30760"
"In post","2023","Asian","Hounslow and Richmond upon Thames","LGBO","15","10","[c]","[c]"
"In post","2023","Asian","Hounslow and Richmond upon Thames","Undeclared","50","45","29380","29750"
"In post","2023","Asian","Hounslow and Richmond upon Thames","Unknown","40","35","33300","32520"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","95","90","34550","33800"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Unknown","10","5","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lambeth","Heterosexual / straight","215","205","39580","36140"
"In post","2023","Asian","Lambeth","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Lambeth","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Lambeth","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leeds","Heterosexual / straight","1225","1165","33370","28880"
"In post","2023","Asian","Leeds","LGBO","25","25","[c]","[c]"
"In post","2023","Asian","Leeds","Undeclared","65","60","32280","28130"
"In post","2023","Asian","Leeds","Unknown","140","130","34450","31120"
"In post","2023","Asian","Leicester","Heterosexual / straight","630","575","26490","23640"
"In post","2023","Asian","Leicester","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Leicester","Undeclared","50","40","26680","21780"
"In post","2023","Asian","Leicester","Unknown","80","65","27630","28080"
"In post","2023","Asian","Leicestershire CC and Rutland","Heterosexual / straight","125","110","28980","25920"
"In post","2023","Asian","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire CC and Rutland","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lewisham and Southwark","Heterosexual / straight","80","75","35650","32520"
"In post","2023","Asian","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lewisham and Southwark","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Liverpool","Heterosexual / straight","130","125","31940","27280"
"In post","2023","Asian","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Liverpool","Undeclared","15","10","[c]","[c]"
"In post","2023","Asian","Liverpool","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Luton","Heterosexual / straight","105","95","27700","27000"
"In post","2023","Asian","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Luton","Undeclared","10","5","[c]","[c]"
"In post","2023","Asian","Luton","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Manchester","Heterosexual / straight","530","510","34500","31270"
"In post","2023","Asian","Manchester","LGBO","20","20","[c]","[c]"
"In post","2023","Asian","Manchester","Undeclared","35","30","32760","30330"
"In post","2023","Asian","Manchester","Unknown","25","20","[c]","[c]"
"In post","2023","Asian","Medway","Heterosexual / straight","45","45","30460","31280"
"In post","2023","Asian","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","70","60","34430","32520"
"In post","2023","Asian","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Merton, Kingston upon Thames and Sutton","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Mid Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Lancashire","Heterosexual / straight","645","585","26380","22520"
"In post","2023","Asian","Mid Lancashire","LGBO","10","5","[c]","[c]"
"In post","2023","Asian","Mid Lancashire","Undeclared","45","35","24020","22520"
"In post","2023","Asian","Mid Lancashire","Unknown","100","85","24740","22520"
"In post","2023","Asian","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Ulster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid and East Antrim","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Milton Keynes","Heterosexual / straight","110","105","33750","28540"
"In post","2023","Asian","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Milton Keynes","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Milton Keynes","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Monmouthshire and Newport","Heterosexual / straight","120","115","36150","31650"
"In post","2023","Asian","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Hampshire","Heterosexual / straight","50","50","28630","27300"
"In post","2023","Asian","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Lanarkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Yorkshire CC","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Asian","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and North East Lincolnshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Asian","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Norwich and East Norfolk","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Nottingham","Heterosexual / straight","690","655","33030","28130"
"In post","2023","Asian","Nottingham","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Nottingham","Undeclared","25","25","[c]","[c]"
"In post","2023","Asian","Nottingham","Unknown","110","95","31140","27980"
"In post","2023","Asian","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Overseas","Heterosexual / straight","135","135","50050","52400"
"In post","2023","Asian","Overseas","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Oxfordshire CC","Heterosexual / straight","80","75","33320","28480"
"In post","2023","Asian","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Oxfordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Peterborough","Heterosexual / straight","190","160","25860","22400"
"In post","2023","Asian","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Peterborough","Undeclared","20","20","[c]","[c]"
"In post","2023","Asian","Peterborough","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Plymouth","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Asian","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Portsmouth","Heterosexual / straight","55","50","31550","28120"
"In post","2023","Asian","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Portsmouth","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Portsmouth","Unknown","5","5","[c]","[c]"
