"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","23360","23230"
"New entrant CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cumbria","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Derbyshire and Nottinghamshire","AA/AO","40","[c]","24510","23230"
"New entrant CS","2023","16-19","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Devon","AA/AO","20","[c]","22370","21350"
"New entrant CS","2023","16-19","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Dorset and Somerset","AA/AO","10","[c]","22190","22220"
"New entrant CS","2023","16-19","East Anglia","AA/AO","45","[c]","24130","23230"
"New entrant CS","2023","16-19","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Wales","AA/AO","40","[c]","22930","22520"
"New entrant CS","2023","16-19","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","25960","26140"
"New entrant CS","2023","16-19","Eastern Scotland","AA/AO","25","[c]","22560","22180"
"New entrant CS","2023","16-19","Essex","AA/AO","20","[c]","23660","22400"
"New entrant CS","2023","16-19","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","110","[c]","20720","19460"
"New entrant CS","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","18380","18280"
"New entrant CS","2023","16-19","Greater Manchester","AA/AO","25","[c]","24130","22520"
"New entrant CS","2023","16-19","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hampshire and Isle of Wight","AA/AO","35","[c]","23420","22520"
"New entrant CS","2023","16-19","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inner London - West","AA/AO","25","[c]","24160","24280"
"New entrant CS","2023","16-19","Inner London - West","EO","30","[c]","27610","28510"
"New entrant CS","2023","16-19","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kent","AA/AO","45","[c]","23280","22400"
"New entrant CS","2023","16-19","Kent","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lancashire","AA/AO","25","[c]","23560","23230"
"New entrant CS","2023","16-19","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","24830","23230"
"New entrant CS","2023","16-19","Lincolnshire","AA/AO","15","[c]","24530","23230"
"New entrant CS","2023","16-19","Merseyside","AA/AO","35","[c]","22340","22400"
"New entrant CS","2023","16-19","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northumberland, and Tyne and Wear","AA/AO","25","[c]","22360","22520"
"New entrant CS","2023","16-19","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outer London - South","AA/AO","10","[c]","26750","26920"
"New entrant CS","2023","16-19","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Outer London - West and North West","AA/AO","20","[c]","25760","26400"
"New entrant CS","2023","16-19","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Shropshire and Staffordshire","AA/AO","15","[c]","25210","23230"
"New entrant CS","2023","16-19","South Yorkshire","AA/AO","15","[c]","22290","21730"
"New entrant CS","2023","16-19","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Southern Scotland","AA/AO","20","[c]","21810","22180"
"New entrant CS","2023","16-19","Surrey, East and West Sussex","AA/AO","15","[c]","25270","25340"
"New entrant CS","2023","16-19","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tees Valley and Durham","AA/AO","25","[c]","25010","23230"
"New entrant CS","2023","16-19","Tees Valley and Durham","EO","10","[c]","24070","24840"
"New entrant CS","2023","16-19","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","16-19","West Central Scotland","AA/AO","35","[c]","22210","22180"
"New entrant CS","2023","16-19","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands","AA/AO","40","[c]","22440","21780"
"New entrant CS","2023","16-19","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Wales and The Valleys","AA/AO","75","[c]","21090","22150"
"New entrant CS","2023","16-19","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Yorkshire","AA/AO","60","[c]","23790","22520"
"New entrant CS","2023","16-19","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bedfordshire and Hertfordshire","AA/AO","120","[c]","25510","24070"
"New entrant CS","2023","20-29","Bedfordshire and Hertfordshire","EO","30","[c]","27850","27140"
"New entrant CS","2023","20-29","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Bedfordshire and Hertfordshire","SEO/HEO","20","[c]","36830","36000"
"New entrant CS","2023","20-29","Bedfordshire and Hertfordshire","Unknown","40","[c]","22450","23640"
"New entrant CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","185","[c]","26230","24310"
"New entrant CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","45","[c]","27730","28120"
"New entrant CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","45","[c]","34040","33830"
"New entrant CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","[c]","22890","23640"
"New entrant CS","2023","20-29","Cheshire","AA/AO","95","[c]","25960","28880"
"New entrant CS","2023","20-29","Cheshire","EO","25","[c]","31640","30740"
"New entrant CS","2023","20-29","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cheshire","SEO/HEO","20","[c]","34600","31650"
"New entrant CS","2023","20-29","Cheshire","Unknown","40","[c]","22650","23640"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cumbria","AA/AO","70","[c]","23160","22150"
"New entrant CS","2023","20-29","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cumbria","Unknown","25","[c]","23710","22450"
"New entrant CS","2023","20-29","Derbyshire and Nottinghamshire","AA/AO","435","[c]","23770","22520"
"New entrant CS","2023","20-29","Derbyshire and Nottinghamshire","EO","75","[c]","26810","27650"
"New entrant CS","2023","20-29","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Derbyshire and Nottinghamshire","SEO/HEO","60","[c]","33150","33710"
"New entrant CS","2023","20-29","Derbyshire and Nottinghamshire","Unknown","110","[c]","22930","23640"
"New entrant CS","2023","20-29","Devon","AA/AO","195","[c]","23260","22520"
"New entrant CS","2023","20-29","Devon","EO","60","[c]","25870","26650"
"New entrant CS","2023","20-29","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Devon","SEO/HEO","30","[c]","33640","32910"
"New entrant CS","2023","20-29","Devon","Unknown","40","[c]","23280","23640"
"New entrant CS","2023","20-29","Dorset and Somerset","AA/AO","115","[c]","23820","22220"
"New entrant CS","2023","20-29","Dorset and Somerset","EO","35","[c]","28010","27610"
"New entrant CS","2023","20-29","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Dorset and Somerset","SEO/HEO","15","[c]","35950","34370"
"New entrant CS","2023","20-29","Dorset and Somerset","Unknown","30","[c]","22220","23640"
"New entrant CS","2023","20-29","East Anglia","AA/AO","325","[c]","25160","23230"
"New entrant CS","2023","20-29","East Anglia","EO","50","[c]","26800","27080"
"New entrant CS","2023","20-29","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Anglia","SEO/HEO","30","[c]","34090","33200"
"New entrant CS","2023","20-29","East Anglia","Unknown","80","[c]","21340","19090"
"New entrant CS","2023","20-29","East Wales","AA/AO","475","[c]","23280","22520"
"New entrant CS","2023","20-29","East Wales","EO","165","[c]","26330","25750"
"New entrant CS","2023","20-29","East Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Wales","SEO/HEO","180","[c]","33400","31560"
"New entrant CS","2023","20-29","East Wales","Unknown","65","[c]","21990","23640"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","145","[c]","27020","28880"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","EO","15","[c]","26600","25830"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Unknown","40","[c]","22010","23640"
"New entrant CS","2023","20-29","Eastern Scotland","AA/AO","440","[c]","23160","22500"
"New entrant CS","2023","20-29","Eastern Scotland","EO","180","[c]","29040","29100"
"New entrant CS","2023","20-29","Eastern Scotland","G6/G7","35","[c]","54160","52360"
"New entrant CS","2023","20-29","Eastern Scotland","SEO/HEO","140","[c]","36000","33520"
"New entrant CS","2023","20-29","Essex","AA/AO","105","[c]","24700","23230"
"New entrant CS","2023","20-29","Essex","EO","25","[c]","27050","25880"
"New entrant CS","2023","20-29","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex","Unknown","50","[c]","22460","23640"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","615","[c]","22700","22220"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","250","[c]","26510","26500"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","55260","54440"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","415","[c]","32240","31850"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","165","[c]","24580","23640"
"New entrant CS","2023","20-29","Greater Manchester","AA/AO","435","[c]","23430","22400"
"New entrant CS","2023","20-29","Greater Manchester","EO","220","[c]","26310","25830"
"New entrant CS","2023","20-29","Greater Manchester","G6/G7","15","[c]","53780","52600"
"New entrant CS","2023","20-29","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Greater Manchester","SEO/HEO","250","[c]","33280","32370"
"New entrant CS","2023","20-29","Greater Manchester","Unknown","170","[c]","22380","23640"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","AA/AO","300","[c]","23850","22520"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","EO","105","[c]","26620","27080"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","SEO/HEO","215","[c]","31440","31060"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","Unknown","65","[c]","21680","23640"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","95","[c]","25000","23650"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","27760","27080"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","35","[c]","22260","23640"
"New entrant CS","2023","20-29","Highlands and Islands","AA/AO","25","[c]","22410","22180"
"New entrant CS","2023","20-29","Highlands and Islands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inner London - East","AA/AO","280","[c]","27500","26920"
"New entrant CS","2023","20-29","Inner London - East","EO","240","[c]","30120","29660"
"New entrant CS","2023","20-29","Inner London - East","G6/G7","35","[c]","56040","55790"
"New entrant CS","2023","20-29","Inner London - East","SEO/HEO","260","[c]","36780","35410"
"New entrant CS","2023","20-29","Inner London - East","Unknown","105","[c]","26040","27640"
"New entrant CS","2023","20-29","Inner London - West","AA/AO","530","[c]","25660","25480"
"New entrant CS","2023","20-29","Inner London - West","EO","845","[c]","28390","28850"
"New entrant CS","2023","20-29","Inner London - West","G6/G7","110","[c]","55390","54330"
"New entrant CS","2023","20-29","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inner London - West","SEO/HEO","1645","[c]","35030","35010"
"New entrant CS","2023","20-29","Inner London - West","Unknown","20","[c]","25040","27640"
"New entrant CS","2023","20-29","Kent","AA/AO","330","[c]","25260","23230"
"New entrant CS","2023","20-29","Kent","EO","125","[c]","26300","25750"
"New entrant CS","2023","20-29","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kent","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Kent","Unknown","60","[c]","22780","23640"
"New entrant CS","2023","20-29","Lancashire","AA/AO","290","[c]","24540","22520"
"New entrant CS","2023","20-29","Lancashire","EO","45","[c]","27700","28120"
"New entrant CS","2023","20-29","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lancashire","SEO/HEO","15","[c]","33620","34170"
"New entrant CS","2023","20-29","Lancashire","Unknown","65","[c]","22650","23640"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","215","[c]","23860","21780"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","EO","25","[c]","26810","26900"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","55","[c]","22380","23640"
"New entrant CS","2023","20-29","Lincolnshire","AA/AO","90","[c]","25400","23230"
"New entrant CS","2023","20-29","Lincolnshire","EO","15","[c]","26800","27080"
"New entrant CS","2023","20-29","Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lincolnshire","Unknown","30","[c]","22220","23640"
"New entrant CS","2023","20-29","Merseyside","AA/AO","730","[c]","22430","22400"
"New entrant CS","2023","20-29","Merseyside","EO","295","[c]","26040","25750"
"New entrant CS","2023","20-29","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Merseyside","SEO/HEO","65","[c]","33950","34290"
"New entrant CS","2023","20-29","Merseyside","Unknown","85","[c]","21800","23640"
"New entrant CS","2023","20-29","North Eastern Scotland","AA/AO","25","[c]","23630","22500"
