"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared non-disabled","Rural Payments Agency","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Government (excl. agencies)","30","[c]","54280","46360"
"Leaver CS","2023","40-49","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Serious Fraud Office","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Submarine Delivery Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","The Insolvency Service","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","The National Archives","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Export Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Health Security Agency","225","[c]","39800","36820"
"Leaver CS","2023","40-49","Declared non-disabled","UK Hydrographic Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","UK Statistics Authority","35","[c]","40350","35290"
"Leaver CS","2023","40-49","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Valuation Office Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Veterinary Medicines Directorate","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Welsh Government (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Department for Work and Pensions (excl. agencies)","45","[c]","28870","27570"
"Leaver CS","2023","40-49","Undeclared","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Driver and Vehicle Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Prison and Probation Service","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","UK Health Security Agency","40","[c]","48030","41660"
"Leaver CS","2023","40-49","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Advisory, Conciliation and Arbitration Service","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Animal and Plant Health Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Crown Commercial Service","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Crown Prosecution Service","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Defence Equipment and Support","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Defence Science and Technology Laboratory","50","[c]","43650","49260"
"Leaver CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Education (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Department for Work and Pensions (excl. agencies)","110","[c]","30690","27570"
"Leaver CS","2023","40-49","Unknown","Department of Health and Social Care (excl. agencies)","60","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Driver and Vehicle Licensing Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Driver and Vehicle Standards Agency","35","[c]","27630","26780"
"Leaver CS","2023","40-49","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Government Commercial Organisation","50","[c]","79940","72350"
"Leaver CS","2023","40-49","Unknown","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Government Legal Department","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Courts and Tribunals Service","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Land Registry","30","[c]","36640","36200"
"Leaver CS","2023","40-49","Unknown","HM Prison and Probation Service","210","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Revenue and Customs (excl. agencies)","160","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Home Office","140","[c]","34550","26140"
"Leaver CS","2023","40-49","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Intellectual Property Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Maritime and Coastguard Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Ministry of Defence (excl. agencies)","125","[c]","38760","38690"
"Leaver CS","2023","40-49","Unknown","Ministry of Justice (excl. agencies)","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","National Crime Agency","35","[c]","47220","44700"
"Leaver CS","2023","40-49","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Royal Fleet Auxiliary","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scottish Government (excl. agencies)","30","[c]","46750","42860"
"Leaver CS","2023","40-49","Unknown","Scottish Prison Service","35","[c]","31490","28490"
"Leaver CS","2023","40-49","Unknown","Serious Fraud Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Social Security Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Health Security Agency","125","[c]","53370","50080"
"Leaver CS","2023","40-49","Unknown","UK Hydrographic Office","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","UK Statistics Authority","35","[c]","36960","30880"
"Leaver CS","2023","40-49","Unknown","Valuation Office Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Crown Prosecution Service","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Defence Equipment and Support","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
