"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","North East (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","SEO/HEO","HEO","15","[c]","31770","32000"
"Leaver Dept.","2023","Unknown","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","AA/AO","AO","15","[c]","27880","27740"
"Leaver Dept.","2023","Unknown","Scotland","EO","EO","30","[c]","28930","29450"
"Leaver Dept.","2023","Unknown","Scotland","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","G6/G7","G7","25","[c]","58230","58850"
"Leaver Dept.","2023","Unknown","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","SEO/HEO","HEO","55","[c]","35390","34730"
"Leaver Dept.","2023","Unknown","Scotland","SEO/HEO","SEO","30","[c]","45810","48030"
"Leaver Dept.","2023","Unknown","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","HEO","15","[c]","32310","32000"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","EO","EO","15","[c]","27290","26820"
"Leaver Dept.","2023","Unknown","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","G6/G7","G7","10","[c]","59940","61440"
"Leaver Dept.","2023","Unknown","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","SEO/HEO","HEO","20","[c]","35400","36180"
"Leaver Dept.","2023","Unknown","Wales","SEO/HEO","SEO","15","[c]","45810","47470"
"Leaver Dept.","2023","Unknown","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","SEO/HEO","HEO","35","[c]","33260","32480"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","SEO/HEO","SEO","25","[c]","38680","38470"
"New entrant CS","2023","Analysis","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Midlands (England)","SEO/HEO","HEO","15","[c]","33270","33610"
"New entrant CS","2023","Analysis","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","SEO/HEO","HEO","10","[c]","30830","30350"
"New entrant CS","2023","Analysis","East of England","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","AA/AO","AA","25","[c]","23250","23500"
"New entrant CS","2023","Analysis","London","AA/AO","AO","60","[c]","24270","23210"
"New entrant CS","2023","Analysis","London","EO","EO","110","[c]","29210","29280"
"New entrant CS","2023","Analysis","London","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","G6/G7","G7","30","[c]","58100","55990"
"New entrant CS","2023","Analysis","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","SEO/HEO","HEO","335","[c]","34910","35410"
"New entrant CS","2023","Analysis","London","SEO/HEO","SEO","55","[c]","43330","43650"
"New entrant CS","2023","Analysis","North East (England)","AA/AO","AO","20","[c]","21800","21200"
"New entrant CS","2023","Analysis","North East (England)","EO","EO","25","[c]","25430","24840"
"New entrant CS","2023","Analysis","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North East (England)","SEO/HEO","HEO","45","[c]","31810","31560"
"New entrant CS","2023","Analysis","North East (England)","SEO/HEO","SEO","15","[c]","39470","37880"
"New entrant CS","2023","Analysis","North West (England)","AA/AO","AO","10","[c]","22080","22480"
"New entrant CS","2023","Analysis","North West (England)","EO","EO","15","[c]","27280","27650"
"New entrant CS","2023","Analysis","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","North West (England)","SEO/HEO","HEO","65","[c]","33070","34170"
"New entrant CS","2023","Analysis","North West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","EO","EO","10","[c]","26440","27000"
"New entrant CS","2023","Analysis","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","SEO/HEO","HEO","15","[c]","34320","34110"
"New entrant CS","2023","Analysis","Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","AA/AO","AA","20","[c]","20280","19280"
"New entrant CS","2023","Analysis","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","EO","EO","10","[c]","25770","24840"
"New entrant CS","2023","Analysis","South East (England)","G6/G7","G7","10","[c]","50610","49260"
"New entrant CS","2023","Analysis","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","SEO/HEO","HEO","90","[c]","30260","31060"
"New entrant CS","2023","Analysis","South East (England)","SEO/HEO","SEO","30","[c]","39050","39300"
"New entrant CS","2023","Analysis","South West (England)","AA/AO","AA","15","[c]","19280","19280"
"New entrant CS","2023","Analysis","South West (England)","AA/AO","AO","20","[c]","23110","23340"
"New entrant CS","2023","Analysis","South West (England)","EO","EO","20","[c]","26390","26420"
"New entrant CS","2023","Analysis","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South West (England)","SEO/HEO","HEO","70","[c]","29470","30350"
"New entrant CS","2023","Analysis","South West (England)","SEO/HEO","SEO","25","[c]","39860","39890"
"New entrant CS","2023","Analysis","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","AA/AO","AO","30","[c]","20910","21200"
"New entrant CS","2023","Analysis","Wales","EO","EO","10","[c]","25410","24840"
"New entrant CS","2023","Analysis","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","SEO/HEO","HEO","65","[c]","31620","31560"
"New entrant CS","2023","Analysis","Wales","SEO/HEO","SEO","15","[c]","39100","39300"
"New entrant CS","2023","Analysis","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","SEO/HEO","HEO","20","[c]","33050","32800"
"New entrant CS","2023","Analysis","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","HEO","25","[c]","32140","31270"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","SEO","15","[c]","39440","39430"
"New entrant CS","2023","Commercial","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","EO","30","[c]","29440","30170"
"New entrant CS","2023","Commercial","London","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G6/G7","G7","25","[c]","63430","66250"
"New entrant CS","2023","Commercial","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO/HEO","HEO","65","[c]","32690","33880"
"New entrant CS","2023","Commercial","London","SEO/HEO","SEO","20","[c]","43180","42220"
"New entrant CS","2023","Commercial","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","EO","EO","10","[c]","26380","26960"
"New entrant CS","2023","Commercial","North West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","G6/G7","G7","10","[c]","67890","66750"
"New entrant CS","2023","Commercial","North West (England)","SEO/HEO","HEO","20","[c]","32170","31640"
"New entrant CS","2023","Commercial","North West (England)","SEO/HEO","SEO","15","[c]","39150","38780"
"New entrant CS","2023","Commercial","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","EO","EO","10","[c]","27710","27080"
"New entrant CS","2023","Commercial","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","G6/G7","G7","10","[c]","64350","68750"
"New entrant CS","2023","Commercial","Scotland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","EO","EO","25","[c]","26490","27080"
"New entrant CS","2023","Commercial","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","SEO/HEO","HEO","15","[c]","32680","33710"
"New entrant CS","2023","Commercial","South East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","AA/AO","AO","60","[c]","22480","21600"
"New entrant CS","2023","Commercial","South West (England)","EO","EO","35","[c]","26790","27080"
"New entrant CS","2023","Commercial","South West (England)","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","G6/G7","G7","15","[c]","55960","53890"
"New entrant CS","2023","Commercial","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","SEO/HEO","HEO","70","[c]","32580","32500"
"New entrant CS","2023","Commercial","South West (England)","SEO/HEO","SEO","35","[c]","42020","42730"
"New entrant CS","2023","Commercial","South West (England)","Unknown","Unknown","15","[c]","34730","32500"
"New entrant CS","2023","Commercial","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","G6/G7","G7","10","[c]","65940","65500"
"New entrant CS","2023","Commercial","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","SEO/HEO","HEO","15","[c]","32640","31350"
"New entrant CS","2023","Commercial","West Midlands (England)","SEO/HEO","SEO","10","[c]","40380","40430"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","G6/G7","G7","15","[c]","64140","65500"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","HEO","15","[c]","30980","31270"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","SEO","10","[c]","38080","37680"
"New entrant CS","2023","Communications","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA/AO","AO","15","[c]","23850","24400"
"New entrant CS","2023","Communications","London","EO","EO","50","[c]","28950","28970"
"New entrant CS","2023","Communications","London","G6/G7","G6","10","[c]","74640","73130"
"New entrant CS","2023","Communications","London","G6/G7","G7","25","[c]","56440","55560"
"New entrant CS","2023","Communications","London","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO/HEO","HEO","120","[c]","36310","35410"
"New entrant CS","2023","Communications","London","SEO/HEO","SEO","70","[c]","43730","43650"
"New entrant CS","2023","Communications","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","SEO/HEO","HEO","25","[c]","32040","31640"
"New entrant CS","2023","Communications","North West (England)","SEO/HEO","SEO","10","[c]","40770","41590"
"New entrant CS","2023","Communications","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","SEO/HEO","HEO","10","[c]","33870","34000"
"New entrant CS","2023","Communications","Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","SEO/HEO","HEO","10","[c]","32300","31660"
"New entrant CS","2023","Communications","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","SEO/HEO","SEO","15","[c]","38620","37360"
"New entrant CS","2023","Communications","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","SEO/HEO","HEO","20","[c]","32460","31350"
"New entrant CS","2023","Communications","Wales","SEO/HEO","SEO","15","[c]","39930","39430"
"New entrant CS","2023","Communications","West Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","EO","EO","20","[c]","27790","27650"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","AA/AO","AO","10","[c]","22800","22520"
"New entrant CS","2023","Counter Fraud","East of England","EO","EO","10","[c]","30000","31280"
"New entrant CS","2023","Counter Fraud","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AA/AO","AO","20","[c]","26200","25610"
"New entrant CS","2023","Counter Fraud","London","EO","EO","70","[c]","30610","31980"
"New entrant CS","2023","Counter Fraud","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","HEO","25","[c]","37930","39110"
"New entrant CS","2023","Counter Fraud","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","EO","EO","20","[c]","27860","27890"
"New entrant CS","2023","Counter Fraud","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","SEO/HEO","HEO","10","[c]","34120","34170"
"New entrant CS","2023","Counter Fraud","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","AA/AO","AO","20","[c]","22060","22110"
"New entrant CS","2023","Counter Fraud","North West (England)","EO","EO","20","[c]","27790","27890"
"New entrant CS","2023","Counter Fraud","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","SEO/HEO","HEO","10","[c]","33950","34170"
"New entrant CS","2023","Counter Fraud","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
