"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Declared disabled","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Policy","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","UK Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","UK Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Cabinet Office","Unknown","35","[c]","33890","34550"
"Leaver Dept.","2023","20-29","Declared disabled","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Policy","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
