"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Outside London","Heterosexual / straight","50","[c]","43410","37590"
"Leaver Dept.","2023","40-49","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Heterosexual / straight","75","[c]","37150","33130"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","London","Heterosexual / straight","120","[c]","38660","32520"
"Leaver Dept.","2023","40-49","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","London","Unknown","50","[c]","47480","39850"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","Heterosexual / straight","690","[c]","30050","27570"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","LGBO","45","[c]","32010","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","Undeclared","65","[c]","26990","26780"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","Unknown","255","[c]","29150","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","Heterosexual / straight","145","[c]","60230","57680"
"Leaver Dept.","2023","40-49","Policy","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","Heterosexual / straight","85","[c]","42810","38160"
"Leaver Dept.","2023","40-49","Policy","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Heterosexual / straight","30","[c]","53270","49660"
"Leaver Dept.","2023","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Heterosexual / straight","60","[c]","41730","38650"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Heterosexual / straight","150","[c]","61190","56430"
"Leaver Dept.","2023","40-49","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Unknown","55","[c]","57530","56430"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Heterosexual / straight","105","[c]","42060","38650"
"Leaver Dept.","2023","40-49","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
