"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Birmingham","AA/AO","55","[c]","21950","21780"
"Leaver Dept.","2023","20-29","Birmingham","EO","40","[c]","27090","27350"
"Leaver Dept.","2023","20-29","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Birmingham","SEO/HEO","30","[c]","33340","32000"
"Leaver Dept.","2023","20-29","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Blackpool","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Blackpool","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bradford","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bradford","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Brent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bristol, City of","AA/AO","15","[c]","21460","21780"
"Leaver Dept.","2023","20-29","Bristol, City of","EO","20","[c]","26610","26420"
"Leaver Dept.","2023","20-29","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bristol, City of","SEO/HEO","30","[c]","33650","33050"
"Leaver Dept.","2023","20-29","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Buckinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Camden and City of London","AA/AO","10","[c]","24980","25480"
"Leaver Dept.","2023","20-29","Camden and City of London","EO","10","[c]","30640","30280"
"Leaver Dept.","2023","20-29","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cardiff and Vale of Glamorgan","AA/AO","35","[c]","22260","21910"
"Leaver Dept.","2023","20-29","Cardiff and Vale of Glamorgan","EO","25","[c]","26530","25860"
"Leaver Dept.","2023","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","25","[c]","32980","32000"
"Leaver Dept.","2023","20-29","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Central Hampshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Central Valleys","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","City of Edinburgh","AA/AO","25","[c]","23400","22400"
"Leaver Dept.","2023","20-29","City of Edinburgh","EO","10","[c]","28860","28120"
"Leaver Dept.","2023","20-29","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","City of Edinburgh","SEO/HEO","15","[c]","34950","35050"
"Leaver Dept.","2023","20-29","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Coventry","EO","10","[c]","27680","27840"
"Leaver Dept.","2023","20-29","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Coventry","SEO/HEO","15","[c]","34140","32250"
"Leaver Dept.","2023","20-29","Croydon","AA/AO","35","[c]","25590","25630"
"Leaver Dept.","2023","20-29","Croydon","EO","35","[c]","30030","29890"
"Leaver Dept.","2023","20-29","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Croydon","SEO/HEO","40","[c]","37010","36180"
"Leaver Dept.","2023","20-29","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Darlington","SEO/HEO","10","[c]","33180","31560"
"Leaver Dept.","2023","20-29","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon CC","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Durham","AA/AO","20","[c]","22070","22210"
"Leaver Dept.","2023","20-29","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Kent","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Surrey","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Sussex CC","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Glasgow City","AA/AO","55","[c]","21710","21690"
"Leaver Dept.","2023","20-29","Glasgow City","EO","35","[c]","26470","27100"
"Leaver Dept.","2023","20-29","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Glasgow City","SEO/HEO","30","[c]","34190","32960"
"Leaver Dept.","2023","20-29","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester North East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester South West","AA/AO","45","[c]","21490","21780"
"Leaver Dept.","2023","20-29","Greater Manchester South West","EO","30","[c]","26970","27650"
"Leaver Dept.","2023","20-29","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester South West","SEO/HEO","40","[c]","33520","32960"
"Leaver Dept.","2023","20-29","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hackney and Newham","EO","35","[c]","31300","31790"
"Leaver Dept.","2023","20-29","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hackney and Newham","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Haringey and Islington","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Haringey and Islington","EO","15","[c]","31320","31790"
"Leaver Dept.","2023","20-29","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Harrow and Hillingdon","EO","15","[c]","31060","32520"
"Leaver Dept.","2023","20-29","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hertfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hertfordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hounslow and Richmond upon Thames","EO","15","[c]","29400","29780"
"Leaver Dept.","2023","20-29","Hounslow and Richmond upon Thames","SEO/HEO","10","[c]","34700","35840"
"Leaver Dept.","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent Thames Gateway","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lambeth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lambeth","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leeds","AA/AO","30","[c]","22050","21780"
"Leaver Dept.","2023","20-29","Leeds","EO","65","[c]","26880","26900"
"Leaver Dept.","2023","20-29","Leeds","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leeds","SEO/HEO","75","[c]","33600","32240"
"Leaver Dept.","2023","20-29","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicester","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire CC and Rutland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Liverpool","AA/AO","70","[c]","22090","22400"
"Leaver Dept.","2023","20-29","Liverpool","EO","30","[c]","26710","26750"
"Leaver Dept.","2023","20-29","Liverpool","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Manchester","AA/AO","15","[c]","21640","21780"
"Leaver Dept.","2023","20-29","Manchester","EO","30","[c]","26750","27140"
"Leaver Dept.","2023","20-29","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Manchester","SEO/HEO","45","[c]","34280","32000"
"Leaver Dept.","2023","20-29","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medway","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mid Lancashire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Milton Keynes","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Monmouthshire and Newport","AA/AO","15","[c]","21190","21450"
"Leaver Dept.","2023","20-29","Monmouthshire and Newport","EO","20","[c]","25150","24840"
"Leaver Dept.","2023","20-29","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Monmouthshire and Newport","SEO/HEO","35","[c]","32540","31560"
"Leaver Dept.","2023","20-29","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Lanarkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Nottingham","AA/AO","15","[c]","21670","21780"
"Leaver Dept.","2023","20-29","Nottingham","EO","20","[c]","26850","27570"
"Leaver Dept.","2023","20-29","Nottingham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Peterborough","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Plymouth","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Redbridge and Waltham Forest","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Redbridge and Waltham Forest","EO","10","[c]","32080","32520"
"Leaver Dept.","2023","20-29","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Sefton","AA/AO","10","[c]","21760","21690"
"Leaver Dept.","2023","20-29","Sefton","EO","15","[c]","26890","26890"
"Leaver Dept.","2023","20-29","Sefton","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Sheffield","AA/AO","10","[c]","22300","22400"
"Leaver Dept.","2023","20-29","Sheffield","EO","35","[c]","27100","27570"
"Leaver Dept.","2023","20-29","Sheffield","SEO/HEO","30","[c]","33930","32370"
"Leaver Dept.","2023","20-29","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Solihull","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Hampshire","SEO/HEO","10","[c]","32110","30880"
"Leaver Dept.","2023","20-29","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Lanarkshire","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Lanarkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Stoke-on-Trent","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Stoke-on-Trent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Suffolk CC","AA/AO","5","[c]","[c]","[c]"
