"Status","Year","Age","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","City of Edinburgh","Outside London","15","15","23280","23190"
"In post","2023","16-19","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Glasgow City","Outside London","25","20","22740","22180"
"In post","2023","16-19","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Darlington","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Monmouthshire and Newport","Outside London","10","10","23020","23020"
"In post","2023","16-19","UK Statistics Authority","South Hampshire","Outside London","10","10","22370","21200"
"In post","2023","16-19","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Berkshire","Outside London","30","30","30410","28200"
"In post","2023","20-29","Attorney General's Departments","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Birmingham","Outside London","80","80","28250","26900"
"In post","2023","20-29","Attorney General's Departments","Brighton and Hove","Outside London","30","30","28100","28200"
"In post","2023","20-29","Attorney General's Departments","Bristol, City of","Outside London","55","55","27790","26900"
"In post","2023","20-29","Attorney General's Departments","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","25","25","27960","24430"
"In post","2023","20-29","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Croydon","London","10","10","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Devon CC","Outside London","10","10","24840","23650"
"In post","2023","20-29","Attorney General's Departments","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","East Kent","Outside London","25","25","28230","26900"
"In post","2023","20-29","Attorney General's Departments","Flintshire and Wrexham","Outside London","10","10","30050","25670"
"In post","2023","20-29","Attorney General's Departments","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Heart of Essex","Outside London","30","30","30550","28200"
"In post","2023","20-29","Attorney General's Departments","Hertfordshire CC","Outside London","30","25","28450","25600"
"In post","2023","20-29","Attorney General's Departments","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Leeds","Outside London","100","100","31000","26900"
"In post","2023","20-29","Attorney General's Departments","Leicester","Outside London","20","20","24440","22870"
"In post","2023","20-29","Attorney General's Departments","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Liverpool","Outside London","100","100","27860","26900"
"In post","2023","20-29","Attorney General's Departments","Manchester","Outside London","50","50","29630","26900"
"In post","2023","20-29","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Mid Lancashire","Outside London","25","25","30920","26900"
"In post","2023","20-29","Attorney General's Departments","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Norwich and East Norfolk","Outside London","20","20","26800","22870"
"In post","2023","20-29","Attorney General's Departments","Nottingham","Outside London","80","75","26930","26900"
"In post","2023","20-29","Attorney General's Departments","Portsmouth","Outside London","30","30","26590","24480"
"In post","2023","20-29","Attorney General's Departments","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Sheffield","Outside London","35","35","27020","24430"
"In post","2023","20-29","Attorney General's Departments","South Hampshire","Outside London","25","25","29770","24480"
"In post","2023","20-29","Attorney General's Departments","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Swansea","Outside London","10","10","31850","27810"
"In post","2023","20-29","Attorney General's Departments","Tyneside","Outside London","50","45","29090","26900"
"In post","2023","20-29","Attorney General's Departments","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","West Surrey","Outside London","20","20","29070","28200"
"In post","2023","20-29","Attorney General's Departments","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Attorney General's Departments","Westminster","London","730","725","34110","29430"
"In post","2023","20-29","Attorney General's Departments","York","Outside London","25","25","28980","26900"
"In post","2023","20-29","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Birmingham","Outside London","80","80","33650","32060"
"In post","2023","20-29","Cabinet Office","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Bristol, City of","Outside London","40","40","36900","31290"
"In post","2023","20-29","Cabinet Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","30","30","32250","30130"
"In post","2023","20-29","Cabinet Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","City of Edinburgh","Outside London","20","20","32130","30130"
"In post","2023","20-29","Cabinet Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Croydon","London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Glasgow City","Outside London","110","110","30270","30130"
"In post","2023","20-29","Cabinet Office","Greater Manchester South West","Outside London","60","60","33390","30130"
"In post","2023","20-29","Cabinet Office","Hackney and Newham","London","25","25","32420","30130"
"In post","2023","20-29","Cabinet Office","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Leeds","Outside London","65","65","34800","30130"
"In post","2023","20-29","Cabinet Office","Liverpool","Outside London","70","70","31340","31640"
"In post","2023","20-29","Cabinet Office","Manchester","Outside London","90","90","36150","32800"
"In post","2023","20-29","Cabinet Office","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Monmouthshire and Newport","Outside London","20","20","32200","31880"
"In post","2023","20-29","Cabinet Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Norwich and East Norfolk","Outside London","25","25","34910","32350"
"In post","2023","20-29","Cabinet Office","Nottingham","Outside London","15","15","30600","30130"
"In post","2023","20-29","Cabinet Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Tower Hamlets","London","250","250","40150","35650"
"In post","2023","20-29","Cabinet Office","Tyneside","Outside London","85","80","27170","24860"
"In post","2023","20-29","Cabinet Office","Unknown","Unknown","60","60","34420","29980"
"In post","2023","20-29","Cabinet Office","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Cabinet Office","Westminster","London","1720","1715","35670","32520"
