"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","No function","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","Outer London - South","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","West Midlands","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","Bedfordshire and Hertfordshire","40","35","28810","28120"
"In post","2023","Declared non-disabled","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","120","110","30000","27470"
"In post","2023","Declared non-disabled","No function","Other","Cheshire","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","Cornwall and Isles of Scilly","65","65","24390","22220"
"In post","2023","Declared non-disabled","No function","Other","Cumbria","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","Derbyshire and Nottinghamshire","105","95","28100","27140"
"In post","2023","Declared non-disabled","No function","Other","Devon","140","135","29860","27750"
"In post","2023","Declared non-disabled","No function","Other","Dorset and Somerset","175","165","31730","27140"
"In post","2023","Declared non-disabled","No function","Other","East Anglia","200","195","24180","21650"
"In post","2023","Declared non-disabled","No function","Other","East Wales","140","130","31070","25400"
"In post","2023","Declared non-disabled","No function","Other","East Yorkshire and Northern Lincolnshire","45","40","27250","27470"
"In post","2023","Declared non-disabled","No function","Other","Eastern Scotland","135","125","30500","28120"
"In post","2023","Declared non-disabled","No function","Other","Essex","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","925","870","37550","33500"
"In post","2023","Declared non-disabled","No function","Other","Greater Manchester","190","180","32460","28120"
"In post","2023","Declared non-disabled","No function","Other","Hampshire and Isle of Wight","205","200","29690","27410"
"In post","2023","Declared non-disabled","No function","Other","Herefordshire, Worcestershire and Warwickshire","60","60","24440","21580"
"In post","2023","Declared non-disabled","No function","Other","Highlands and Islands","75","75","22810","21600"
"In post","2023","Declared non-disabled","No function","Other","Inner London - East","60","60","43380","32520"
"In post","2023","Declared non-disabled","No function","Other","Inner London - West","585","575","44920","36310"
"In post","2023","Declared non-disabled","No function","Other","Kent","50","45","31330","31720"
"In post","2023","Declared non-disabled","No function","Other","Lancashire","210","195","29930","28120"
"In post","2023","Declared non-disabled","No function","Other","Leicestershire, Rutland and Northamptonshire","40","35","25810","27060"
"In post","2023","Declared non-disabled","No function","Other","Lincolnshire","105","105","23370","21600"
"In post","2023","Declared non-disabled","No function","Other","Merseyside","225","210","30360","28120"
"In post","2023","Declared non-disabled","No function","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","North Yorkshire","145","145","23680","21600"
"In post","2023","Declared non-disabled","No function","Other","Northern Ireland","75","75","26080","21610"
"In post","2023","Declared non-disabled","No function","Other","Northumberland, and Tyne and Wear","145","140","30750","28120"
"In post","2023","Declared non-disabled","No function","Other","Outer London - East and North East","35","35","33730","32520"
"In post","2023","Declared non-disabled","No function","Other","Outer London - South","165","155","38730","36180"
"In post","2023","Declared non-disabled","No function","Other","Outer London - West and North West","110","105","38950","35470"
"In post","2023","Declared non-disabled","No function","Other","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","Shropshire and Staffordshire","95","90","26360","23430"
"In post","2023","Declared non-disabled","No function","Other","South Yorkshire","130","120","35930","32160"
"In post","2023","Declared non-disabled","No function","Other","Southern Scotland","40","35","29900","28120"
"In post","2023","Declared non-disabled","No function","Other","Surrey, East and West Sussex","80","70","29640","28120"
"In post","2023","Declared non-disabled","No function","Other","Tees Valley and Durham","60","55","30240","28120"
"In post","2023","Declared non-disabled","No function","Other","Unknown","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","West Central Scotland","140","135","31650","28120"
"In post","2023","Declared non-disabled","No function","Other","West Midlands","180","165","31940","28120"
"In post","2023","Declared non-disabled","No function","Other","West Wales and The Valleys","85","80","29010","28120"
"In post","2023","Declared non-disabled","No function","Other","West Yorkshire","95","90","33690","28120"
"In post","2023","Declared non-disabled","No function","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Inner London - West","70","70","49870","46740"
"In post","2023","Declared non-disabled","No function","Planning","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","Northumberland, and Tyne and Wear","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","West Midlands","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Cheshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Cumbria","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Devon","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","East Anglia","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","East Wales","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","52030","48660"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Inner London - East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Kent","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
