"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Work and Pensions (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Licensing Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Driver and Vehicle Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Education and Skills Funding Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Estyn","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Estyn","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Government Legal Department","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Courts and Tribunals Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
