"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Mid Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Nottingham","Outside London","EO","10","[c]","26070","26960"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Nottingham","Outside London","SEO/HEO","15","[c]","36160","33290"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Perth and Kinross, and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Perth and Kinross, and Stirling","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","EO","10","[c]","31070","30960"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Sheffield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Shropshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Shropshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Solihull","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","AA/AO","15","[c]","22750","22500"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Swansea","Outside London","AA/AO","20","[c]","22510","22170"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Swansea","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Swansea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Swansea","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Tyneside","Outside London","AA/AO","10","[c]","22530","21840"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Tyneside","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Wakefield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Warwickshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Sussex (North East)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Angus and Dundee City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Angus and Dundee City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Glasgow City","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","West Lothian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Coventry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Coventry","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Coventry","Outside London","SEO/HEO","10","[c]","37620","38440"
"Leaver CS","2023","Education and Skills Funding Agency","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Manchester","Outside London","SEO/HEO","10","[c]","35640","37590"
"Leaver CS","2023","Education and Skills Funding Agency","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Sheffield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Tyneside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Westminster","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","AA/AO","10","[c]","24170","23520"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","EO","15","[c]","28570","28540"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","SEO/HEO","25","[c]","38560","39580"
"Leaver CS","2023","FCDO Services","Milton Keynes","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Westminster","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Westminster","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Ards and North Down","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Barnet","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Belfast","Outside London","AA/AO","[c]","[c]","[c]","[c]"
