"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Inner London - East","25","[c]","51010","54700"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Transport","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Northumberland, and Tyne and Wear","15","[c]","37990","34170"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Home Office","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","UK Statistics Authority","East Wales","10","[c]","39650","37260"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Cabinet Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for International Trade","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
