"Status","Year","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Surrey","15","15","52090","49760"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Westminster","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Worcestershire CC","15","10","45050","46020"
"In post","2023","Animal and Plant Health Agency","Veterinarian","York","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","Westminster","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","Westminster","20","20","57760","61980"
"In post","2023","Attorney General's Office","Operational Delivery","Westminster","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","Westminster","10","10","51560","51620"
"In post","2023","Building Digital UK","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","Westminster","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Westminster","10","10","53890","58030"
"In post","2023","Building Digital UK","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","Westminster","10","5","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","Westminster","15","15","46800","39040"
"In post","2023","Building Digital UK","Other","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","Manchester","20","20","39030","35000"
"In post","2023","Building Digital UK","Other","Westminster","25","25","43280","37540"
"In post","2023","Building Digital UK","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Manchester","30","30","44350","48010"
"In post","2023","Building Digital UK","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Westminster","75","75","51220","53030"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Glasgow City","10","10","41660","38050"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Tower Hamlets","55","50","65560","56430"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Tyneside","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Westminster","40","40","61510","56430"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","York","20","20","44160","51290"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Tower Hamlets","15","15","48840","54700"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Westminster","125","120","52850","56430"
"In post","2023","Cabinet Office (excl. agencies)","Communications","York","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Glasgow City","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Tower Hamlets","10","10","51790","56430"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Bristol, City of","60","60","51890","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Cardiff and Vale of Glamorgan","15","15","46070","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Glasgow City","30","30","43810","38460"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Leeds","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Liverpool","10","10","38420","33980"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Manchester","90","90","48910","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","North Hampshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Norwich and East Norfolk","10","10","41180","38460"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Tower Hamlets","480","470","56390","56430"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Tyneside","25","25","38610","33500"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Westminster","225","220","51550","54220"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","York","40","40","43810","38050"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Westminster","15","15","66290","61110"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Tower Hamlets","25","20","89130","72300"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Tyneside","10","10","33190","28940"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Westminster","55","55","48520","41870"
"In post","2023","Cabinet Office (excl. agencies)","Finance","York","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Birmingham","15","15","62630","51290"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Bristol, City of","10","10","47030","40370"
